"source_method_id","cell_key","calibration_scope","n","content","tolerance_confidence","delivery_target","dgp_cells","passing_dgp_cells","calibration_replications","calibration_successes","observed_delivery","min_observed_delivery","min_delivery_lower_bound","min_success_margin_to_requirement","all_dgp_cells_admissible","infeasible_rate","max_infeasible_rate","mean_candidate_feasible_count","min_candidate_feasible_count","max_candidate_feasible_count","min_mean_candidate_feasible_count","min_min_candidate_feasible_count","mean_width","median_width","width_q025","width_q975","screen","posterior_confidence","dgp_id","reference_method_id","reference_cells","reference_missing_cells","reference_width_cells","observed_max_median_width_to_reference_median","max_median_width_to_reference_median","observed_max_width_q975_to_reference_q975","max_width_q975_to_reference_q975","minimum_successes_required","delivery_lower_bound","success_margin_to_requirement","admissible_before_stability","infeasible_rate_pass","width_q975_to_median","width_q975_to_median_pass","max_width_q975_to_median","mean_width_to_median_width","mean_width_ratio_pass","max_mean_width_ratio_to_median","reference_missing_pass","median_width_to_reference_median_pass","width_q975_to_reference_q975_pass","mean_candidate_feasible_count_pass","min_candidate_feasible_count_pass","candidate_feasible_count_pass","width_stability_pass","admissible","reference_replications","reference_width_count","reference_median_width","reference_width_q975","reference_missing","selection_rule","bound_method","bound_confidence","delivery_margin","width_objective","max_infeasible_rate_configured","max_width_q975_to_median_configured","max_mean_width_ratio_to_median_configured","max_median_width_to_reference_median_configured","max_width_q975_to_reference_q975_configured","min_mean_candidate_feasible_count_configured","min_min_candidate_feasible_count_configured","input_results_digest","reference_results_path","reference_results_digest"
"mti_ecm_adaptive_refine_screen_p995","n0050_c0900_t0950","all_distribution_cell",50,0.9,0.95,0.95,8,8,8000,7758,0.96975,0.963,0.951610073334027,1,TRUE,0,0,89.712875,65,104,1,1,4.62531277095084,4.28151624791264,2.33434932026363,8.88852467662104,0.995,0.995,NA,"tcsp_mc",8,0,8,1.0259083943384,2,1.05046007549103,2,7633,0.966407992874477,125,TRUE,TRUE,2.07602264290237,TRUE,10,1.0802978438318,TRUE,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,"cell","clopper_pearson",0.95,0,"median-q975",0,10,10,2,2,1,1,"e6902ec840e77ef25eb3bb861e7ba4d5a8d3f85971ff29bde181e64bdad13f9f","application/runs/rqr_bayes_uq_validation_main_3method_skewstress_dgps_20260820/wave_confirmatory_skewstress_dgps_20260821T005632Z/bayes_uq_validation_results.csv","a22af52c8e75fba3f0e44cce3f6f53a6689557ef8978e52b2f4ce42bf24f62fa"
"mti_ecm_adaptive_refine_screen_p996","n0050_c0900_t0950","all_distribution_cell",50,0.9,0.95,0.95,8,7,8000,7761,0.970125,0.963,0.951610073334027,1,FALSE,0,0,89.703125,65,104,1,1,10.0844095511244,4.28255639754772,2.33904845323314,8.96962691481013,0.996,0.996,NA,"tcsp_mc",8,0,8,1.02826472181888,2,1.12619805242364,2,7633,0.966801836182467,128,TRUE,TRUE,2.09445622711386,TRUE,10,2.35476398090144,TRUE,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,"cell","clopper_pearson",0.95,0,"median-q975",0,10,10,2,2,1,1,"e6902ec840e77ef25eb3bb861e7ba4d5a8d3f85971ff29bde181e64bdad13f9f","application/runs/rqr_bayes_uq_validation_main_3method_skewstress_dgps_20260820/wave_confirmatory_skewstress_dgps_20260821T005632Z/bayes_uq_validation_results.csv","a22af52c8e75fba3f0e44cce3f6f53a6689557ef8978e52b2f4ce42bf24f62fa"
"mti_ecm_adaptive_refine_screen_p9965","n0050_c0900_t0950","all_distribution_cell",50,0.9,0.95,0.95,8,7,8000,7769,0.971125,0.963,0.951610073334027,1,FALSE,0,0,89.613,58,104,1,1,81.4660162595839,4.29215608329693,2.39314309750774,9.27934595985611,0.9965,0.9965,NA,"tcsp_mc",8,0,8,1.05834654681904,2,1124.6074646548,2,7633,0.967852729190996,136,TRUE,TRUE,2.16193115529209,TRUE,10,18.9802082400059,FALSE,10,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,"cell","clopper_pearson",0.95,0,"median-q975",0,10,10,2,2,1,1,"e6902ec840e77ef25eb3bb861e7ba4d5a8d3f85971ff29bde181e64bdad13f9f","application/runs/rqr_bayes_uq_validation_main_3method_skewstress_dgps_20260820/wave_confirmatory_skewstress_dgps_20260821T005632Z/bayes_uq_validation_results.csv","a22af52c8e75fba3f0e44cce3f6f53a6689557ef8978e52b2f4ce42bf24f62fa"
"mti_ecm_adaptive_refine_screen_p997","n0050_c0900_t0950","all_distribution_cell",50,0.9,0.95,0.95,8,6,8000,7782,0.97275,0.963,0.951610073334027,1,FALSE,0,0,89.300875,52,104,1,1,410.585012325063,4.33059615162454,2.58615533585531,11.6818113699036,0.997,0.997,NA,"tcsp_mc",8,0,8,1.20716635237134,2,2016.84287652158,2,7633,0.969562531644635,149,TRUE,TRUE,2.69750652355828,TRUE,10,94.81027506364,FALSE,10,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,"cell","clopper_pearson",0.95,0,"median-q975",0,10,10,2,2,1,1,"e6902ec840e77ef25eb3bb861e7ba4d5a8d3f85971ff29bde181e64bdad13f9f","application/runs/rqr_bayes_uq_validation_main_3method_skewstress_dgps_20260820/wave_confirmatory_skewstress_dgps_20260821T005632Z/bayes_uq_validation_results.csv","a22af52c8e75fba3f0e44cce3f6f53a6689557ef8978e52b2f4ce42bf24f62fa"
"mti_ecm_adaptive_refine_screen_p99725","n0050_c0900_t0950","all_distribution_cell",50,0.9,0.95,0.95,8,2,8000,7816,0.977,0.963,0.951610073334027,1,FALSE,0,0,88.936125,52,104,1,1,874.916055361303,4.36397252565899,2.73967320546143,21670.5017410774,0.99725,0.99725,NA,"tcsp_mc",8,0,8,1.33582797433703,2,3943.19292234637,2,7633,0.974048252762197,183,TRUE,TRUE,4965.7741000111,FALSE,10,200.486151142573,FALSE,10,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,"cell","clopper_pearson",0.95,0,"median-q975",0,10,10,2,2,1,1,"e6902ec840e77ef25eb3bb861e7ba4d5a8d3f85971ff29bde181e64bdad13f9f","application/runs/rqr_bayes_uq_validation_main_3method_skewstress_dgps_20260820/wave_confirmatory_skewstress_dgps_20260821T005632Z/bayes_uq_validation_results.csv","a22af52c8e75fba3f0e44cce3f6f53a6689557ef8978e52b2f4ce42bf24f62fa"
"mti_ecm_adaptive_refine_screen_p9975","n0050_c0900_t0950","all_distribution_cell",50,0.9,0.95,0.95,8,1,8000,7853,0.981625,0.966,0.954990464278299,4,FALSE,0,0,88.219375,52,104,1,1,1957.66515371401,4.44005559867522,2.94400961938052,35104.4285332903,0.9975,0.9975,NA,"tcsp_mc",8,0,8,1.59544513363655,2,5303.99491317774,2,7633,0.978958161049742,220,TRUE,TRUE,7906.30381830454,FALSE,10,440.910053986287,FALSE,10,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,"cell","clopper_pearson",0.95,0,"median-q975",0,10,10,2,2,1,1,"e6902ec840e77ef25eb3bb861e7ba4d5a8d3f85971ff29bde181e64bdad13f9f","application/runs/rqr_bayes_uq_validation_main_3method_skewstress_dgps_20260820/wave_confirmatory_skewstress_dgps_20260821T005632Z/bayes_uq_validation_results.csv","a22af52c8e75fba3f0e44cce3f6f53a6689557ef8978e52b2f4ce42bf24f62fa"
"mti_ecm_adaptive_refine_screen_p998","n0050_c0900_t0950","all_distribution_cell",50,0.9,0.95,0.95,8,0,8000,7949,0.993625,0.991,0.984347426250394,29,FALSE,0,0,83.768625,51,104,1,1,10365.372735288,5.03940701086576,3.64303243847422,58987.4612253035,0.998,0.998,NA,"tcsp_mc",8,0,8,4.20959981763237,2,11016.9319650685,2,7633,0.991956505287081,316,TRUE,TRUE,11705.2385524958,FALSE,10,2056.86357798419,FALSE,10,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,"cell","clopper_pearson",0.95,0,"median-q975",0,10,10,2,2,1,1,"e6902ec840e77ef25eb3bb861e7ba4d5a8d3f85971ff29bde181e64bdad13f9f","application/runs/rqr_bayes_uq_validation_main_3method_skewstress_dgps_20260820/wave_confirmatory_skewstress_dgps_20260821T005632Z/bayes_uq_validation_results.csv","a22af52c8e75fba3f0e44cce3f6f53a6689557ef8978e52b2f4ce42bf24f62fa"
"mti_ecm_adaptive_refine_screen_p9985","n0050_c0900_t0950","all_distribution_cell",50,0.9,0.95,0.95,8,0,8000,7970,0.99625,0.994,0.988192176996159,32,FALSE,0,0,73.313,43,104,1,1,32917.3668895638,41860.2167704111,4.68644704558443,73888.2623190145,0.9985,0.9985,NA,"tcsp_mc",8,0,8,14806.5364047142,2,13792.4171863769,2,7633,0.994917086482338,337,TRUE,TRUE,1.76511896066536,TRUE,10,0.78636398540658,TRUE,10,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,"cell","clopper_pearson",0.95,0,"median-q975",0,10,10,2,2,1,1,"e6902ec840e77ef25eb3bb861e7ba4d5a8d3f85971ff29bde181e64bdad13f9f","application/runs/rqr_bayes_uq_validation_main_3method_skewstress_dgps_20260820/wave_confirmatory_skewstress_dgps_20260821T005632Z/bayes_uq_validation_results.csv","a22af52c8e75fba3f0e44cce3f6f53a6689557ef8978e52b2f4ce42bf24f62fa"
"mti_ecm_adaptive_refine_screen_p999","n0050_c0900_t0950","all_distribution_cell",50,0.9,0.95,0.95,8,0,8000,7973,0.996625,0.995,0.989515923088584,33,FALSE,0,0,65.622875,39,104,1,1,50098.6968049449,56069.9825900162,7.10028807673982,81768.7356721428,0.999,0.999,NA,"tcsp_mc",8,0,8,15768.0863575322,2,14150.7785299993,2,7633,0.995348707856016,340,TRUE,TRUE,1.45833353061719,TRUE,10,0.893502984854957,TRUE,10,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,"cell","clopper_pearson",0.95,0,"median-q975",0,10,10,2,2,1,1,"e6902ec840e77ef25eb3bb861e7ba4d5a8d3f85971ff29bde181e64bdad13f9f","application/runs/rqr_bayes_uq_validation_main_3method_skewstress_dgps_20260820/wave_confirmatory_skewstress_dgps_20260821T005632Z/bayes_uq_validation_results.csv","a22af52c8e75fba3f0e44cce3f6f53a6689557ef8978e52b2f4ce42bf24f62fa"
"mti_ecm_adaptive_refine_screen_p99925","n0050_c0900_t0950","all_distribution_cell",50,0.9,0.95,0.95,8,0,8000,7930,0.99125,0.946,0.932729254238191,-16,FALSE,0.007125,0,48.23225,0,104,1,1,92472.1945193997,69039.1198517937,337.858562475388,270115.60280947,0.99925,0.99925,NA,"tcsp_mc",8,0,8,35292.7816941248,2,38706.8140707491,2,7633,0.989334718437762,297,TRUE,FALSE,3.91250067192814,TRUE,10,1.33941734364386,TRUE,10,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,"cell","clopper_pearson",0.95,0,"median-q975",0,10,10,2,2,1,1,"e6902ec840e77ef25eb3bb861e7ba4d5a8d3f85971ff29bde181e64bdad13f9f","application/runs/rqr_bayes_uq_validation_main_3method_skewstress_dgps_20260820/wave_confirmatory_skewstress_dgps_20260821T005632Z/bayes_uq_validation_results.csv","a22af52c8e75fba3f0e44cce3f6f53a6689557ef8978e52b2f4ce42bf24f62fa"
"mti_ecm_adaptive_refine_screen_p995","n0100_c0900_t0950","all_distribution_cell",100,0.9,0.95,0.95,8,8,8000,7908,0.9885,0.981,0.972244713954521,19,TRUE,0,0,62.682125,55,72,1,1,3.61334718543077,3.69631465141526,2.03387838912125,4.82977944122749,0.995,0.995,NA,"tcsp_mc",8,0,8,1.0172141314187,2,0.940642706790057,2,7633,0.986338631582691,275,TRUE,TRUE,1.30664726807775,TRUE,10,0.977554003430763,TRUE,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,"cell","clopper_pearson",0.95,0,"median-q975",0,10,10,2,2,1,1,"e6902ec840e77ef25eb3bb861e7ba4d5a8d3f85971ff29bde181e64bdad13f9f","application/runs/rqr_bayes_uq_validation_main_3method_skewstress_dgps_20260820/wave_confirmatory_skewstress_dgps_20260821T005632Z/bayes_uq_validation_results.csv","a22af52c8e75fba3f0e44cce3f6f53a6689557ef8978e52b2f4ce42bf24f62fa"
"mti_ecm_adaptive_refine_screen_p996","n0100_c0900_t0950","all_distribution_cell",100,0.9,0.95,0.95,8,8,8000,7911,0.988875,0.983,0.974609251223819,21,TRUE,0,0,60.205,50,72,1,1,3.7304824784026,3.73672397900998,2.03387838912125,5.40778322352722,0.996,0.996,NA,"tcsp_mc",8,0,8,1.0172141314187,2,1.02777681782208,2,7633,0.98674525780225,278,TRUE,TRUE,1.44719900477101,TRUE,10,0.998329686473382,TRUE,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,"cell","clopper_pearson",0.95,0,"median-q975",0,10,10,2,2,1,1,"e6902ec840e77ef25eb3bb861e7ba4d5a8d3f85971ff29bde181e64bdad13f9f","application/runs/rqr_bayes_uq_validation_main_3method_skewstress_dgps_20260820/wave_confirmatory_skewstress_dgps_20260821T005632Z/bayes_uq_validation_results.csv","a22af52c8e75fba3f0e44cce3f6f53a6689557ef8978e52b2f4ce42bf24f62fa"
"mti_ecm_adaptive_refine_screen_p9965","n0100_c0900_t0950","all_distribution_cell",100,0.9,0.95,0.95,8,8,8000,7911,0.988875,0.983,0.974609251223819,21,TRUE,0,0,57.311,46,71,1,1,3.73332568887975,3.73672397900998,2.03387838912125,5.40778322352722,0.9965,0.9965,NA,"tcsp_mc",8,0,8,1.0172141314187,2,1.03074303092324,2,7633,0.98674525780225,278,TRUE,TRUE,1.44719900477101,TRUE,10,0.999090569667623,TRUE,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,"cell","clopper_pearson",0.95,0,"median-q975",0,10,10,2,2,1,1,"e6902ec840e77ef25eb3bb861e7ba4d5a8d3f85971ff29bde181e64bdad13f9f","application/runs/rqr_bayes_uq_validation_main_3method_skewstress_dgps_20260820/wave_confirmatory_skewstress_dgps_20260821T005632Z/bayes_uq_validation_results.csv","a22af52c8e75fba3f0e44cce3f6f53a6689557ef8978e52b2f4ce42bf24f62fa"
"mti_ecm_adaptive_refine_screen_p997","n0100_c0900_t0950","all_distribution_cell",100,0.9,0.95,0.95,8,8,8000,7911,0.988875,0.983,0.974609251223819,21,TRUE,0,0,52.95625,42,68,1,1,3.73364103030713,3.73672397900998,2.03387838912125,5.40778322352722,0.997,0.997,NA,"tcsp_mc",8,0,8,1.0172141314187,2,1.03074303092324,2,7633,0.98674525780225,278,TRUE,TRUE,1.44719900477101,TRUE,10,0.999174959477828,TRUE,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,"cell","clopper_pearson",0.95,0,"median-q975",0,10,10,2,2,1,1,"e6902ec840e77ef25eb3bb861e7ba4d5a8d3f85971ff29bde181e64bdad13f9f","application/runs/rqr_bayes_uq_validation_main_3method_skewstress_dgps_20260820/wave_confirmatory_skewstress_dgps_20260821T005632Z/bayes_uq_validation_results.csv","a22af52c8e75fba3f0e44cce3f6f53a6689557ef8978e52b2f4ce42bf24f62fa"
"mti_ecm_adaptive_refine_screen_p99725","n0100_c0900_t0950","all_distribution_cell",100,0.9,0.95,0.95,8,8,8000,7911,0.988875,0.983,0.974609251223819,21,TRUE,0,0,51.67225,41,65,1,1,3.73364103030713,3.73672397900998,2.03387838912125,5.40778322352722,0.99725,0.99725,NA,"tcsp_mc",8,0,8,1.0172141314187,2,1.03074303092324,2,7633,0.98674525780225,278,TRUE,TRUE,1.44719900477101,TRUE,10,0.999174959477828,TRUE,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,"cell","clopper_pearson",0.95,0,"median-q975",0,10,10,2,2,1,1,"e6902ec840e77ef25eb3bb861e7ba4d5a8d3f85971ff29bde181e64bdad13f9f","application/runs/rqr_bayes_uq_validation_main_3method_skewstress_dgps_20260820/wave_confirmatory_skewstress_dgps_20260821T005632Z/bayes_uq_validation_results.csv","a22af52c8e75fba3f0e44cce3f6f53a6689557ef8978e52b2f4ce42bf24f62fa"
"mti_ecm_adaptive_refine_screen_p9975","n0100_c0900_t0950","all_distribution_cell",100,0.9,0.95,0.95,8,8,8000,7911,0.988875,0.983,0.974609251223819,21,TRUE,0,0,51.232,41,63,1,1,3.73364103030713,3.73672397900998,2.03387838912125,5.40778322352722,0.9975,0.9975,NA,"tcsp_mc",8,0,8,1.0172141314187,2,1.03074303092324,2,7633,0.98674525780225,278,TRUE,TRUE,1.44719900477101,TRUE,10,0.999174959477828,TRUE,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,"cell","clopper_pearson",0.95,0,"median-q975",0,10,10,2,2,1,1,"e6902ec840e77ef25eb3bb861e7ba4d5a8d3f85971ff29bde181e64bdad13f9f","application/runs/rqr_bayes_uq_validation_main_3method_skewstress_dgps_20260820/wave_confirmatory_skewstress_dgps_20260821T005632Z/bayes_uq_validation_results.csv","a22af52c8e75fba3f0e44cce3f6f53a6689557ef8978e52b2f4ce42bf24f62fa"
"mti_ecm_adaptive_refine_screen_p998","n0100_c0900_t0950","all_distribution_cell",100,0.9,0.95,0.95,8,8,8000,7911,0.988875,0.983,0.974609251223819,21,TRUE,0,0,51.145125,39,62,1,1,3.73364103030713,3.73672397900998,2.03387838912125,5.40778322352722,0.998,0.998,NA,"tcsp_mc",8,0,8,1.0172141314187,2,1.03074303092324,2,7633,0.98674525780225,278,TRUE,TRUE,1.44719900477101,TRUE,10,0.999174959477828,TRUE,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,"cell","clopper_pearson",0.95,0,"median-q975",0,10,10,2,2,1,1,"e6902ec840e77ef25eb3bb861e7ba4d5a8d3f85971ff29bde181e64bdad13f9f","application/runs/rqr_bayes_uq_validation_main_3method_skewstress_dgps_20260820/wave_confirmatory_skewstress_dgps_20260821T005632Z/bayes_uq_validation_results.csv","a22af52c8e75fba3f0e44cce3f6f53a6689557ef8978e52b2f4ce42bf24f62fa"
"mti_ecm_adaptive_refine_screen_p9985","n0100_c0900_t0950","all_distribution_cell",100,0.9,0.95,0.95,8,8,8000,7916,0.9895,0.983,0.974609251223819,21,TRUE,0,0,51.11575,39,62,1,1,3.73763866615519,3.73689770677345,2.06107340831373,5.40778322352722,0.9985,0.9985,NA,"tcsp_mc",8,0,8,1.02121477675448,2,1.03074303092324,2,7633,0.9874242121122,283,TRUE,TRUE,1.44713172472587,TRUE,10,1.00019828195468,TRUE,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,"cell","clopper_pearson",0.95,0,"median-q975",0,10,10,2,2,1,1,"e6902ec840e77ef25eb3bb861e7ba4d5a8d3f85971ff29bde181e64bdad13f9f","application/runs/rqr_bayes_uq_validation_main_3method_skewstress_dgps_20260820/wave_confirmatory_skewstress_dgps_20260821T005632Z/bayes_uq_validation_results.csv","a22af52c8e75fba3f0e44cce3f6f53a6689557ef8978e52b2f4ce42bf24f62fa"
"mti_ecm_adaptive_refine_screen_p999","n0100_c0900_t0950","all_distribution_cell",100,0.9,0.95,0.95,8,8,8000,7982,0.99775,0.997,0.992264755281521,35,TRUE,0,0,45.58275,29,61,1,1,4.14309406761925,4.17843185297073,2.41847861036871,5.97373366127614,0.999,0.999,NA,"tcsp_mc",8,0,8,1.2919780493824,2,1.37428724065571,2,7633,0.996665341486701,349,TRUE,TRUE,1.429659228983,TRUE,10,0.991542811610926,TRUE,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,"cell","clopper_pearson",0.95,0,"median-q975",0,10,10,2,2,1,1,"e6902ec840e77ef25eb3bb861e7ba4d5a8d3f85971ff29bde181e64bdad13f9f","application/runs/rqr_bayes_uq_validation_main_3method_skewstress_dgps_20260820/wave_confirmatory_skewstress_dgps_20260821T005632Z/bayes_uq_validation_results.csv","a22af52c8e75fba3f0e44cce3f6f53a6689557ef8978e52b2f4ce42bf24f62fa"
"mti_ecm_adaptive_refine_screen_p99925","n0100_c0900_t0950","all_distribution_cell",100,0.9,0.95,0.95,8,8,8000,7982,0.99775,0.997,0.992264755281521,35,TRUE,0,0,38.60825,10,59,1,1,4.26239954422521,4.17843185297073,2.41847861036871,6.62085168221781,0.99925,0.99925,NA,"tcsp_mc",8,0,8,1.2919780493824,2,1.49242003596017,2,7633,0.996665341486701,349,TRUE,TRUE,1.58453025326011,TRUE,10,1.02009550333932,TRUE,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,"cell","clopper_pearson",0.95,0,"median-q975",0,10,10,2,2,1,1,"e6902ec840e77ef25eb3bb861e7ba4d5a8d3f85971ff29bde181e64bdad13f9f","application/runs/rqr_bayes_uq_validation_main_3method_skewstress_dgps_20260820/wave_confirmatory_skewstress_dgps_20260821T005632Z/bayes_uq_validation_results.csv","a22af52c8e75fba3f0e44cce3f6f53a6689557ef8978e52b2f4ce42bf24f62fa"
"mti_ecm_adaptive_refine_screen_p995","n0100_c0950_t0950","all_distribution_cell",100,0.95,0.95,0.95,8,6,8000,7721,0.965125,0.958,0.946012794588581,-4,FALSE,0,0,77.608375,58,101,1,1,5.51490216036075,4.98971453948229,3.1901387112259,11.4026025103117,0.995,0.995,NA,"tcsp_mc",8,0,8,1.01687173106136,2,1.12126113929839,2,7633,0.961560470168742,88,TRUE,TRUE,2.28522141298584,TRUE,10,1.10525404143319,TRUE,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,"cell","clopper_pearson",0.95,0,"median-q975",0,10,10,2,2,1,1,"e6902ec840e77ef25eb3bb861e7ba4d5a8d3f85971ff29bde181e64bdad13f9f","application/runs/rqr_bayes_uq_validation_main_3method_skewstress_dgps_20260820/wave_confirmatory_skewstress_dgps_20260821T005632Z/bayes_uq_validation_results.csv","a22af52c8e75fba3f0e44cce3f6f53a6689557ef8978e52b2f4ce42bf24f62fa"
"mti_ecm_adaptive_refine_screen_p996","n0100_c0950_t0950","all_distribution_cell",100,0.95,0.95,0.95,8,5,8000,7723,0.965375,0.958,0.946012794588581,-4,FALSE,0,0,77.602125,57,101,1,1,17.0769172302117,4.99008729466743,3.19657338522908,11.4416300855575,0.996,0.996,NA,"tcsp_mc",8,0,8,1.01687173106136,2,1.15117176324243,2,7633,0.961822063200412,90,TRUE,TRUE,2.29287172947543,TRUE,10,3.42216803470766,TRUE,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,"cell","clopper_pearson",0.95,0,"median-q975",0,10,10,2,2,1,1,"e6902ec840e77ef25eb3bb861e7ba4d5a8d3f85971ff29bde181e64bdad13f9f","application/runs/rqr_bayes_uq_validation_main_3method_skewstress_dgps_20260820/wave_confirmatory_skewstress_dgps_20260821T005632Z/bayes_uq_validation_results.csv","a22af52c8e75fba3f0e44cce3f6f53a6689557ef8978e52b2f4ce42bf24f62fa"
"mti_ecm_adaptive_refine_screen_p9965","n0100_c0950_t0950","all_distribution_cell",100,0.95,0.95,0.95,8,5,8000,7729,0.966125,0.958,0.946012794588581,-4,FALSE,0,0,77.574,45,101,1,1,75.6957030512645,4.99354569712616,3.22457131637082,11.7084561835074,0.9965,0.9965,NA,"tcsp_mc",8,0,8,1.02583535291046,2,1.29184839612481,2,7633,0.962607125238267,96,TRUE,TRUE,2.34471794065002,TRUE,10,15.158708389277,FALSE,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,"cell","clopper_pearson",0.95,0,"median-q975",0,10,10,2,2,1,1,"e6902ec840e77ef25eb3bb861e7ba4d5a8d3f85971ff29bde181e64bdad13f9f","application/runs/rqr_bayes_uq_validation_main_3method_skewstress_dgps_20260820/wave_confirmatory_skewstress_dgps_20260821T005632Z/bayes_uq_validation_results.csv","a22af52c8e75fba3f0e44cce3f6f53a6689557ef8978e52b2f4ce42bf24f62fa"
"mti_ecm_adaptive_refine_screen_p997","n0100_c0950_t0950","all_distribution_cell",100,0.95,0.95,0.95,8,3,8000,7745,0.968125,0.958,0.946012794588581,-4,FALSE,0,0,77.399,38,101,1,1,512.40938656126,5.01146741549314,3.32866780913417,12.8866981160013,0.997,0.997,NA,"tcsp_mc",8,0,8,1.07997856675105,2,3498.15473892716,2,7633,0.964702790032682,112,TRUE,TRUE,2.57144206428672,TRUE,10,102.247374686529,FALSE,10,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,"cell","clopper_pearson",0.95,0,"median-q975",0,10,10,2,2,1,1,"e6902ec840e77ef25eb3bb861e7ba4d5a8d3f85971ff29bde181e64bdad13f9f","application/runs/rqr_bayes_uq_validation_main_3method_skewstress_dgps_20260820/wave_confirmatory_skewstress_dgps_20260821T005632Z/bayes_uq_validation_results.csv","a22af52c8e75fba3f0e44cce3f6f53a6689557ef8978e52b2f4ce42bf24f62fa"
"mti_ecm_adaptive_refine_screen_p99725","n0100_c0950_t0950","all_distribution_cell",100,0.95,0.95,0.95,8,3,8000,7763,0.970375,0.959,0.947128884945982,-3,FALSE,0,0,77.1865,38,101,1,1,1141.13190609009,5.03568671349344,3.41928974628802,16.5770100899996,0.99725,0.99725,NA,"tcsp_mc",8,0,8,1.1682859576851,2,4011.61061437458,2,7633,0.967064470695938,130,TRUE,TRUE,3.29190655280053,TRUE,10,226.608995160949,FALSE,10,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,"cell","clopper_pearson",0.95,0,"median-q975",0,10,10,2,2,1,1,"e6902ec840e77ef25eb3bb861e7ba4d5a8d3f85971ff29bde181e64bdad13f9f","application/runs/rqr_bayes_uq_validation_main_3method_skewstress_dgps_20260820/wave_confirmatory_skewstress_dgps_20260821T005632Z/bayes_uq_validation_results.csv","a22af52c8e75fba3f0e44cce3f6f53a6689557ef8978e52b2f4ce42bf24f62fa"
"mti_ecm_adaptive_refine_screen_p9975","n0100_c0950_t0950","all_distribution_cell",100,0.95,0.95,0.95,8,1,8000,7798,0.97475,0.964,0.952734893354284,2,FALSE,0,0,76.728625,38,101,1,1,2735.82555131252,5.08233238459117,3.58129509088849,64518.2174568676,0.9975,0.9975,NA,"tcsp_mc",8,0,8,1.27243829907007,2,10453.1812597921,2,7633,0.971670776567153,165,TRUE,TRUE,12694.6080214031,FALSE,10,538.301186204805,FALSE,10,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,"cell","clopper_pearson",0.95,0,"median-q975",0,10,10,2,2,1,1,"e6902ec840e77ef25eb3bb861e7ba4d5a8d3f85971ff29bde181e64bdad13f9f","application/runs/rqr_bayes_uq_validation_main_3method_skewstress_dgps_20260820/wave_confirmatory_skewstress_dgps_20260821T005632Z/bayes_uq_validation_results.csv","a22af52c8e75fba3f0e44cce3f6f53a6689557ef8978e52b2f4ce42bf24f62fa"
