"endpoint_rmse_all","endpoint_rmse_over_oracle_width","mean_width_ratio","endpoint_summary_joint_inclusion","lower_bias_over_oracle_width","upper_bias_over_oracle_width","static_edge_center_rmse_ratio"
0.176813957545121,0.0605239864722927,0.97463257902689,0.855,0.0341925116607114,0.00882509068760121,0.567873831188167
0.166595954248126,0.0659400398919034,0.979908230255471,0.810416666666667,0.0305622639673207,0.0104704942227918,0.39366226507838
0.150572992203745,0.0634325441618958,0.995611234538816,0.809583333333333,0.0303977418714044,0.0260089764102198,0.627935337910248
0.185176534827915,0.0751323897728333,0.950498711303179,0.925833333333333,0.0619511998036548,0.0128923118469503,
0.161044313555891,0.0755545144483875,0.959141493533636,0.870833333333333,0.0636260403839175,0.0233470634673175,
0.156083121308224,0.0779383595105945,1.01042611842033,0.8825,0.0448585178192502,0.055873821143594,
