"low_scale_endpoint_rmse_over_local_width","high_scale_endpoint_rmse_over_local_width","oracle_high_low_width_contrast","fitted_high_low_width_contrast","width_contrast_relative_error","seasonal_width_amplitude_ratio","seasonal_width_phase_error"
0.0675312329422592,0.0833080754601453,1.66450682064287,1.39654683124984,0.160984614823952,,
0.050958234291322,0.0964684486662803,1.66450682064287,1.34777047133057,0.190288405781344,,
0.0630785499680398,0.090113321465995,1.66450682064287,1.43114611354341,0.140198108055416,,
0.0563219898490956,0.0657773507991475,2.19586388481948,2.04444435827066,0.0689566997278893,0.910809292323635,0.300555944634599
0.0571621253864939,0.0824867678774658,2.19586388481948,1.8635467737321,0.151337755215507,0.790865100597998,0.219721153308148
0.0993077688883162,0.0791728749452747,2.19586388481948,1.75441056761786,0.201038561749426,0.756929165587059,0.222541107308781
