"provider","family","target","estimand","n_chains","n_draws_per_chain","rhat","ess_bulk","ess_tail","mcse_mean","sd","mcse_over_sd","pass"
"posterior","fixed_design","RQR","midpoint_1200",4,6000,1.00120606842086,3507.47200958867,7703.5110260691,0.00161754980057116,0.0955381634487521,0.0169309283555449,TRUE
"posterior","fixed_design","RQR","lower_1320",4,6000,1.00194193699634,3218.51936289167,7213.77492287147,0.00392767564273934,0.222542409576312,0.0176491107929363,TRUE
"posterior","fixed_design","RQR","upper_1320",4,6000,1.00035699609314,5067.96315654095,8862.17363307018,0.000718780716933006,0.0512095440545068,0.014036069451584,TRUE
"posterior","fixed_design","RQR","width_1320",4,6000,1.00180734345931,3096.48796004534,6362.66604683157,0.00412410943781709,0.229453954584554,0.0179735818686766,TRUE
"posterior","fixed_design","RQR","midpoint_1320",4,6000,1.00188245199675,3476.79241072258,8273.52271929226,0.0019307845818605,0.113628743777832,0.0169920437177022,TRUE
"posterior","fixed_design","RQR","lower_1440",4,6000,1.00223947958033,3484.01439512297,7687.39867696089,0.00404380695887557,0.238426099530018,0.0169604207209138,TRUE
"posterior","fixed_design","RQR","upper_1440",4,6000,1.00032495160358,4972.27138713364,8925.47080786472,0.000814096601159216,0.0574711126304711,0.0141653182598658,TRUE
"posterior","fixed_design","RQR","width_1440",4,6000,1.00201449974734,3309.34637112475,6860.12734374235,0.00427145165422882,0.245595542524812,0.0173922197867141,TRUE
"posterior","fixed_design","RQR","midpoint_1440",4,6000,1.0022176077159,3813.31903560562,8658.13327270669,0.00198728126002232,0.122456826004217,0.016228423721793,TRUE
"posterior","fixed_design","RQR","lower_1560",4,6000,1.00254293547521,3700.38656163,7794.81370288797,0.0033690267427056,0.20482208410235,0.0164485522031018,TRUE
"posterior","fixed_design","RQR","upper_1560",4,6000,1.00044235883949,4776.21061729155,9024.26202191414,0.000781880025745557,0.0540560947820608,0.0144642344012804,TRUE
"posterior","fixed_design","RQR","width_1560",4,6000,1.00230267198425,3478.67603251029,7293.42568427078,0.00357193321198575,0.210677315297238,0.0169545221655508,TRUE
"posterior","fixed_design","RQR","midpoint_1560",4,6000,1.00248373554742,4182.50940462758,8453.15505846335,0.00164771902138862,0.106493384603672,0.0154725012029695,TRUE
"posterior","fixed_design","RQR","lower_1680",4,6000,1.00186200070553,3774.63825448196,8481.32574173912,0.00308481571424105,0.190106113771399,0.0162268096119755,TRUE
"posterior","fixed_design","RQR","upper_1680",4,6000,1.00069390499376,4853.37644410301,9413.49650023872,0.00077552097806922,0.0540229737414167,0.0143553922407397,TRUE
"posterior","fixed_design","RQR","width_1680",4,6000,1.00165046967964,3447.80382365191,7619.3811757136,0.00333222708834842,0.196012521666981,0.0170000725464354,TRUE
"posterior","fixed_design","RQR","midpoint_1680",4,6000,1.00190224204773,4382.6888315235,9085.2996458363,0.00149996273409521,0.099620183346563,0.0150568156342082,TRUE
"posterior","fixed_design","RQR","lower_1800",4,6000,1.00084555058499,3675.44537441408,7771.76970342742,0.00351316976260884,0.212844936040422,0.0165057709521529,TRUE
"posterior","fixed_design","RQR","upper_1800",4,6000,1.00054288709586,5303.02101490584,9441.05190389347,0.000812625378080629,0.0590349213099048,0.0137651640766105,TRUE
"posterior","fixed_design","RQR","width_1800",4,6000,1.00077596837692,3442.99176790128,7163.16739090193,0.00377004018561697,0.221092395566945,0.0170518763250518,TRUE
"posterior","fixed_design","RQR","midpoint_1800",4,6000,1.00093111697821,4143.01192627999,8768.00822693865,0.00171530986911949,0.110333959059196,0.0155465269600195,TRUE
"posterior","fixed_design","RQR","lower_1920",4,6000,1.00078362287661,4122.75827024723,7245.7016780274,0.00309944081291427,0.1984501664979,0.015618232363373,TRUE
"posterior","fixed_design","RQR","upper_1920",4,6000,1.00020838083417,5656.20867440152,9762.84929974855,0.000731425073148753,0.0547768496824241,0.0133528137778876,TRUE
"posterior","fixed_design","RQR","width_1920",4,6000,1.00097990509045,3930.14960875854,7143.8746496335,0.00332439289911354,0.208091763769418,0.0159756101774274,TRUE
"posterior","fixed_design","RQR","midpoint_1920",4,6000,1.00052463102826,4471.4565952802,7916.1107529568,0.00152648160994587,0.101813262323337,0.0149929545042776,TRUE
"posterior","fixed_design","RQR","lower_2040",4,6000,1.00037332317849,4797.0635060755,8529.9340876314,0.00280267605642131,0.193457692130348,0.0144872815630041,TRUE
"posterior","fixed_design","RQR","upper_2040",4,6000,1.00071031093161,4627.08738790021,8340.202267248,0.000852742718246307,0.0579372543432144,0.014718383325429,TRUE
"posterior","fixed_design","RQR","width_2040",4,6000,1.00041035811981,4330.00878924201,8339.29877054707,0.00307525070941007,0.201987623742985,0.0152249462240474,TRUE
"posterior","fixed_design","RQR","midpoint_2040",4,6000,1.0007101568422,5334.91443832488,9265.19022837384,0.00138611152132922,0.100953216918933,0.0137302362780802,TRUE
"posterior","fixed_design","RQR","lower_2160",4,6000,1.00086969548937,4268.60762279722,7812.67839711203,0.0038936423247933,0.254626391915194,0.0152915897504062,TRUE
"posterior","fixed_design","RQR","upper_2160",4,6000,1.00100592289598,4357.91221213676,7352.19289331404,0.00118309579997914,0.0783204605839108,0.0151058330244573,TRUE
"posterior","fixed_design","RQR","width_2160",4,6000,1.00040442884485,3777.86970698301,7738.67599595124,0.0042932040269822,0.26388243760899,0.0162693814180377,TRUE
"posterior","fixed_design","RQR","midpoint_2160",4,6000,1.00134954546574,4869.24472424467,8891.66288007724,0.00192660870726897,0.134446501565854,0.0143299281485973,TRUE
"posterior","fixed_design","RQR","lower_2280",4,6000,1.00021371187256,5823.35220105983,10024.462362997,0.00264857360192845,0.202386935718847,0.0130866826582513,TRUE
"posterior","fixed_design","RQR","upper_2280",4,6000,1.00034968727581,4539.28810495357,9058.74001006448,0.00115450980909416,0.0782936400533635,0.0147458951749755,TRUE
"posterior","fixed_design","RQR","width_2280",4,6000,1.00035348494308,4628.12353275249,8513.2447002406,0.00316335848863727,0.21597941665203,0.0146465739081694,TRUE
"posterior","fixed_design","RQR","midpoint_2280",4,6000,1.00023005555322,6647.51271815254,11398.9746885817,0.00133878025535625,0.109011035252847,0.0122811443103077,TRUE
"posterior","fixed_design","RQR","lower_2400",4,6000,1.00106908866752,4260.21000954023,8904.37610093726,0.0100615381804277,0.653507148517088,0.0153962174755991,TRUE
"posterior","fixed_design","RQR","upper_2400",4,6000,1.00097016558116,5104.53626280513,8997.43279558118,0.00274556468427973,0.19498116334694,0.0140811791105913,TRUE
"posterior","fixed_design","RQR","width_2400",4,6000,1.00078833255966,3889.32973541862,8203.08357301161,0.0107804289132166,0.670419497943035,0.0160801243792772,TRUE
"posterior","fixed_design","RQR","midpoint_2400",4,6000,1.00153350709724,4738.43229399594,10037.9445408598,0.0050508538211403,0.346668498433277,0.0145696936524864,TRUE
"posterior","fixed_design","ET","mean_lower_observed",4,6000,1.00046213841061,4528.26930449665,8483.73513018486,0.000967040240765761,0.0650606947366233,0.0148636629946929,TRUE
"posterior","fixed_design","ET","mean_upper_observed",4,6000,1.00122064138587,3419.63946778999,6024.6041919863,0.000576490386424575,0.0336316204190401,0.0171413205561217,TRUE
"posterior","fixed_design","ET","mean_width_observed",4,6000,1.00092473062729,3656.69944998303,7123.03586754692,0.00119968866146706,0.0724726939486609,0.0165536645059297,TRUE
"posterior","fixed_design","ET","mean_midpoint_observed",4,6000,1.00029740671053,4942.87132561282,10004.1444129205,0.000526429337912808,0.0369988797636789,0.014228250727461,TRUE
"posterior","fixed_design","ET","observed_mean_tilted_loss",4,6000,1.00051981590363,6405.47533425447,11295.4027019522,0.0369310172525836,2.928809500032,0.0126095661913758,TRUE
"posterior","fixed_design","ET","lower_0001",4,6000,1.00038050077404,6061.7441513332,9921.09191895622,0.00643249732290242,0.499270272199087,0.0128837979769351,TRUE
"posterior","fixed_design","ET","upper_0001",4,6000,1.00096521821618,3884.30121072591,4758.73216774378,0.00493296806414919,0.289252819171437,0.0170541745393516,TRUE
"posterior","fixed_design","ET","width_0001",4,6000,1.00065170867478,4393.43720186145,7699.74671800624,0.00869824319658097,0.574177810292856,0.0151490410124775,TRUE
"posterior","fixed_design","ET","midpoint_0001",4,6000,1.00024347226559,6052.89249472463,8912.72259355595,0.00373107835180633,0.289911985940582,0.0128696933302062,TRUE
"posterior","fixed_design","ET","lower_0121",4,6000,1.0003879334072,6245.03790618517,9804.27239624477,0.00239197681384958,0.18787857946352,0.0127315036162173,TRUE
"posterior","fixed_design","ET","upper_0121",4,6000,1.00107588578529,3798.27009994655,5731.34623529801,0.0019256281648761,0.115367175941441,0.0166913001827619,TRUE
"posterior","fixed_design","ET","width_0121",4,6000,1.00042299313615,4504.54062183575,7808.34605151128,0.00322345183904934,0.215231482487006,0.0149766744242165,TRUE
"posterior","fixed_design","ET","midpoint_0121",4,6000,1.00056192049188,6043.5370702998,11032.1456894342,0.00145110753537436,0.112795501637158,0.0128649415474236,TRUE
"posterior","fixed_design","ET","lower_0241",4,6000,1.00022001359284,6156.18583932937,8761.77629126604,0.00228073193088295,0.174396670446266,0.0130778410221178,TRUE
"posterior","fixed_design","ET","upper_0241",4,6000,1.00029469497595,3985.21095588173,7373.2924231499,0.00172415369676214,0.108556564448075,0.0158825374175031,TRUE
"posterior","fixed_design","ET","width_0241",4,6000,1.00041560547386,4362.95249264775,7331.3367657094,0.00310664296921515,0.203103268002334,0.0152958787899929,TRUE
"posterior","fixed_design","ET","midpoint_0241",4,6000,1.0002233677117,6229.05764855866,10520.0593840068,0.00131703685688987,0.103858696340024,0.0126810455291872,TRUE
"posterior","fixed_design","ET","lower_0361",4,6000,1.00011939791305,6157.64032731917,10439.9181172035,0.0017552815558718,0.136874207647588,0.0128240490742503,TRUE
"posterior","fixed_design","ET","upper_0361",4,6000,1.00046279270276,3499.64886388761,7627.01519617853,0.00152769399724559,0.0904088725936888,0.0168976114115622,TRUE
"posterior","fixed_design","ET","width_0361",4,6000,1.0003515445873,3997.82966106111,7740.30969574797,0.00261104137992884,0.164158110745304,0.0159056495477092,TRUE
"posterior","fixed_design","ET","midpoint_0361",4,6000,1.00025380111404,6524.41254210926,11176.6159615739,0.00101551262499858,0.0819584355056976,0.0123905808930185,TRUE
"posterior","fixed_design","ET","lower_0481",4,6000,1.00042601820345,4827.37366394059,8607.91230245926,0.0022090733220435,0.15222265903007,0.0145121188666605,TRUE
"posterior","fixed_design","ET","upper_0481",4,6000,1.00037850219847,3200.14004938063,6347.1749180983,0.00168527115935395,0.0943648075509813,0.0178591066213267,TRUE
"posterior","fixed_design","ET","width_0481",4,6000,1.00049217817758,3589.67104513109,6606.25112001553,0.00300543424204736,0.179412084054853,0.0167515708759533,TRUE
"posterior","fixed_design","ET","midpoint_0481",4,6000,1.00026111354544,4997.29413939897,9149.42431808365,0.00126386840164911,0.0893926923016247,0.0141383861377016,TRUE
"posterior","fixed_design","ET","lower_0601",4,6000,1.00056494476872,4580.80530697545,8639.16463347311,0.00234424229202931,0.157685081225921,0.0148666080126543,TRUE
"posterior","fixed_design","ET","upper_0601",4,6000,1.00039046596934,3148.24807460705,5363.0454178186,0.00173633018693313,0.0960816764804531,0.0180713976955468,TRUE
"posterior","fixed_design","ET","width_0601",4,6000,1.00074702490446,3539.97801061498,6381.23365664155,0.00310795660089924,0.184206278384175,0.0168721534801186,TRUE
"posterior","fixed_design","ET","midpoint_0601",4,6000,1.0002500096009,4627.32003957461,9562.57095677894,0.00136068489917455,0.09254808722617,0.0147024637672877,TRUE
"posterior","fixed_design","ET","lower_0721",4,6000,1.00069139654567,4730.00817878623,8060.84049226285,0.00196164982966975,0.133488457960003,0.0146952767276518,TRUE
"posterior","fixed_design","ET","upper_0721",4,6000,1.00077951499403,3026.35968932333,5106.6223262291,0.00155579501714541,0.084182380487312,0.0184812428460596,TRUE
"posterior","fixed_design","ET","width_0721",4,6000,1.00112065273416,3501.23957085058,6080.62274600676,0.00266450243577943,0.156733423004474,0.0170002184901135,TRUE
"posterior","fixed_design","ET","midpoint_0721",4,6000,1.00031291155962,4608.92003127645,8783.44093944079,0.00117062619276831,0.0794454487359104,0.0147349686029173,TRUE
"posterior","fixed_design","ET","lower_0841",4,6000,1.00091598768726,4819.75086147958,7472.05651490888,0.00199406892781624,0.136531314764207,0.0146052129598257,TRUE
"posterior","fixed_design","ET","upper_0841",4,6000,1.00137043245208,3109.0884099883,5169.82888655402,0.00153723480933878,0.0839806381279917,0.0183046335870411,TRUE
"posterior","fixed_design","ET","width_0841",4,6000,1.00135448586797,3563.26208202982,5990.7930476581,0.00268571927095367,0.159105022303619,0.0168801665218873,TRUE
"posterior","fixed_design","ET","midpoint_0841",4,6000,1.00076216891656,4757.58989376913,8454.81058419459,0.00117174233088822,0.080735195022091,0.0145134018759427,TRUE
"posterior","fixed_design","ET","lower_0848",4,6000,1.00092436602492,4809.3411971198,7590.7637606461,0.00201396539170004,0.137849446536358,0.0146098910246176,TRUE
"posterior","fixed_design","ET","upper_0848",4,6000,1.00138820072244,3126.94877176394,5193.26059305205,0.00154257292748446,0.0844735754916876,0.01826101142879,TRUE
"posterior","fixed_design","ET","width_0848",4,6000,1.00135561529847,3568.16024062991,6027.25374117126,0.00270704068314843,0.16050252685556,0.0168660315583976,TRUE
"posterior","fixed_design","ET","midpoint_0848",4,6000,1.00078714446136,4769.91490548428,8613.28488208043,0.00118016474591619,0.0814178245325314,0.0144951643290917,TRUE
"posterior","fixed_design","ET","lower_0961",4,6000,1.00108068613357,4619.03020620011,7935.35092407201,0.00232058690870711,0.156917259623893,0.0147886020586213,TRUE
"posterior","fixed_design","ET","upper_0961",4,6000,1.00144017593141,3418.25892787862,5638.96672043304,0.00159398697099946,0.0910688936707365,0.0175030892190542,TRUE
"posterior","fixed_design","ET","width_0961",4,6000,1.00130642872109,3590.62651357022,6432.86202513003,0.00302659503616271,0.180716076726136,0.0167477907388911,TRUE
"posterior","fixed_design","ET","midpoint_0961",4,6000,1.00108811581431,4942.72100841695,8844.93233298141,0.0012969199719388,0.0910698072048054,0.0142409434229083,TRUE
"posterior","fixed_design","ET","lower_1081",4,6000,1.00134618338139,4385.51786301954,7697.91526334809,0.00222983518023087,0.147620789075872,0.0151051568968705,TRUE
"posterior","fixed_design","ET","upper_1081",4,6000,1.00115160112994,3677.55838207391,6213.44290992296,0.00135084013625877,0.0802071801413869,0.0168418854007528,TRUE
"posterior","fixed_design","ET","width_1081",4,6000,1.00127535711218,3506.18521519842,6927.85028009948,0.00284215852514595,0.168183993197368,0.0168991024122647,TRUE
"posterior","fixed_design","ET","midpoint_1081",4,6000,1.00139997638266,5104.00063621063,9775.17107736961,0.00117511847983746,0.083911147440938,0.0140043190407399,TRUE
"posterior","fixed_design","ET","lower_1200",4,6000,1.00135318532747,4271.50663484997,7276.31965221016,0.00211536772894965,0.138304293071817,0.0152950257867353,TRUE
"posterior","fixed_design","ET","upper_1200",4,6000,1.00049320312491,4340.1952526394,7621.32132471891,0.000957839099609481,0.062491214357625,0.0153275801959609,TRUE
"posterior","fixed_design","ET","width_1200",4,6000,1.00098507101299,3568.92740993949,6618.99298127504,0.00256201254657254,0.152976936955359,0.0167477045727499,TRUE
"posterior","fixed_design","ET","midpoint_1200",4,6000,1.00144959833467,5427.44414166552,8943.07688914187,0.00102150480991344,0.0752736930602709,0.0135705419567435,TRUE
"posterior","fixed_design","ET","lower_1320",4,6000,1.00086020298067,4679.28519035295,7590.69230986168,0.0022929406937877,0.156759075757398,0.0146271638991817,TRUE
"posterior","fixed_design","ET","upper_1320",4,6000,1.00029956514246,5047.11064789914,9157.15034875977,0.000879635921590995,0.0624102248960594,0.0140944199937747,TRUE
"posterior","fixed_design","ET","width_1320",4,6000,1.00063865383355,4084.59047656117,7128.51949850611,0.00266068838717483,0.169856068028949,0.0156643705347127,TRUE
"posterior","fixed_design","ET","midpoint_1320",4,6000,1.00090854443072,5580.6301023046,9372.68130817625,0.00112208260717992,0.0837940990785234,0.0133909501924285,TRUE
"posterior","fixed_design","ET","lower_1440",4,6000,1.00050233294683,4810.18623837503,8781.08009377221,0.00242645146443369,0.168246802177882,0.0144219767212471,TRUE
"posterior","fixed_design","ET","upper_1440",4,6000,1.00089715614622,4529.74000585341,8836.86633934756,0.00105324264309006,0.0707696078122891,0.0148826971866751,TRUE
"posterior","fixed_design","ET","width_1440",4,6000,1.00052480403019,4203.63664215319,7602.42027523254,0.00281340478627904,0.182421211089606,0.0154225748720476,TRUE
"posterior","fixed_design","ET","midpoint_1440",4,6000,1.00057518105871,5493.89755592737,10293.2629007991,0.0012321497399188,0.0913142231672849,0.01349351390376,TRUE
"posterior","fixed_design","ET","lower_1560",4,6000,1.00024293148943,4663.74136131025,9020.97548051495,0.00223593512738304,0.152703074903394,0.0146423713392646,TRUE
"posterior","fixed_design","ET","upper_1560",4,6000,1.00135330339367,4040.44811918216,8226.43810543443,0.00107274451486674,0.0679161642306603,0.0157951281115262,TRUE
"posterior","fixed_design","ET","width_1560",4,6000,1.00036172419898,4081.39496496003,8018.86967828074,0.00258507880668346,0.165092300667196,0.0156583850139361,TRUE
"posterior","fixed_design","ET","midpoint_1560",4,6000,1.00047871308615,5094.16956917129,9991.0286967238,0.00118431339145624,0.084566839183464,0.0140044656143163,TRUE
"posterior","fixed_design","ET","lower_1680",4,6000,1.00011480852082,4220.21474399762,8550.97270979274,0.00253634176841756,0.16449158382181,0.0154192798773531,TRUE
"posterior","fixed_design","ET","upper_1680",4,6000,1.00114098219931,4144.69836838823,7329.82519023924,0.00107719993589502,0.0689761392010996,0.0156169937658362,TRUE
"posterior","fixed_design","ET","width_1680",4,6000,1.00009939692213,3774.01961925644,7675.87888771628,0.00286391635869278,0.175820144930147,0.0162888977246072,TRUE
"posterior","fixed_design","ET","midpoint_1680",4,6000,1.00040887498302,4681.12984653443,9244.67399613771,0.00132336537130351,0.0904401106967142,0.0146325049926282,TRUE
"posterior","fixed_design","ET","lower_1800",4,6000,1.00029002836243,4078.81999982739,7733.88409941986,0.00310739129770364,0.198265655571957,0.0156728672383496,TRUE
"posterior","fixed_design","ET","upper_1800",4,6000,1.00059844759894,4731.62810350184,7328.10137386048,0.00112501363446838,0.0763525298702359,0.0147344644163119,TRUE
"posterior","fixed_design","ET","width_1800",4,6000,1.00022060181874,3695.14553881192,7324.26349237358,0.00348766310491214,0.2118038880269,0.0164664734788494,TRUE
"posterior","fixed_design","ET","midpoint_1800",4,6000,1.00041979728139,4689.44861075233,8764.11348074736,0.00155899416835526,0.106556406436468,0.0146306939253323,TRUE
"posterior","fixed_design","ET","lower_1920",4,6000,1.00078375575846,4112.08931942762,8010.21791537512,0.00302925792725279,0.194159626333056,0.0156018940933502,TRUE
"posterior","fixed_design","ET","upper_1920",4,6000,1.00052580264882,4863.26512761354,7838.54280853993,0.00104730696698817,0.0721587961167433,0.0145139196237942,TRUE
"posterior","fixed_design","ET","width_1920",4,6000,1.00093068709695,3686.44778309671,7401.39266240629,0.00343590912926265,0.208529195090394,0.0164768733115439,TRUE
"posterior","fixed_design","ET","midpoint_1920",4,6000,1.00059351840661,4823.06039421177,9493.54018288508,0.00148256388175619,0.102865542705724,0.0144126385061467,TRUE
