"family","target","endpoint","error","density","q025","median","q975","mean_error","rmse"
"fixed_design","RQR","lower",-3.93268585383871,4.18142327526366e-07,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.92029383802999,5.7017517937414e-07,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.90790182222128,4.56178285402726e-07,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.89550980641256,4.50079884180006e-07,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.88311779060384,6.49674597149159e-07,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.87072577479512,6.01497442769822e-07,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.8583337589864,1.08016389810886e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.84594174317768,1.66219510332957e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.83354972736897,1.48088076188698e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.82115771156025,1.58415377916571e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.80876569575153,1.77443568558359e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.79637367994281,1.36291062795963e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.78398166413409,1.80212302414574e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.77158964832537,1.55613285971554e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.75919763251665,1.4230840482466e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.74680561670794,2.0112795424103e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.73441360089922,1.32818839690642e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.7220215850905,1.63795903216445e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.70962956928178,1.97314643403738e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.69723755347306,1.44353473886274e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.68484553766434,1.52975037302753e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.67245352185563,1.91226198869611e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.66006150604691,1.35518451104689e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.64766949023819,1.8294013484308e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.63527747442947,1.63515733520598e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.62288545862075,1.36341539159719e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.61049344281203,2.20063333750941e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.59810142700332,1.4771591779212e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.5857094111946,2.15047181071444e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.57331739538588,2.54005606557968e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.56092537957716,1.96026579812927e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.54853336376844,2.42323398486629e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.53614134795972,2.30279639775845e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.52374933215101,1.84236133544287e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.51135731634229,3.00904970598215e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.49896530053357,2.60977222756387e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.48657328472485,2.7938661542901e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.47418126891613,3.10380860870623e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.46178925310741,2.59556199106024e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.4493972372987,2.79138143319153e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.43700522148998,2.97684791477899e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.42461320568126,2.74398034499664e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.41222118987254,3.04081519982231e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.39982917406382,2.83261140322541e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.3874371582551,2.50785598176435e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.37504514244639,3.35671777635851e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.36265312663767,2.58325534373146e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.35026111082895,3.50233607336552e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.33786909502023,4.24911920030497e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.32547707921151,3.89041498406731e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.31308506340279,4.53615447926781e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.30069304759408,4.030774320016e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.28830103178536,4.2866469257389e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.27590901597664,4.54406395291823e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.26351700016792,4.06648194334182e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.2511249843592,5.10137864960657e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.23873296855048,5.63749700798104e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.22634095274177,6.86755460606044e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.21394893693305,6.91602530680796e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.20155692112433,7.53183378076295e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.18916490531561,8.01806414122367e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.17677288950689,7.55398371783899e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.16438087369817,8.09890122806905e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.15198885788945,8.05477258281443e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.13959684208074,8.00700280013256e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.12720482627202,8.78990190681899e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.1148128104633,9.0057419050689e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.10242079465458,9.47603240773788e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.09002877884586,9.57365440549638e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.07763676303714,9.92703531522115e-06,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.06524474722843,1.09858687354514e-05,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.05285273141971,1.09466275417132e-05,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.04046071561099,1.08754024690673e-05,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.02806869980227,1.11794130358134e-05,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.01567668399355,1.12022065301832e-05,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-3.00328466818483,1.18125197319107e-05,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.99089265237612,1.18472282090186e-05,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.9785006365674,1.23228791852786e-05,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.96610862075868,1.35038586399277e-05,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.95371660494996,1.4172314010421e-05,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.94132458914124,1.46168681659538e-05,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.92893257333252,1.5337158075612e-05,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.91654055752381,1.63871200487681e-05,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.90414854171509,1.71753577703835e-05,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.89175652590637,1.71101045335082e-05,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.87936451009765,1.70480112900282e-05,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.86697249428893,1.70448673479729e-05,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.85458047848021,1.7679203197824e-05,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.8421884626715,1.92088852242697e-05,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.82979644686278,2.0641954469191e-05,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.81740443105406,2.21781912017679e-05,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.80501241524534,2.3332659232409e-05,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.79262039943662,2.47627205488255e-05,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.7802283836279,2.67217697937341e-05,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.76783636781918,2.9513641457898e-05,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.75544435201047,3.16198618057327e-05,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.74305233620175,3.36214596539818e-05,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.73066032039303,3.47071733906816e-05,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.71826830458431,3.46317275006224e-05,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.70587628877559,3.61472641142528e-05,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.69348427296687,3.6799870283146e-05,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.68109225715816,4.04380710162377e-05,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.66870024134944,4.1308214377574e-05,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.65630822554072,4.38522222033152e-05,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.643916209732,4.5934520839121e-05,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.63152419392328,4.72871208937428e-05,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.61913217811456,4.94139098984177e-05,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.60674016230585,5.19292149123106e-05,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.59434814649713,5.39486385079452e-05,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.58195613068841,5.59530679942766e-05,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.56956411487969,6.17580341958407e-05,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.55717209907097,6.71623961722007e-05,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.54478008326225,6.95521505527875e-05,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.53238806745354,7.4621608986132e-05,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.51999605164482,7.9581081514463e-05,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.5076040358361,8.19632621322377e-05,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.49521202002738,8.93436812039749e-05,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.48282000421866,9.21884229253095e-05,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.47042798840994,9.69788504094276e-05,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.45803597260123,9.79160610215889e-05,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.44564395679251,0.000100370289414662,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.43325194098379,0.000104481530950261,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.42085992517507,0.00010860412843912,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.40846790936635,0.000113454579763168,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.39607589355763,0.0001201595840533,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.38368387774891,0.000124919156173272,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.3712918619402,0.00012999088121674,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.35889984613148,0.000135821238311543,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.34650783032276,0.000139525038330732,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.33411581451404,0.000144166381628167,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.32172379870532,0.000150740318441789,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.3093317828966,0.000158398608362691,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.29693976708789,0.000165022868155937,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.28454775127917,0.000172251947489898,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.27215573547045,0.000177529669869217,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.25976371966173,0.000181331882756575,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.24737170385301,0.000190931475282581,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.23497968804429,0.000195514224457129,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.22258767223558,0.00020681174021328,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.21019565642686,0.000213834809043839,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.19780364061814,0.000224037995783657,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.18541162480942,0.000232885877038073,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.1730196090007,0.000243469626206747,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.16062759319198,0.000261139133435365,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.14823557738327,0.000273770174639408,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.13584356157455,0.000286879691046297,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.12345154576583,0.000293048407342201,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.11105952995711,0.000306111455288196,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.09866751414839,0.000314884807161025,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.08627549833967,0.000337218328991556,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.07388348253096,0.000353066483371293,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.06149146672224,0.000374200012994157,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.04909945091352,0.000396838889225815,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.0367074351048,0.000416183018779962,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.02431541929608,0.000437506955565645,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-2.01192340348736,0.000459594283048963,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-1.99953138767864,0.000484299904175387,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-1.98713937186993,0.000512509605523141,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
"fixed_design","RQR","lower",-1.97474735606121,0.000539295882948269,-0.565439739067701,0.115773009151907,0.683707371251807,0.100164865727567,0.34395317460125
