"family","target","index","x","y","mean_truth","oracle_lower","oracle_upper","fit_lower","fit_upper","fit_midpoint","fit_width","fit_lower_q025","fit_lower_q975","fit_upper_q025","fit_upper_q975","fit_midpoint_q025","fit_midpoint_q975","fit_width_q025","fit_width_q975","observed"
"fixed_design","RQR",44,-0.964151729887453,-1.34655199543422,-0.13465987090467,-1.44943194172835,0.31051280950897,-1.68507097980976,0.374927633136728,-0.655071673336517,2.05999861294649,-2.70726592249899,-0.90979157982198,0.188635717336943,0.702509858289013,-1.18892022544804,-0.232190341478485,1.22687151638539,3.08202419532963,TRUE
"fixed_design","RQR",45,-0.963318049187161,-0.220109297548011,-0.129964439758514,-1.44601446768741,0.315640948044193,-1.67808478925989,0.379961973504151,-0.649061407877868,2.05804676276404,-2.69300127583836,-0.909644598549116,0.195279030109832,0.703873024034693,-1.17806615240643,-0.229895860843684,1.23451669983591,3.07065799058831,TRUE
"fixed_design","RQR",46,-0.96248436848687,-0.105175049366164,-0.125283144293985,-1.44262058065574,0.320758151051603,-1.67114141326977,0.384985486844639,-0.643077963212565,2.05612690011441,-2.67870147223395,-0.910177620323189,0.20176744024939,0.706243301523584,-1.16725315689013,-0.22859601633854,1.24126973452021,3.05867541418347,TRUE
"fixed_design","RQR",47,-0.961650687786578,0.169877386873375,-0.120615979984304,-1.43925024359919,0.325864412051213,-1.66424075949141,0.389998166371673,-0.637121296559868,2.05423892586308,-2.66169673964279,-0.90995989186497,0.208151825559376,0.707624899617956,-1.15630147033342,-0.227208138481635,1.24629491721789,3.05004019819994,TRUE
"fixed_design","RQR",48,-0.960817007086286,0.169838145875428,-0.115962942302693,-1.43590341948361,0.330959724563032,-1.65738273557681,0.395000005298733,-0.631191365139037,2.05238274087554,-2.64689488338433,-0.909762055069563,0.214668458269174,0.709328979771644,-1.14527153500358,-0.22479165763931,1.25209202340982,3.03968411349659,TRUE
"fixed_design","RQR",49,-0.959983326385994,0.00432044860803137,-0.111324026722374,-1.43258007127487,0.33604408210707,-1.65056724917796,0.3999909968393,-0.625288126169329,2.05055824601726,-2.63316715639541,-0.909414730995311,0.221199561904051,0.712381415455666,-1.13467201158889,-0.222271358169499,1.25848030220932,3.03012942063447,TRUE
"fixed_design","RQR",50,-0.959149645685702,-0.182808478431625,-0.106699228716566,-1.42928016193882,0.341117478203339,-1.64379420794687,0.404971134206855,-0.619411536870006,2.04876534215372,-2.61836967029793,-0.909894342977446,0.22777206889447,0.715109732537147,-1.12423185281216,-0.220467159591891,1.26340961277328,3.02112215505582,TRUE
"fixed_design","RQR",51,-0.958315964985411,0.0437902150111195,-0.102088543758492,-1.42600365444131,0.34617990637185,-1.63706351953553,0.409940410614879,-0.613561554460326,2.04700393015041,-2.60328199951414,-0.910533888738132,0.234354289447466,0.717649143882386,-1.11426797664013,-0.218491803343602,1.2680813986076,3.01050292036381,TRUE
"fixed_design","RQR",52,-0.957482284285119,0.177005505929666,-0.0974919673213718,-1.42275051174819,0.351231360132613,-1.63037509159595,0.414898819276852,-0.60773813615955,2.0452739108728,-2.58889523913856,-0.911458585652603,0.240867485366737,0.719595613218211,-1.10526300440169,-0.216497844465073,1.27324697323344,3.0003094354422,TRUE
"fixed_design","RQR",53,-0.956648603584827,-1.23970795858515,-0.0929094948784276,-1.41952069682533,0.35627183300564,-1.62372883178013,0.419846353406255,-0.601941239186935,2.04357518518638,-2.57353228114121,-0.910785567283434,0.247175957704516,0.721300744405047,-1.0959169832498,-0.213737022237175,1.27990378622881,2.99019832976762,TRUE
"fixed_design","RQR",54,-0.955814922884535,0.112073304380104,-0.0883411219028797,-1.41631417263858,0.36130131851094,-1.61712464774005,0.42478300621657,-0.596170820761742,2.04190765395662,-2.5609981952013,-0.910032845932658,0.253516318610267,0.723075299442872,-1.08643076970626,-0.211246961459596,1.28625832149041,2.98153247631513,TRUE
"fixed_design","RQR",55,-0.954981242184243,0.209872304469016,-0.0837868438679504,-1.41313090215379,0.366319810168525,-1.61056244712774,0.429708770921276,-0.59042683810323,2.04027121804901,-2.54626069785667,-0.910724233267576,0.259662129120698,0.724765079131613,-1.07737376916379,-0.209131759785596,1.29045098161908,2.97364043399024,TRUE
"fixed_design","RQR",56,-0.954147561483952,-0.213878023271016,-0.0792466562468605,-1.40997084833682,0.371327301498405,-1.60404213759517,0.434623640733854,-0.584709248430659,2.03866577832903,-2.53174700168922,-0.910681303931423,0.26591825630832,0.726433907408774,-1.06732538238412,-0.207162370508199,1.29581314377905,2.96451869748205,TRUE
"fixed_design","RQR",57,-0.95331388078366,0.328598431161071,-0.0747205545128311,-1.40683397415353,0.376323786020591,-1.59756362679436,0.439527608867785,-0.579018008963288,2.03709123566215,-2.51864892706912,-0.910379453381582,0.272113738035146,0.728619553885656,-1.05782690961076,-0.204996983095003,1.30024884442836,2.95532450497035,TRUE
"fixed_design","RQR",58,-0.952480200083368,0.0917450051362106,-0.0702085341390833,-1.40372024256976,0.381309257255095,-1.5911268223773,0.444420668536551,-0.573353076920377,2.03554749091386,-2.50606053640032,-0.90924516064853,0.278369658308867,0.73102358676052,-1.04796398784368,-0.202501772258758,1.30545119998169,2.94812871608575,TRUE
"fixed_design","RQR",59,-0.951646519383076,0.0966103670092325,-0.0657105905988384,-1.40062961655138,0.386283708721925,-1.584731631996,0.449302812953632,-0.567714409521184,2.03403444494963,-2.49324906260385,-0.907564406793823,0.284383293728182,0.733517724626638,-1.03758430935011,-0.200110736771793,1.31098152535746,2.93936276103206,TRUE
"fixed_design","RQR",60,-0.950812838682785,-0.389514136163915,-0.0612267193653176,-1.39756205906424,0.391247133941095,-1.57837796330245,0.454174035332507,-0.56210196398497,2.03255199863496,-2.4784542567494,-0.906919684732724,0.290542591391731,0.735484940601385,-1.02824839773578,-0.197960944380591,1.3148856601468,2.92847976351897,TRUE
"fixed_design","RQR",61,-0.949979157982493,0.388871285291274,-0.0567569159117415,-1.39451753307419,0.396199526432613,-1.57206572394865,0.45903432888666,-0.556515697530993,2.03110005283531,-2.46596611610155,-0.907065174136711,0.29630953408046,0.737526133166795,-1.01867833974395,-0.195549601584367,1.31991345795764,2.91908371882724,TRUE
"fixed_design","RQR",62,-0.949145477282201,0.117961862953689,-0.0523011757113324,-1.3914960015471,0.401140879716492,-1.5657948215866,0.46388368682957,-0.550955567378514,2.02967850841617,-2.45231380286038,-0.906617921351433,0.301954075722792,0.739336366277734,-1.00960818214476,-0.192975661357492,1.32557757192713,2.91160394290625,TRUE
"fixed_design","RQR",63,-0.948311796581909,0.023410074223003,-0.047859494237311,-1.38849742744881,0.406071187312741,-1.5595651638683,0.468722102374717,-0.545421530746791,2.02828726624302,-2.43877649892902,-0.906611208789464,0.307677679968184,0.741438722586893,-1.00077185550298,-0.19020716988293,1.32973291218964,2.90350199419223,TRUE
"fixed_design","RQR",64,-0.947478115881617,0.227551411569667,-0.0434318669628984,-1.38552177374518,0.410990442741371,-1.55337665844575,0.473549568735583,-0.539913544855084,2.02692622718133,-2.42583300718367,-0.904781460807709,0.313686311022484,0.743660222646314,-0.991519187812887,-0.187520093676033,1.33420999491179,2.89610644655654,TRUE
"fixed_design","RQR",65,-0.946644435181326,0.0309974028331564,-0.0390182893613161,-1.38256900340207,0.415898639522394,-1.54722921297096,0.478366079125648,-0.534431566922653,2.0255952920966,-2.41225394791393,-0.904384333977709,0.319896119918585,0.746033290518515,-0.98204224959975,-0.18489538577305,1.33900883746027,2.88874081029948,TRUE
"fixed_design","RQR",66,-0.945810754481034,0.0973954416871348,-0.0346187569057849,-1.37963907938533,0.420795771175819,-1.54112273509591,0.483171626758394,-0.528975554168757,2.0242943618543,-2.39894413827313,-0.904126927307551,0.325931935616709,0.748615065580891,-0.973582805016175,-0.181788890713063,1.34342179913014,2.87969185505523,TRUE
"fixed_design","RQR",67,-0.944977073780742,0.144685210129521,-0.0302332650695256,-1.37673196466082,0.425681831221659,-1.53505713247261,0.487966204847301,-0.523545463812655,2.02302333731991,-2.38672759399597,-0.903313734525732,0.33158522507972,0.750809650761276,-0.964600133758281,-0.179120511554479,1.34875833586475,2.8723163987005,TRUE
"fixed_design","RQR",68,-0.94414339308045,0.17936725989988,-0.0258618093257606,-1.37384762219439,0.430556813179923,-1.52903231275306,0.492749806605849,-0.518141253073607,2.02178211935891,-2.37474631151744,-0.902069652786671,0.3375409991294,0.753088294695218,-0.955995758895278,-0.176658324443971,1.35310679988866,2.86501988398321,TRUE
"fixed_design","RQR",69,-0.943309712380158,0.377752596941881,-0.0215043851477104,-1.3709860149519,0.435420710570622,-1.52304818358926,0.49752242524752,-0.512762879170872,2.02057060883678,-2.36214896033545,-0.900711875823499,0.342777137665393,0.755362845583639,-0.94674352637962,-0.17403173289341,1.35658398418162,2.85779213895885,TRUE
"fixed_design","RQR",70,-0.942476031679867,0.27500913859725,-0.0171609880085963,-1.3681471058992,0.440273516913767,-1.51710465263321,0.502284053985794,-0.50741029932371,2.01938870661901,-2.35055475411151,-0.89928585781255,0.348554049942514,0.758001642066523,-0.938295815069699,-0.171476092123424,1.36016078776401,2.84906377685761,TRUE
"fixed_design","RQR",71,-0.941642350979575,0.0216467353128631,-0.0128316133816394,-1.36533085800216,0.445115225729369,-1.51120162753691,0.507034686034152,-0.50208347075138,2.01823631357106,-2.33969333127613,-0.898660565334409,0.354276491685557,0.760509628613457,-0.929818307475823,-0.168932716914441,1.36354974655126,2.84208789289094,TRUE
"fixed_design","RQR",72,-0.940808670279283,0.0776897662212905,-0.00851625674006107,-1.36253723422661,0.449945830537439,-1.50533901595236,0.511774314606074,-0.496782350673141,2.01711333055843,-2.32659886950405,-0.897248882997643,0.359707018473891,0.763068879657296,-0.921756091421454,-0.166277603934673,1.36716389586273,2.83532011951874,TRUE
"fixed_design","RQR",73,-0.939974989578991,0.25096817994614,-0.00421491355708239,-1.35976619753842,0.454765324857986,-1.49951672553155,0.516502932915043,-0.491506896308254,2.01601965844659,-2.31458771983861,-0.896742352708302,0.36527214939979,0.765504199477066,-0.913280936665169,-0.163576464480853,1.37055403120506,2.83015119242351,TRUE
"fixed_design","RQR",74,-0.9391413088787,0.0652171099253888,7.24206940755549e-05,-1.35701771090345,0.459573702211023,-1.49373466392649,0.521220534174537,-0.486257064875976,2.01495519810103,-2.30247081700339,-0.895823736075966,0.370719247183981,0.767451616016801,-0.905464495178426,-0.160550820826879,1.37393949820205,2.82345116554598,TRUE
"fixed_design","RQR",75,-0.938307628178408,0.285160654286065,0.00434575054019189,-1.35429173728755,0.46437095611656,-1.48799273878918,0.52592711159804,-0.481032813595568,2.01391985038722,-2.29046957786672,-0.894152697225153,0.376556840244007,0.769629194900713,-0.897258013776844,-0.157242950578484,1.37824395541205,2.81620373414457,TRUE
"fixed_design","RQR",76,-0.937473947478116,-0.287880350571606,0.00860508050804446,-1.35158823965657,0.469157080094607,-1.48229085777161,0.530622658399029,-0.47583409968629,2.01291351617064,-2.27931673471519,-0.892410398079451,0.381984667616933,0.77196668370371,-0.890137020408165,-0.154563294223666,1.38208094260039,2.81009376625378,TRUE
"fixed_design","RQR",77,-0.936640266777824,-0.0592795135501375,0.0128504151244125,-1.34890718097638,0.473932067665176,-1.47662892852579,0.535307167790988,-0.470660880367401,2.01193609631678,-2.26854618376317,-0.892057220212719,0.38722214767229,0.774819736256961,-0.882053428291696,-0.151301140699655,1.38632571374394,2.80338546188021,TRUE
"fixed_design","RQR",78,-0.935806586077532,0.324634988228239,0.0170817589160749,-1.34624852421281,0.478695912348277,-1.47100685870371,0.539980632987396,-0.465513112858159,2.01098749169111,-2.25845957738888,-0.890712497608846,0.392735256193761,0.777091295510074,-0.874226308344191,-0.148166203999162,1.38958655050601,2.79714917252166,TRUE
"fixed_design","RQR",79,-0.934972905377241,0.274187065176115,0.0212991164098105,-1.34361223233174,0.48344860766392,-1.46542455595738,0.544643047201733,-0.460390754377825,2.01006760315912,-2.24731872612292,-0.888780786058572,0.398269307214126,0.779950090252721,-0.865884921205441,-0.145343643694911,1.39333190150196,2.79103871492264,TRUE
"fixed_design","RQR",80,-0.934139224676949,0.277687830483946,0.0255024921323981,-1.34099826829902,0.488190147132117,-1.4598819279388,0.549294403647482,-0.455293762145659,2.00917633158628,-2.23694545161846,-0.886941031098142,0.403615926819091,0.782199359730563,-0.857938614132898,-0.142036613030225,1.39726076681955,2.78548251788771,TRUE
"fixed_design","RQR",81,-0.933305543976657,0.52128582700368,0.0296918906106169,-1.3384065950805,0.492920524272879,-1.45437888229996,0.553934695538124,-0.450222093380917,2.00831357783808,-2.22662596470156,-0.885451074462759,0.40896639929289,0.784884352061742,-0.850547698904445,-0.138936061903555,1.40052932499641,2.77936994959877,TRUE
"fixed_design","RQR",82,-0.932471863276365,-0.0906181026066257,0.0338673163712448,-1.33583717564203,0.497639732606216,-1.44891532669286,0.558563916087137,-0.445175705302863,2.00747924278,-2.21603418480004,-0.883930252133711,0.41414777229485,0.787570978606345,-0.843430217400143,-0.136022897203893,1.4030866585535,2.77325555351299,TRUE
"fixed_design","RQR",83,-0.931638182576073,0.383497775364623,0.0380287739410609,-1.33328997294948,0.502347765652138,-1.44349116876951,0.563182058508003,-0.440154555130754,2.00667322727751,-2.20558944558536,-0.883150708586935,0.419379934955292,0.790020961522061,-0.835691927967333,-0.133355566979819,1.40591326254512,2.7667290343257,TRUE
