"low_scale_endpoint_rmse_over_local_width","high_scale_endpoint_rmse_over_local_width","oracle_high_low_width_contrast","fitted_high_low_width_contrast","width_contrast_relative_error","seasonal_width_amplitude_ratio","seasonal_width_phase_error"
0.0672748131037194,0.083291932264346,1.66450682064287,1.39723088164328,0.16057365201806,,
0.056252308704855,0.0656984689954075,2.19586388481948,2.04390402783103,0.0692027670927045,0.910884974507847,0.300669599602661
0.048369354082942,0.100821337722963,1.66450682064287,1.34878019337451,0.189681786432347,,
0.057141853286022,0.0868834361358712,2.19586388481948,1.85821426303223,0.153766189298663,0.784431450843892,0.217495613831479
0.070258907848552,0.102480371877965,1.66450682064287,1.44578669528514,0.131402360534192,,
0.111973651151065,0.0889695652194714,2.19586388481948,1.74021465499893,0.207503403544527,0.753025336008429,0.209508830694186
