"estimand","chains","rhat","ess_bulk","ess_tail","mcse_mean","mcse_over_sd","pass","DGP","replication","sentinel","candidate_id","candidate_order","case_role"
"log_q_1",1,NA,226.147705507141,573.377592992095,0.0411658735553036,0.0675513162437071,TRUE,"S03",13,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"mean_lower",1,NA,1026.37913421203,1700.87078114419,0.00464249028162593,0.0314579054413589,TRUE,"S03",13,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"mean_midpoint",1,NA,1420.55415510775,2551.59275056297,0.00244962322200044,0.0265986792986158,TRUE,"S03",13,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"mean_upper",1,NA,1655.53096529532,3250.28868062353,0.00266011078509078,0.0245569286303685,TRUE,"S03",13,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"mean_width",1,NA,989.387221036678,1651.7010337175,0.00579514849828799,0.0318528812043384,TRUE,"S03",13,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"observed_loss",1,NA,329.721403146661,878.104589592991,0.392618213949348,0.0566212065535083,TRUE,"S03",13,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"terminal_lower",1,NA,636.040644921389,1874.10493688406,0.0291439434750856,0.0403780936022375,TRUE,"S03",13,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"terminal_midpoint",1,NA,975.333132119723,2230.34811393671,0.0130245375126036,0.0325470413453222,TRUE,"S03",13,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"terminal_upper",1,NA,2130.17436018446,3252.28808120104,0.00920978623358895,0.0221245431813345,TRUE,"S03",13,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"terminal_width",1,NA,652.198581808827,1593.81761196139,0.0344927928994845,0.0398841767244123,TRUE,"S03",13,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"training_t0001_lower",1,NA,1265.21924221602,2169.39798698303,0.0194010629099838,0.0285885240133921,TRUE,"S03",13,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"training_t0001_midpoint",1,NA,1496.71668070961,2705.37946262429,0.010574850096281,0.0262764588566821,TRUE,"S03",13,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"training_t0001_upper",1,NA,2822.26637559161,4077.03219571274,0.00762451367960538,0.0188887976915484,TRUE,"S03",13,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"training_t0001_width",1,NA,1465.21781660746,2329.48304682489,0.0205110259438564,0.0264994806630891,TRUE,"S03",13,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"training_t0050_lower",1,NA,1257.43210915488,1659.05346361216,0.0146612048422866,0.0286805131102891,TRUE,"S03",13,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"training_t0050_midpoint",1,NA,1234.104730036,1611.49838267205,0.00937312809740225,0.0294959130536007,TRUE,"S03",13,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"training_t0050_upper",1,NA,1185.47541725119,1984.76539163541,0.0105924022650626,0.0297530357108117,TRUE,"S03",13,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"training_t0050_width",1,NA,1306.16684761882,2077.40117584632,0.0169764324411128,0.0278268734990353,TRUE,"S03",13,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"training_t0100_lower",1,NA,3180.62207495723,4165.48292536135,0.00458560876449947,0.0178213780076762,TRUE,"S03",13,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"training_t0100_midpoint",1,NA,2808.90315036914,2735.60879528676,0.00425854263885887,0.0188447171129434,TRUE,"S03",13,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"training_t0100_upper",1,NA,1696.06343373918,2851.54102662376,0.00939116032882041,0.0243481583460142,TRUE,"S03",13,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"training_t0100_width",1,NA,1673.78609367859,3022.17497497845,0.0116602891590014,0.0245449349106724,TRUE,"S03",13,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"training_t0150_lower",1,NA,2920.09168621031,3531.33499593339,0.0066450848531318,0.0184681803543872,TRUE,"S03",13,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"training_t0150_midpoint",1,NA,3974.06982825535,3927.46067195465,0.00414438288055253,0.0158851355399167,TRUE,"S03",13,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"training_t0150_upper",1,NA,2367.14122753078,2592.1034791625,0.00743536901453272,0.0205096057539609,TRUE,"S03",13,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"training_t0150_width",1,NA,1953.25525627223,2337.70400305951,0.0115532843500948,0.0231288289208557,TRUE,"S03",13,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"training_t0200_lower",1,NA,636.040644921389,1874.10493688406,0.0291439434750856,0.0403780936022375,TRUE,"S03",13,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"training_t0200_midpoint",1,NA,975.333132119723,2230.34811393671,0.0130245375126036,0.0325470413453222,TRUE,"S03",13,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"training_t0200_upper",1,NA,2130.17436018446,3252.28808120104,0.00920978623358895,0.0221245431813345,TRUE,"S03",13,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"training_t0200_width",1,NA,652.198581808827,1593.81761196139,0.0344927928994845,0.0398841767244123,TRUE,"S03",13,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"future_h01_lower",1,NA,2838.77761008808,3502.58019400755,0.00902461428059483,0.0188695466542504,TRUE,"S03",55,FALSE,"rootwise2_ASIS1",2,"repaired_guard"
"future_h01_midpoint",1,NA,3497.40425147913,4473.52919406592,0.00553635453000711,0.0169422378200086,TRUE,"S03",55,FALSE,"rootwise2_ASIS1",2,"repaired_guard"
"future_h01_upper",1,NA,3024.22076416311,4050.1745619368,0.00811318630276784,0.0181413319645007,TRUE,"S03",55,FALSE,"rootwise2_ASIS1",2,"repaired_guard"
"future_h01_width",1,NA,2485.21812369683,4020.22115377357,0.0131615235813598,0.0200629906035899,TRUE,"S03",55,FALSE,"rootwise2_ASIS1",2,"repaired_guard"
"future_h05_lower",1,NA,2838.77761008808,3502.58019400755,0.00902461428059483,0.0188695466542504,TRUE,"S03",55,FALSE,"rootwise2_ASIS1",2,"repaired_guard"
"future_h05_midpoint",1,NA,3497.40425147913,4473.52919406592,0.00553635453000711,0.0169422378200086,TRUE,"S03",55,FALSE,"rootwise2_ASIS1",2,"repaired_guard"
"future_h05_upper",1,NA,3024.22076416311,4050.1745619368,0.00811318630276784,0.0181413319645007,TRUE,"S03",55,FALSE,"rootwise2_ASIS1",2,"repaired_guard"
"future_h05_width",1,NA,2485.21812369683,4020.22115377357,0.0131615235813598,0.0200629906035899,TRUE,"S03",55,FALSE,"rootwise2_ASIS1",2,"repaired_guard"
"future_h10_lower",1,NA,2838.77761008808,3502.58019400755,0.00902461428059483,0.0188695466542504,TRUE,"S03",55,FALSE,"rootwise2_ASIS1",2,"repaired_guard"
"future_h10_midpoint",1,NA,3497.40425147913,4473.52919406592,0.00553635453000711,0.0169422378200086,TRUE,"S03",55,FALSE,"rootwise2_ASIS1",2,"repaired_guard"
"future_h10_upper",1,NA,3024.22076416311,4050.1745619368,0.00811318630276784,0.0181413319645007,TRUE,"S03",55,FALSE,"rootwise2_ASIS1",2,"repaired_guard"
"future_h10_width",1,NA,2485.21812369683,4020.22115377357,0.0131615235813598,0.0200629906035899,TRUE,"S03",55,FALSE,"rootwise2_ASIS1",2,"repaired_guard"
"future_h20_lower",1,NA,2838.77761008808,3502.58019400755,0.00902461428059483,0.0188695466542504,TRUE,"S03",55,FALSE,"rootwise2_ASIS1",2,"repaired_guard"
"future_h20_midpoint",1,NA,3497.40425147913,4473.52919406592,0.00553635453000711,0.0169422378200086,TRUE,"S03",55,FALSE,"rootwise2_ASIS1",2,"repaired_guard"
"future_h20_upper",1,NA,3024.22076416311,4050.1745619368,0.00811318630276784,0.0181413319645007,TRUE,"S03",55,FALSE,"rootwise2_ASIS1",2,"repaired_guard"
"future_h20_width",1,NA,2485.21812369683,4020.22115377357,0.0131615235813598,0.0200629906035899,TRUE,"S03",55,FALSE,"rootwise2_ASIS1",2,"repaired_guard"
"log_q_1",1,NA,501.825703806068,1031.37988114249,0.0196871985429592,0.0446313237581419,TRUE,"S03",55,FALSE,"rootwise2_ASIS1",2,"repaired_guard"
"mean_lower",1,NA,1398.03193024201,2649.76002135225,0.00312263828975773,0.026763718853275,TRUE,"S03",55,FALSE,"rootwise2_ASIS1",2,"repaired_guard"
"mean_midpoint",1,NA,2314.24441478186,3191.99853622182,0.00166453828051299,0.0207844595417389,TRUE,"S03",55,FALSE,"rootwise2_ASIS1",2,"repaired_guard"
"mean_upper",1,NA,1914.17778022077,3132.40893053842,0.00248133506465406,0.0228990531906497,TRUE,"S03",55,FALSE,"rootwise2_ASIS1",2,"repaired_guard"
"mean_width",1,NA,1180.08987367185,2708.29343227048,0.00460578304217248,0.0290977956058338,TRUE,"S03",55,FALSE,"rootwise2_ASIS1",2,"repaired_guard"
"observed_loss",1,NA,1112.86518823107,2562.37337601975,0.1490371156777,0.0299706985141466,TRUE,"S03",55,FALSE,"rootwise2_ASIS1",2,"repaired_guard"
"terminal_lower",1,NA,2838.77761008808,3502.58019400755,0.00902461428059483,0.0188695466542504,TRUE,"S03",55,FALSE,"rootwise2_ASIS1",2,"repaired_guard"
"terminal_midpoint",1,NA,3497.40425147913,4473.52919406592,0.00553635453000711,0.0169422378200086,TRUE,"S03",55,FALSE,"rootwise2_ASIS1",2,"repaired_guard"
"terminal_upper",1,NA,3024.22076416311,4050.1745619368,0.00811318630276784,0.0181413319645007,TRUE,"S03",55,FALSE,"rootwise2_ASIS1",2,"repaired_guard"
"terminal_width",1,NA,2485.21812369683,4020.22115377357,0.0131615235813598,0.0200629906035899,TRUE,"S03",55,FALSE,"rootwise2_ASIS1",2,"repaired_guard"
"training_t0001_lower",1,NA,1243.66868488182,2816.0226692381,0.0141932111483614,0.0285684180902681,TRUE,"S03",55,FALSE,"rootwise2_ASIS1",2,"repaired_guard"
"training_t0001_midpoint",1,NA,1220.33329449175,2587.99910021096,0.0109075210057482,0.0287009563019701,TRUE,"S03",55,FALSE,"rootwise2_ASIS1",2,"repaired_guard"
"training_t0001_upper",1,NA,1662.39120612384,3090.38003629855,0.0135593658790799,0.0245192150678008,TRUE,"S03",55,FALSE,"rootwise2_ASIS1",2,"repaired_guard"
"training_t0001_width",1,NA,1620.18936816368,3112.49619472181,0.0180518971574274,0.0248533035572502,TRUE,"S03",55,FALSE,"rootwise2_ASIS1",2,"repaired_guard"
"training_t0050_lower",1,NA,1925.72995603286,3430.4590119869,0.00844100244148358,0.022739812603389,TRUE,"S03",55,FALSE,"rootwise2_ASIS1",2,"repaired_guard"
"training_t0050_midpoint",1,NA,1787.61676894664,3078.00447913165,0.00591773525090984,0.0238776869072067,TRUE,"S03",55,FALSE,"rootwise2_ASIS1",2,"repaired_guard"
"training_t0050_upper",1,NA,1816.65852479684,2799.98872735168,0.00732201512288361,0.0238976579210606,TRUE,"S03",55,FALSE,"rootwise2_ASIS1",2,"repaired_guard"
"training_t0050_width",1,NA,2193.38741173419,3489.80569971728,0.00995480385327994,0.0213385408104723,TRUE,"S03",55,FALSE,"rootwise2_ASIS1",2,"repaired_guard"
"training_t0100_lower",1,NA,2444.36110426119,4323.6936289482,0.00616490823009891,0.0202372069662398,TRUE,"S03",55,FALSE,"rootwise2_ASIS1",2,"repaired_guard"
"training_t0100_midpoint",1,NA,3676.98170497356,4622.87500513261,0.00375359440119327,0.0164988087412407,TRUE,"S03",55,FALSE,"rootwise2_ASIS1",2,"repaired_guard"
"training_t0100_upper",1,NA,3090.68435269355,4222.44982850801,0.00594136206273456,0.0179710495401326,TRUE,"S03",55,FALSE,"rootwise2_ASIS1",2,"repaired_guard"
"training_t0100_width",1,NA,2266.04319527625,4119.06719077243,0.00930591375468388,0.0209576420222118,TRUE,"S03",55,FALSE,"rootwise2_ASIS1",2,"repaired_guard"
"training_t0150_lower",1,NA,1653.48165528107,3145.73959507798,0.00913615870765486,0.0246112826105567,TRUE,"S03",55,FALSE,"rootwise2_ASIS1",2,"repaired_guard"
"training_t0150_midpoint",1,NA,2628.98304800483,4038.48691502437,0.00429529993882429,0.0194706361699074,TRUE,"S03",55,FALSE,"rootwise2_ASIS1",2,"repaired_guard"
"training_t0150_upper",1,NA,2393.87642342814,3424.55548484043,0.005859494578212,0.0205169182458106,TRUE,"S03",55,FALSE,"rootwise2_ASIS1",2,"repaired_guard"
"training_t0150_width",1,NA,1488.82086674977,2773.44587714429,0.0127966372935854,0.0259023903872907,TRUE,"S03",55,FALSE,"rootwise2_ASIS1",2,"repaired_guard"
"training_t0200_lower",1,NA,2838.77761008808,3502.58019400755,0.00902461428059483,0.0188695466542504,TRUE,"S03",55,FALSE,"rootwise2_ASIS1",2,"repaired_guard"
"training_t0200_midpoint",1,NA,3497.40425147913,4473.52919406592,0.00553635453000711,0.0169422378200086,TRUE,"S03",55,FALSE,"rootwise2_ASIS1",2,"repaired_guard"
"training_t0200_upper",1,NA,3024.22076416311,4050.1745619368,0.00811318630276784,0.0181413319645007,TRUE,"S03",55,FALSE,"rootwise2_ASIS1",2,"repaired_guard"
"training_t0200_width",1,NA,2485.21812369683,4020.22115377357,0.0131615235813598,0.0200629906035899,TRUE,"S03",55,FALSE,"rootwise2_ASIS1",2,"repaired_guard"
"future_h01_lower",1,NA,2978.27052315699,2901.69529310377,0.0104138965536112,0.0183955402029049,TRUE,"S03",94,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"future_h01_midpoint",1,NA,3408.8722373291,3667.68504491588,0.00575436218789163,0.0173459181875223,TRUE,"S03",94,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"future_h01_upper",1,NA,4026.76223824797,4882.66392097348,0.00555418906338685,0.0159285420791956,TRUE,"S03",94,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"future_h01_width",1,NA,3068.63229389739,3304.34096435513,0.0121345602040716,0.0182124651612583,TRUE,"S03",94,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"future_h05_lower",1,NA,2978.27052315699,2901.69529310377,0.0104138965536112,0.0183955402029049,TRUE,"S03",94,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"future_h05_midpoint",1,NA,3408.8722373291,3667.68504491588,0.00575436218789163,0.0173459181875223,TRUE,"S03",94,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"future_h05_upper",1,NA,4026.76223824797,4882.66392097348,0.00555418906338685,0.0159285420791956,TRUE,"S03",94,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"future_h05_width",1,NA,3068.63229389739,3304.34096435513,0.0121345602040716,0.0182124651612583,TRUE,"S03",94,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"future_h10_lower",1,NA,2978.27052315699,2901.69529310377,0.0104138965536112,0.0183955402029049,TRUE,"S03",94,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"future_h10_midpoint",1,NA,3408.8722373291,3667.68504491588,0.00575436218789163,0.0173459181875223,TRUE,"S03",94,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"future_h10_upper",1,NA,4026.76223824797,4882.66392097348,0.00555418906338685,0.0159285420791956,TRUE,"S03",94,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"future_h10_width",1,NA,3068.63229389739,3304.34096435513,0.0121345602040716,0.0182124651612583,TRUE,"S03",94,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"future_h20_lower",1,NA,2978.27052315699,2901.69529310377,0.0104138965536112,0.0183955402029049,TRUE,"S03",94,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"future_h20_midpoint",1,NA,3408.8722373291,3667.68504491588,0.00575436218789163,0.0173459181875223,TRUE,"S03",94,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"future_h20_upper",1,NA,4026.76223824797,4882.66392097348,0.00555418906338685,0.0159285420791956,TRUE,"S03",94,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"future_h20_width",1,NA,3068.63229389739,3304.34096435513,0.0121345602040716,0.0182124651612583,TRUE,"S03",94,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"log_q_1",1,NA,278.394901227234,491.433669970253,0.0326300026814307,0.0601093085947337,TRUE,"S03",94,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"mean_lower",1,NA,1941.8445960062,3254.28394193773,0.00245238587334085,0.0226418977167406,TRUE,"S03",94,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"mean_midpoint",1,NA,2121.68888148433,3155.66693680066,0.00180685930391693,0.0217442903178255,TRUE,"S03",94,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"mean_upper",1,NA,1395.38533742484,2511.05359299894,0.00337508056715208,0.0267970014845573,TRUE,"S03",94,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"mean_width",1,NA,1269.79810545943,2332.72669138857,0.00466001662598859,0.0280652429533902,TRUE,"S03",94,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"observed_loss",1,NA,478.809870649762,1145.90218039451,0.297405934382825,0.0462858212488454,TRUE,"S03",94,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"terminal_lower",1,NA,2978.27052315699,2901.69529310377,0.0104138965536112,0.0183955402029049,TRUE,"S03",94,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"terminal_midpoint",1,NA,3408.8722373291,3667.68504491588,0.00575436218789163,0.0173459181875223,TRUE,"S03",94,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"terminal_upper",1,NA,4026.76223824797,4882.66392097348,0.00555418906338685,0.0159285420791956,TRUE,"S03",94,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"terminal_width",1,NA,3068.63229389739,3304.34096435513,0.0121345602040716,0.0182124651612583,TRUE,"S03",94,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"training_t0001_lower",1,NA,1591.23703262383,1873.46383064313,0.0113658791016527,0.0265737240403029,TRUE,"S03",94,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"training_t0001_midpoint",1,NA,664.896205721419,1999.10823262429,0.0168264193362772,0.0389946875271977,TRUE,"S03",94,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"training_t0001_upper",1,NA,694.681345881103,2338.0716847752,0.0268985493685376,0.0381332591406766,TRUE,"S03",94,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"training_t0001_width",1,NA,1159.65942180582,2535.12900315147,0.023212629048867,0.0295704419016809,TRUE,"S03",94,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"training_t0050_lower",1,NA,2253.93204426137,2650.58981204076,0.00906338414351701,0.0212217266800988,TRUE,"S03",94,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"training_t0050_midpoint",1,NA,2570.10516178475,3248.03731318165,0.00573758766029938,0.0199739863988404,TRUE,"S03",94,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"training_t0050_upper",1,NA,1924.99389435493,2288.77460625921,0.00818729631934642,0.0232046971030512,TRUE,"S03",94,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"training_t0050_width",1,NA,1739.92807844366,2467.90024967914,0.0128017208345227,0.0240340544846624,TRUE,"S03",94,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"training_t0100_lower",1,NA,2566.01606535506,2949.05065422454,0.00668357081366056,0.0198794569302137,TRUE,"S03",94,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"training_t0100_midpoint",1,NA,1316.48118977756,1979.137035229,0.00809863413797325,0.0288676839144869,TRUE,"S03",94,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"training_t0100_upper",1,NA,1188.96745002557,1827.90320792709,0.0129835393489398,0.0289259634119537,TRUE,"S03",94,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"training_t0100_width",1,NA,1663.9178864036,2343.9098919762,0.0138820956556434,0.0247661890641022,TRUE,"S03",94,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"training_t0150_lower",1,NA,2941.64271903217,3551.11625503892,0.00603864642758178,0.0185024992594583,TRUE,"S03",94,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"training_t0150_midpoint",1,NA,2731.54976312645,3491.77265062122,0.00509576715435178,0.0196833495834794,TRUE,"S03",94,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"training_t0150_upper",1,NA,2299.34449031938,2043.24147234056,0.00802173724822543,0.0211062058713728,TRUE,"S03",94,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"training_t0150_width",1,NA,2169.4971777191,3110.09291258521,0.0103946522598593,0.0214955226744379,TRUE,"S03",94,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"training_t0200_lower",1,NA,2978.27052315699,2901.69529310377,0.0104138965536112,0.0183955402029049,TRUE,"S03",94,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"training_t0200_midpoint",1,NA,3408.8722373291,3667.68504491588,0.00575436218789163,0.0173459181875223,TRUE,"S03",94,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"training_t0200_upper",1,NA,4026.76223824797,4882.66392097348,0.00555418906338685,0.0159285420791956,TRUE,"S03",94,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"training_t0200_width",1,NA,3068.63229389739,3304.34096435513,0.0121345602040716,0.0182124651612583,TRUE,"S03",94,FALSE,"rootwise2_ASIS1",2,"persistent_hard"
"future_h01_lower",1,NA,539.514272377376,1983.07086561198,0.0322789467372201,0.0437734057356131,TRUE,"S03",13,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"future_h01_midpoint",1,NA,853.988604644721,2578.04164321427,0.0140596673920631,0.0346595809890051,TRUE,"S03",13,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"future_h01_upper",1,NA,1833.101159617,2901.51769058419,0.0102104080049872,0.0239729806366596,TRUE,"S03",13,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"future_h01_width",1,NA,536.523328972648,1743.53796229407,0.0388169553635821,0.0436133848744149,TRUE,"S03",13,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"future_h05_lower",1,NA,539.514272377376,1983.07086561198,0.0322789467372201,0.0437734057356131,TRUE,"S03",13,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"future_h05_midpoint",1,NA,853.988604644721,2578.04164321427,0.0140596673920631,0.0346595809890051,TRUE,"S03",13,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"future_h05_upper",1,NA,1833.101159617,2901.51769058419,0.0102104080049872,0.0239729806366596,TRUE,"S03",13,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"future_h05_width",1,NA,536.523328972648,1743.53796229407,0.0388169553635821,0.0436133848744149,TRUE,"S03",13,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"future_h10_lower",1,NA,539.514272377376,1983.07086561198,0.0322789467372201,0.0437734057356131,TRUE,"S03",13,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"future_h10_midpoint",1,NA,853.988604644721,2578.04164321427,0.0140596673920631,0.0346595809890051,TRUE,"S03",13,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"future_h10_upper",1,NA,1833.101159617,2901.51769058419,0.0102104080049872,0.0239729806366596,TRUE,"S03",13,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"future_h10_width",1,NA,536.523328972648,1743.53796229407,0.0388169553635821,0.0436133848744149,TRUE,"S03",13,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"future_h20_lower",1,NA,539.514272377376,1983.07086561198,0.0322789467372201,0.0437734057356131,TRUE,"S03",13,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"future_h20_midpoint",1,NA,853.988604644721,2578.04164321427,0.0140596673920631,0.0346595809890051,TRUE,"S03",13,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"future_h20_upper",1,NA,1833.101159617,2901.51769058419,0.0102104080049872,0.0239729806366596,TRUE,"S03",13,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"future_h20_width",1,NA,536.523328972648,1743.53796229407,0.0388169553635821,0.0436133848744149,TRUE,"S03",13,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"log_q_1",1,NA,290.328798942722,608.204809560162,0.0355013982997908,0.0587462270148557,TRUE,"S03",13,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"mean_lower",1,NA,911.095225146143,2192.77440403958,0.00481820544750221,0.0331028258404769,TRUE,"S03",13,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"mean_midpoint",1,NA,1278.77146659737,2944.64521376671,0.00253787554205744,0.0279686281963569,TRUE,"S03",13,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"mean_upper",1,NA,1296.6900616058,2841.37870432225,0.00300412356184385,0.0277641578399022,TRUE,"S03",13,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"mean_width",1,NA,866.995592323015,2148.57143753369,0.00615067140671909,0.033934897788065,TRUE,"S03",13,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"observed_loss",1,NA,422.238623582363,1006.18457202203,0.346007622848014,0.0489231556372043,TRUE,"S03",13,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"terminal_lower",1,NA,539.514272377376,1983.07086561198,0.0322789467372201,0.0437734057356131,TRUE,"S03",13,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"terminal_midpoint",1,NA,853.988604644721,2578.04164321427,0.0140596673920631,0.0346595809890051,TRUE,"S03",13,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"terminal_upper",1,NA,1833.101159617,2901.51769058419,0.0102104080049872,0.0239729806366596,TRUE,"S03",13,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"terminal_width",1,NA,536.523328972648,1743.53796229407,0.0388169553635821,0.0436133848744149,TRUE,"S03",13,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"training_t0001_lower",1,NA,1222.74282873486,2395.11701179862,0.0193555264140784,0.0289373889022741,TRUE,"S03",13,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"training_t0001_midpoint",1,NA,1320.22348588848,3048.21307177603,0.0112809549835494,0.0278903001503005,TRUE,"S03",13,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"training_t0001_upper",1,NA,3031.96457315002,3961.00363298957,0.007446437201651,0.018223180231811,TRUE,"S03",13,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"training_t0001_width",1,NA,1599.89800555094,2818.32596930254,0.0191779222533957,0.0253057292796443,TRUE,"S03",13,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"training_t0050_lower",1,NA,1398.25651977332,2055.85584973626,0.0143147692571014,0.0271364393764727,TRUE,"S03",13,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"training_t0050_midpoint",1,NA,1319.56206166119,2144.57624355569,0.00916883800661011,0.0282478705909195,TRUE,"S03",13,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"training_t0050_upper",1,NA,1450.4824330549,2200.74335526188,0.00962630656090876,0.0267729560373513,TRUE,"S03",13,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"training_t0050_width",1,NA,1558.11395890937,2431.04036390257,0.0158942695310238,0.0253322580518264,TRUE,"S03",13,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"training_t0100_lower",1,NA,3205.21402032246,4492.77123894221,0.00453564217549885,0.0173839228578461,TRUE,"S03",13,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"training_t0100_midpoint",1,NA,2195.8028188953,3345.5808299952,0.00494052046692922,0.0213587439420868,TRUE,"S03",13,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
