"estimand","chains","rhat","ess_bulk","ess_tail","mcse_mean","mcse_over_sd","pass","DGP","replication","sentinel"
"training_t0100_width",1,NA,2114.28255039124,3759.87919039844,0.00844431314291206,0.0217511906971064,TRUE,"S01",39,FALSE
"training_t0150_lower",1,NA,3087.42086121401,4051.17574816415,0.00765061461649085,0.0181020155137533,TRUE,"S01",39,FALSE
"training_t0150_upper",1,NA,3085.95644735952,4466.16810717241,0.00654424942810592,0.0179982609397682,TRUE,"S01",39,FALSE
"training_t0150_midpoint",1,NA,3390.7031099869,4638.94796730491,0.00494426116100533,0.0171958762756598,TRUE,"S01",39,FALSE
"training_t0150_width",1,NA,2666.12346226903,4013.77718367238,0.0104751244302117,0.0194190696705228,TRUE,"S01",39,FALSE
"training_t0200_lower",1,NA,3756.94655000963,4695.16877337459,0.00637896040523476,0.0163369023753231,TRUE,"S01",39,FALSE
"training_t0200_upper",1,NA,2589.97770898056,3693.53904470873,0.00785792312306733,0.0196586595956969,TRUE,"S01",39,FALSE
"training_t0200_midpoint",1,NA,3786.96287067928,4602.2934861043,0.00451458264518384,0.0162442231600088,TRUE,"S01",39,FALSE
"training_t0200_width",1,NA,2487.36027706809,3987.98568891673,0.0112667324506601,0.020057988756964,TRUE,"S01",39,FALSE
"terminal_lower",1,NA,3756.94655000963,4695.16877337459,0.00637896040523476,0.0163369023753231,TRUE,"S01",39,FALSE
"terminal_upper",1,NA,2589.97770898056,3693.53904470873,0.00785792312306733,0.0196586595956969,TRUE,"S01",39,FALSE
"terminal_midpoint",1,NA,3786.96287067928,4602.2934861043,0.00451458264518384,0.0162442231600088,TRUE,"S01",39,FALSE
"terminal_width",1,NA,2487.36027706809,3987.98568891673,0.0112667324506601,0.020057988756964,TRUE,"S01",39,FALSE
"future_h01_lower",1,NA,3736.00544629994,4614.8273967546,0.00445836263276916,0.0164142716584981,TRUE,"S01",39,FALSE
"future_h01_upper",1,NA,2697.58906125979,3939.84456543372,0.00553396947948059,0.0192889175519762,TRUE,"S01",39,FALSE
"future_h01_midpoint",1,NA,4058.96254816501,4514.95262710157,0.00304760772473984,0.0157047545779089,TRUE,"S01",39,FALSE
"future_h01_width",1,NA,2275.77207845683,3921.49251734497,0.00842767625580567,0.020968527785824,TRUE,"S01",39,FALSE
"future_h05_lower",1,NA,3736.00544629994,4614.8273967546,0.00445836263276916,0.0164142716584981,TRUE,"S01",39,FALSE
"future_h05_upper",1,NA,2697.58906125979,3939.84456543372,0.00553396947948059,0.0192889175519762,TRUE,"S01",39,FALSE
"future_h05_midpoint",1,NA,4058.96254816501,4514.95262710157,0.00304760772473984,0.0157047545779089,TRUE,"S01",39,FALSE
"future_h05_width",1,NA,2275.77207845683,3921.49251734497,0.00842767625580567,0.020968527785824,TRUE,"S01",39,FALSE
"future_h10_lower",1,NA,3736.00544629994,4614.8273967546,0.00445836263276916,0.0164142716584981,TRUE,"S01",39,FALSE
"future_h10_upper",1,NA,2697.58906125979,3939.84456543372,0.00553396947948059,0.0192889175519762,TRUE,"S01",39,FALSE
"future_h10_midpoint",1,NA,4058.96254816501,4514.95262710157,0.00304760772473984,0.0157047545779089,TRUE,"S01",39,FALSE
"future_h10_width",1,NA,2275.77207845683,3921.49251734497,0.00842767625580567,0.020968527785824,TRUE,"S01",39,FALSE
"future_h20_lower",1,NA,3736.00544629994,4614.8273967546,0.00445836263276916,0.0164142716584981,TRUE,"S01",39,FALSE
"future_h20_upper",1,NA,2697.58906125979,3939.84456543372,0.00553396947948059,0.0192889175519762,TRUE,"S01",39,FALSE
"future_h20_midpoint",1,NA,4058.96254816501,4514.95262710157,0.00304760772473984,0.0157047545779089,TRUE,"S01",39,FALSE
"future_h20_width",1,NA,2275.77207845683,3921.49251734497,0.00842767625580567,0.020968527785824,TRUE,"S01",39,FALSE
"log_q_1",1,NA,846.799119178055,929.978777027322,0.0114476747959262,0.0348243720000763,TRUE,"S01",39,FALSE
"mean_lower",1,NA,1305.59091852154,2640.88304638812,0.00287642342631062,0.027660160979115,TRUE,"S01",147,FALSE
"mean_upper",1,NA,1246.93310714485,2567.58907185161,0.00343484498521553,0.0283411384554385,TRUE,"S01",147,FALSE
"mean_midpoint",1,NA,1952.83142598926,3189.51512512136,0.00180497939388989,0.0226212977647608,TRUE,"S01",147,FALSE
"mean_width",1,NA,916.931708664615,2257.49541220458,0.00528125600893562,0.0330471606899125,TRUE,"S01",147,FALSE
"observed_loss",1,NA,1410.3637526468,2329.68050541549,0.11679057509192,0.0265839520307043,TRUE,"S01",147,FALSE
"training_t0001_lower",1,NA,2736.67496793565,4594.03856693118,0.00623681527870921,0.0191338721831678,TRUE,"S01",147,FALSE
"training_t0001_upper",1,NA,2642.9495546352,3538.7587060141,0.00912376314896117,0.0194931398045701,TRUE,"S01",147,FALSE
"training_t0001_midpoint",1,NA,3188.30861461487,3926.93751302437,0.00516380708002314,0.0177431017250359,TRUE,"S01",147,FALSE
"training_t0001_width",1,NA,2215.65923806233,3287.37831385513,0.0119489657007473,0.0213975987501852,TRUE,"S01",147,FALSE
"training_t0050_lower",1,NA,3045.17034025927,4538.86575947565,0.00405726177012117,0.0181689823142014,TRUE,"S01",147,FALSE
"training_t0050_upper",1,NA,3181.8175887992,4367.68866697563,0.00368855704489457,0.0178318466299593,TRUE,"S01",147,FALSE
"training_t0050_midpoint",1,NA,3961.11740437935,4305.9876166897,0.00241037391313199,0.0159083372225428,TRUE,"S01",147,FALSE
"training_t0050_width",1,NA,2485.43442060818,3806.61470095722,0.00614588429681103,0.0201014610315484,TRUE,"S01",147,FALSE
"training_t0100_lower",1,NA,3040.8156835913,4403.69128191698,0.00844602808064068,0.0181332626194961,TRUE,"S01",147,FALSE
"training_t0100_upper",1,NA,2144.3099657229,3512.80923698564,0.0126130042909514,0.0215776776839803,TRUE,"S01",147,FALSE
"training_t0100_midpoint",1,NA,3324.58260333853,4854.94189422874,0.00603558711628896,0.0172782977240967,TRUE,"S01",147,FALSE
"training_t0100_width",1,NA,2053.7083992337,3570.97336969676,0.0175262713500364,0.0220954211591139,TRUE,"S01",147,FALSE
"training_t0150_lower",1,NA,2574.84224258017,4176.58209741317,0.0049761095328402,0.0197176703268112,TRUE,"S01",147,FALSE
"training_t0150_upper",1,NA,2194.35543065645,3839.25850576541,0.00535803650334451,0.0212850199370243,TRUE,"S01",147,FALSE
"training_t0150_midpoint",1,NA,3236.51388509671,4466.20776463654,0.00311700810680044,0.0175822602467092,TRUE,"S01",147,FALSE
"training_t0150_width",1,NA,1870.10171198953,3341.40556527034,0.00828201987745571,0.0231130031840073,TRUE,"S01",147,FALSE
"training_t0200_lower",1,NA,2137.94182000642,4153.48644396029,0.0138514490005351,0.0219071232911139,TRUE,"S01",147,FALSE
"training_t0200_upper",1,NA,2794.40967836336,4577.09720919141,0.0163464361262059,0.0188200699727904,TRUE,"S01",147,FALSE
"training_t0200_midpoint",1,NA,3553.69559232712,4356.17610586401,0.00973353313876863,0.0167143951388637,TRUE,"S01",147,FALSE
"training_t0200_width",1,NA,1927.16486033159,3659.09146222629,0.0223187093481741,0.0228760705962031,TRUE,"S01",147,FALSE
"terminal_lower",1,NA,2137.94182000642,4153.48644396029,0.0138514490005351,0.0219071232911139,TRUE,"S01",147,FALSE
"terminal_upper",1,NA,2794.40967836336,4577.09720919141,0.0163464361262059,0.0188200699727904,TRUE,"S01",147,FALSE
"terminal_midpoint",1,NA,3553.69559232712,4356.17610586401,0.00973353313876863,0.0167143951388637,TRUE,"S01",147,FALSE
"terminal_width",1,NA,1927.16486033159,3659.09146222629,0.0223187093481741,0.0228760705962031,TRUE,"S01",147,FALSE
"future_h01_lower",1,NA,2834.1260485187,4262.04379614772,0.00585291483355787,0.018683032122275,TRUE,"S01",147,FALSE
"future_h01_upper",1,NA,1661.88298762613,3344.76172946513,0.0116348274044944,0.0245158499887225,TRUE,"S01",147,FALSE
"future_h01_midpoint",1,NA,2296.01134760291,3741.31672213268,0.00625028903633059,0.02086804192796,TRUE,"S01",147,FALSE
"future_h01_width",1,NA,1511.15271516145,3095.64569658352,0.013816243090588,0.0257493083523395,TRUE,"S01",147,FALSE
"future_h05_lower",1,NA,2834.1260485187,4262.04379614772,0.00585291483355787,0.018683032122275,TRUE,"S01",147,FALSE
"future_h05_upper",1,NA,1661.88298762613,3344.76172946513,0.0116348274044944,0.0245158499887225,TRUE,"S01",147,FALSE
"future_h05_midpoint",1,NA,2296.01134760291,3741.31672213268,0.00625028903633059,0.02086804192796,TRUE,"S01",147,FALSE
"future_h05_width",1,NA,1511.15271516145,3095.64569658352,0.013816243090588,0.0257493083523395,TRUE,"S01",147,FALSE
"future_h10_lower",1,NA,2834.1260485187,4262.04379614772,0.00585291483355787,0.018683032122275,TRUE,"S01",147,FALSE
"future_h10_upper",1,NA,1661.88298762613,3344.76172946513,0.0116348274044944,0.0245158499887225,TRUE,"S01",147,FALSE
"future_h10_midpoint",1,NA,2296.01134760291,3741.31672213268,0.00625028903633059,0.02086804192796,TRUE,"S01",147,FALSE
"future_h10_width",1,NA,1511.15271516145,3095.64569658352,0.013816243090588,0.0257493083523395,TRUE,"S01",147,FALSE
"future_h20_lower",1,NA,2834.1260485187,4262.04379614772,0.00585291483355787,0.018683032122275,TRUE,"S01",147,FALSE
"future_h20_upper",1,NA,1661.88298762613,3344.76172946513,0.0116348274044944,0.0245158499887225,TRUE,"S01",147,FALSE
"future_h20_midpoint",1,NA,2296.01134760291,3741.31672213268,0.00625028903633059,0.02086804192796,TRUE,"S01",147,FALSE
"future_h20_width",1,NA,1511.15271516145,3095.64569658352,0.013816243090588,0.0257493083523395,TRUE,"S01",147,FALSE
"log_q_1",1,NA,543.541228626283,896.189262575683,0.0161698303514984,0.0429977609147297,TRUE,"S01",147,FALSE
"mean_lower",4,1.00070303613333,4745.05565585831,9491.26833744558,0.00191292080372618,0.0145390661215438,TRUE,"S02",165,TRUE
"mean_upper",4,1.00141105119136,3514.66423229876,7042.91093813384,0.00231180737607377,0.0169916692921019,TRUE,"S02",165,TRUE
"mean_midpoint",4,1.00005750366135,6429.5946395773,11216.3641347498,0.00118328836138411,0.0124776557517291,TRUE,"S02",165,TRUE
"mean_width",4,1.00218204033991,2924.60272186162,5519.79054060877,0.00350022999526463,0.0185326742811387,TRUE,"S02",165,TRUE
"observed_loss",4,0.99996184482196,9026.58599129084,16323.5307314405,0.037328237615759,0.0105026695532892,TRUE,"S02",165,TRUE
"training_t0001_lower",4,1.00081707162651,10437.1269551121,14506.7326657362,0.0038099725528762,0.00980600836091046,TRUE,"S02",165,TRUE
"training_t0001_upper",4,1.00019167581688,6081.60224768412,11871.9384603986,0.00529027681482612,0.0128796122909177,TRUE,"S02",165,TRUE
"training_t0001_midpoint",4,1.00004901342906,12199.2015620795,17140.0683339069,0.00252189197871084,0.00905487561536148,TRUE,"S02",165,TRUE
"training_t0001_width",4,1.00089678723732,5788.65659225494,11567.7357258152,0.00753768856998305,0.0131399533139948,TRUE,"S02",165,TRUE
"training_t0050_lower",4,1.00000129166382,7423.56207641691,13899.4354233443,0.00311107846222826,0.0116023796881877,TRUE,"S02",165,TRUE
"training_t0050_upper",4,1.00114484313104,4986.12153900385,9872.0746052914,0.00430562201566282,0.0142227190277245,TRUE,"S02",165,TRUE
"training_t0050_midpoint",4,1.00038808498332,8130.5740758128,13233.6507420118,0.0022747227536038,0.0111037965266767,TRUE,"S02",165,TRUE
"training_t0050_width",4,1.0008742789703,4449.88008949547,9330.87612781033,0.00598530153358964,0.0149999379478493,TRUE,"S02",165,TRUE
"training_t0100_lower",4,1.00009361335251,10035.2694136556,14557.3340556137,0.00297158020203686,0.0100466647561767,TRUE,"S02",165,TRUE
"training_t0100_upper",4,1.00032474733371,6369.58518914224,10501.4032547779,0.00371547718476154,0.0127403440356567,TRUE,"S02",165,TRUE
"training_t0100_midpoint",4,1.00007572642885,10236.5402724895,15573.1640886662,0.00197539193006497,0.00990175591916952,TRUE,"S02",165,TRUE
"training_t0100_width",4,1.00035726563821,6347.05445178181,9782.38190183485,0.00544764704333971,0.0126359669940466,TRUE,"S02",165,TRUE
"training_t0150_lower",4,1.00035533256237,7263.20784217518,12683.9348696984,0.00416066519030258,0.0117581642096315,TRUE,"S02",165,TRUE
"training_t0150_upper",4,1.00039288132447,6739.38966407669,11873.9737484502,0.00359176235671103,0.012245674170973,TRUE,"S02",165,TRUE
"training_t0150_midpoint",4,0.999978620257822,10181.9694268088,16290.9340586067,0.00234426053832711,0.00991486284359058,TRUE,"S02",165,TRUE
"training_t0150_width",4,1.00085934087989,5253.85999926477,10092.146925512,0.00616248075426066,0.0138187983459546,TRUE,"S02",165,TRUE
"training_t0200_lower",4,1.00009320751511,6873.5616662029,12131.4673997147,0.00674250522092304,0.0121040713209104,TRUE,"S02",165,TRUE
"training_t0200_upper",4,1.00028684581869,13202.1085571531,16499.7809054057,0.00359943694337284,0.00879278248246339,TRUE,"S02",165,TRUE
"training_t0200_midpoint",4,1.0000122313327,10594.6818894936,16796.4809104598,0.00339737811253985,0.00971321688136525,TRUE,"S02",165,TRUE
"training_t0200_width",4,1.00017563150684,6689.66155008071,11705.5231708175,0.00837011119308731,0.012256086632646,TRUE,"S02",165,TRUE
"terminal_lower",4,1.00009320751511,6873.5616662029,12131.4673997147,0.00674250522092304,0.0121040713209104,TRUE,"S02",165,TRUE
"terminal_upper",4,1.00028684581869,13202.1085571531,16499.7809054057,0.00359943694337284,0.00879278248246339,TRUE,"S02",165,TRUE
"terminal_midpoint",4,1.0000122313327,10594.6818894936,16796.4809104598,0.00339737811253985,0.00971321688136525,TRUE,"S02",165,TRUE
"terminal_width",4,1.00017563150684,6689.66155008071,11705.5231708175,0.00837011119308731,0.012256086632646,TRUE,"S02",165,TRUE
"future_h01_lower",4,1.00012339289032,6543.955965775,12957.0672189266,0.00492356384651247,0.0123873355209456,TRUE,"S02",165,TRUE
"future_h01_upper",4,1.00006330785874,11605.8639427491,17551.2784231824,0.00292797925976309,0.00930436573547276,TRUE,"S02",165,TRUE
"future_h01_midpoint",4,0.999993775021988,10421.8335916316,17843.542015282,0.00250752855974208,0.00979084063298956,TRUE,"S02",165,TRUE
"future_h01_width",4,1.00013547581617,6261.47900593047,12089.6503222656,0.00634672173867303,0.0126517523872087,TRUE,"S02",165,TRUE
"future_h05_lower",4,1.00012339289032,6543.955965775,12957.0672189266,0.00492356384651247,0.0123873355209456,TRUE,"S02",165,TRUE
"future_h05_upper",4,1.00006330785874,11605.8639427491,17551.2784231824,0.00292797925976309,0.00930436573547276,TRUE,"S02",165,TRUE
"future_h05_midpoint",4,0.999993775021988,10421.8335916316,17843.542015282,0.00250752855974208,0.00979084063298956,TRUE,"S02",165,TRUE
"future_h05_width",4,1.00013547581617,6261.47900593047,12089.6503222656,0.00634672173867303,0.0126517523872087,TRUE,"S02",165,TRUE
"future_h10_lower",4,1.00012339289032,6543.955965775,12957.0672189266,0.00492356384651247,0.0123873355209456,TRUE,"S02",165,TRUE
"future_h10_upper",4,1.00006330785874,11605.8639427491,17551.2784231824,0.00292797925976309,0.00930436573547276,TRUE,"S02",165,TRUE
"future_h10_midpoint",4,0.999993775021988,10421.8335916316,17843.542015282,0.00250752855974208,0.00979084063298956,TRUE,"S02",165,TRUE
"future_h10_width",4,1.00013547581617,6261.47900593047,12089.6503222656,0.00634672173867303,0.0126517523872087,TRUE,"S02",165,TRUE
"future_h20_lower",4,1.00012339289032,6543.955965775,12957.0672189266,0.00492356384651247,0.0123873355209456,TRUE,"S02",165,TRUE
"future_h20_upper",4,1.00006330785874,11605.8639427491,17551.2784231824,0.00292797925976309,0.00930436573547276,TRUE,"S02",165,TRUE
"future_h20_midpoint",4,0.999993775021988,10421.8335916316,17843.542015282,0.00250752855974208,0.00979084063298956,TRUE,"S02",165,TRUE
"future_h20_width",4,1.00013547581617,6261.47900593047,12089.6503222656,0.00634672173867303,0.0126517523872087,TRUE,"S02",165,TRUE
"log_q_1",4,1.00054882612391,2735.18151478761,4733.32947447478,0.00685876572704467,0.0192134675645489,TRUE,"S02",165,TRUE
"mean_lower",1,NA,1692.75078641649,3239.10223520856,0.00218529849367219,0.0243019386934684,TRUE,"S01",50,FALSE
"mean_upper",1,NA,2091.51626704553,3450.0658908002,0.00236868132410418,0.0217618324737547,TRUE,"S01",50,FALSE
"mean_midpoint",1,NA,2554.39149064591,4227.40263293433,0.00138300562066527,0.0197595583176882,TRUE,"S01",50,FALSE
"mean_width",1,NA,1416.35346416036,2973.80795546844,0.00378308797766576,0.0265706549912505,TRUE,"S01",50,FALSE
"observed_loss",1,NA,3967.65965562018,5168.80860646179,0.0550242624699019,0.0158791738108367,TRUE,"S01",50,FALSE
"training_t0001_lower",1,NA,3164.29031859466,4757.05414474893,0.00731961920325977,0.0177441036070991,TRUE,"S01",50,FALSE
"training_t0001_upper",1,NA,3700.67692565485,4810.88740886365,0.00625622077151499,0.0164496686301856,TRUE,"S01",50,FALSE
"training_t0001_midpoint",1,NA,4172.89496282494,5385.63961356843,0.00423742794243027,0.0154724262817782,TRUE,"S01",50,FALSE
"training_t0001_width",1,NA,2728.85476923609,4076.61556509325,0.0110351968940537,0.0192213240140649,TRUE,"S01",50,FALSE
"training_t0050_lower",1,NA,3082.04951430557,4664.31260666812,0.00360599508345084,0.0180151017904771,TRUE,"S01",50,FALSE
"training_t0050_upper",1,NA,2836.61525057366,4295.83882278854,0.0042409818293857,0.0186517076111237,TRUE,"S01",50,FALSE
"training_t0050_midpoint",1,NA,3808.04146435729,5182.90126289791,0.00249847396099903,0.0162019356942501,TRUE,"S01",50,FALSE
"training_t0050_width",1,NA,2106.59440006323,3849.18177171032,0.00647816573267707,0.0217868903219215,TRUE,"S01",50,FALSE
"training_t0100_lower",1,NA,3110.90807618283,4361.13588749518,0.00514569685139663,0.0179356859476218,TRUE,"S01",50,FALSE
"training_t0100_upper",1,NA,3586.56707260504,4246.79147889835,0.00433500781048824,0.01671016342441,TRUE,"S01",50,FALSE
"training_t0100_midpoint",1,NA,4233.90275591482,4934.02603382102,0.00294345375472506,0.0153672949170057,TRUE,"S01",50,FALSE
"training_t0100_width",1,NA,2819.76418439321,3528.12204461887,0.00737589808293918,0.0188895691601494,TRUE,"S01",50,FALSE
"training_t0150_lower",1,NA,2333.3543692808,3797.40011570152,0.00432460533004404,0.0206646566827782,TRUE,"S01",50,FALSE
"training_t0150_upper",1,NA,2387.40186826552,4245.68798097892,0.00490692420619462,0.0204750278391948,TRUE,"S01",50,FALSE
"training_t0150_midpoint",1,NA,2696.61175707841,4364.82276560979,0.00309077514611116,0.0192751035461142,TRUE,"S01",50,FALSE
"training_t0150_width",1,NA,2099.68793018452,3778.0288984436,0.00688650307492779,0.0218194836345147,TRUE,"S01",50,FALSE
"training_t0200_lower",1,NA,2512.87128395534,4142.32097779371,0.0136212953033653,0.0200280168254007,TRUE,"S01",50,FALSE
"training_t0200_upper",1,NA,3778.58312015593,4810.9334065051,0.00831099541230447,0.0161784270796778,TRUE,"S01",50,FALSE
"training_t0200_midpoint",1,NA,3590.61582084685,4710.65137581264,0.00679897182120462,0.0167144812409767,TRUE,"S01",50,FALSE
"training_t0200_width",1,NA,2410.87031269233,4123.67895626002,0.018144926004043,0.0204011360557706,TRUE,"S01",50,FALSE
"terminal_lower",1,NA,2512.87128395534,4142.32097779371,0.0136212953033653,0.0200280168254007,TRUE,"S01",50,FALSE
"terminal_upper",1,NA,3778.58312015593,4810.9334065051,0.00831099541230447,0.0161784270796778,TRUE,"S01",50,FALSE
"terminal_midpoint",1,NA,3590.61582084685,4710.65137581264,0.00679897182120462,0.0167144812409767,TRUE,"S01",50,FALSE
"terminal_width",1,NA,2410.87031269233,4123.67895626002,0.018144926004043,0.0204011360557706,TRUE,"S01",50,FALSE
"future_h01_lower",1,NA,2757.54513562131,4625.13201691855,0.00576841225378622,0.0189991767975079,TRUE,"S01",50,FALSE
"future_h01_upper",1,NA,3676.8546782989,4667.36663010663,0.00478327242690615,0.0165391604471934,TRUE,"S01",50,FALSE
"future_h01_midpoint",1,NA,3832.83192636592,4956.04199103212,0.00340289626948639,0.0161584719185946,TRUE,"S01",50,FALSE
"future_h01_width",1,NA,2564.88077306891,4006.00988878641,0.00825508631550518,0.0197761401390345,TRUE,"S01",50,FALSE
"future_h05_lower",1,NA,2757.54513562131,4625.13201691855,0.00576841225378622,0.0189991767975079,TRUE,"S01",50,FALSE
"future_h05_upper",1,NA,3676.8546782989,4667.36663010663,0.00478327242690615,0.0165391604471934,TRUE,"S01",50,FALSE
"future_h05_midpoint",1,NA,3832.83192636592,4956.04199103212,0.00340289626948639,0.0161584719185946,TRUE,"S01",50,FALSE
"future_h05_width",1,NA,2564.88077306891,4006.00988878641,0.00825508631550518,0.0197761401390345,TRUE,"S01",50,FALSE
"future_h10_lower",1,NA,2757.54513562131,4625.13201691855,0.00576841225378622,0.0189991767975079,TRUE,"S01",50,FALSE
"future_h10_upper",1,NA,3676.8546782989,4667.36663010663,0.00478327242690615,0.0165391604471934,TRUE,"S01",50,FALSE
"future_h10_midpoint",1,NA,3832.83192636592,4956.04199103212,0.00340289626948639,0.0161584719185946,TRUE,"S01",50,FALSE
"future_h10_width",1,NA,2564.88077306891,4006.00988878641,0.00825508631550518,0.0197761401390345,TRUE,"S01",50,FALSE
"future_h20_lower",1,NA,2757.54513562131,4625.13201691855,0.00576841225378622,0.0189991767975079,TRUE,"S01",50,FALSE
"future_h20_upper",1,NA,3676.8546782989,4667.36663010663,0.00478327242690615,0.0165391604471934,TRUE,"S01",50,FALSE
"future_h20_midpoint",1,NA,3832.83192636592,4956.04199103212,0.00340289626948639,0.0161584719185946,TRUE,"S01",50,FALSE
"future_h20_width",1,NA,2564.88077306891,4006.00988878641,0.00825508631550518,0.0197761401390345,TRUE,"S01",50,FALSE
"log_q_1",1,NA,884.657115854639,1402.86450116197,0.011232409572802,0.0340170183618997,TRUE,"S01",50,FALSE
"mean_lower",4,1.00010911223524,5871.75436894209,11561.9675608266,0.00152352821623359,0.0130359913404918,TRUE,"S01",151,TRUE
"mean_upper",4,1.00004986409601,6731.30176311069,12402.3758730576,0.00125138484510756,0.0121897727228749,TRUE,"S01",151,TRUE
"mean_midpoint",4,1.00001966537813,8236.32652683546,14509.9104252378,0.000866636152440523,0.0110178440988281,TRUE,"S01",151,TRUE
"mean_width",4,1.00020830402072,4988.52746073818,9700.41864672116,0.00217806965983032,0.0141638756308534,TRUE,"S01",151,TRUE
"observed_loss",4,1.0000219866287,8302.76402367069,15077.2553718334,0.0475802526579841,0.0109554054269009,TRUE,"S01",151,TRUE
"training_t0001_lower",4,1.00000386031212,14131.8165043247,18876.3546541253,0.00228258329304648,0.00841440455952144,TRUE,"S01",151,TRUE
"training_t0001_upper",4,1.00026194124412,11105.3775884049,14951.694840968,0.00386076840288562,0.00951610757361535,TRUE,"S01",151,TRUE
"training_t0001_midpoint",4,1.00020769993298,13683.6672015632,17646.6530125925,0.00206948363121881,0.00855357356025414,TRUE,"S01",151,TRUE
"training_t0001_width",4,1.00026918602736,10489.1112578747,16025.2554834279,0.004805436235424,0.00976384081466557,TRUE,"S01",151,TRUE
"training_t0050_lower",4,1.00001416240798,10892.4390892874,16423.9466774336,0.00214325003213385,0.00957077393302623,TRUE,"S01",151,TRUE
"training_t0050_upper",4,1.00001403176955,9480.36668059547,15310.9600359162,0.00239326216333669,0.0103056150816209,TRUE,"S01",151,TRUE
"training_t0050_midpoint",4,0.999988955570173,12306.1227707096,17556.4931187139,0.00147010614110571,0.00901968367263976,TRUE,"S01",151,TRUE
"training_t0050_width",4,1.00027655266293,8244.29790673549,15766.6877268624,0.00351226821609545,0.0110030093952249,TRUE,"S01",151,TRUE
"training_t0100_lower",4,1.00009485931086,11649.7865147541,16725.3005101981,0.00388301702547278,0.00925892436854036,TRUE,"S01",151,TRUE
"training_t0100_upper",4,1.00000361514383,10382.2937471811,17005.0820724832,0.00376801016764314,0.00981592260988702,TRUE,"S01",151,TRUE
"training_t0100_midpoint",4,1.00002855107529,13620.3447799696,18904.0403469487,0.00253131320258457,0.00856187980312878,TRUE,"S01",151,TRUE
"training_t0100_width",4,1.00014916487207,8917.45205241147,14134.3984680028,0.00577004778994131,0.010590632421003,TRUE,"S01",151,TRUE
"training_t0150_lower",4,0.999987383317928,7317.08966750706,14289.0216015275,0.00408797706094942,0.0117078794850333,TRUE,"S01",151,TRUE
"training_t0150_upper",4,1.00015646581288,10092.8978348166,16740.1874262886,0.0027243145692185,0.00992711594235094,TRUE,"S01",151,TRUE
"training_t0150_midpoint",4,1.00011856831544,8911.57712604667,14682.4125525354,0.00244325773898468,0.0106150164801578,TRUE,"S01",151,TRUE
"training_t0150_width",4,1.00000720655762,7434.37398163783,14252.1500112604,0.004955158903406,0.0115977370347631,TRUE,"S01",151,TRUE
"training_t0200_lower",4,0.999983415379858,9224.90653228652,16560.840540636,0.00405295864236768,0.0103952103159205,TRUE,"S01",151,TRUE
"training_t0200_upper",4,0.99998020744263,11134.5107652563,17608.7668930843,0.00323285792139647,0.00947625752137794,TRUE,"S01",151,TRUE
"training_t0200_midpoint",4,1.00042629830639,12718.1156244683,18531.2985344118,0.00227931188242484,0.0088688410921021,TRUE,"S01",151,TRUE
"training_t0200_width",4,0.999974596505234,8454.81218836641,14154.9720356096,0.00567185846981698,0.0108634224863673,TRUE,"S01",151,TRUE
"terminal_lower",4,0.999983415379858,9224.90653228652,16560.840540636,0.00405295864236768,0.0103952103159205,TRUE,"S01",151,TRUE
