"family","target","index","x","y","mean_truth","oracle_lower","oracle_upper","fit_lower","fit_upper","fit_midpoint","fit_width","fit_lower_q025","fit_lower_q975","fit_upper_q025","fit_upper_q975","fit_midpoint_q025","fit_midpoint_q975","fit_width_q025","fit_width_q975","observed"
"fixed_design","RQR",11,-0.991663192997082,-0.131848600591945,-0.297568843887993,-1.5756832856831,0.135191818279215,-1.94269727510261,0.202326606168272,-0.870185334467168,2.14502388127088,-3.32248054274,-0.850881727854158,-0.0587264099713127,0.645474872931449,-1.59088811095503,-0.279159725286133,0.973280650853305,3.53321198009546,TRUE
"fixed_design","RQR",12,-0.99082951229679,-0.981574241994326,-0.292404395725228,-1.57146666418116,0.140677193958283,-1.93423619626282,0.207719552998248,-0.863258321632288,2.14195574926107,-3.30010127605896,-0.853488918586965,-0.0503101440377524,0.646368920247738,-1.57655011486541,-0.279026124051085,0.982918143773594,3.51733765273167,TRUE
"fixed_design","RQR",13,-0.989995831596499,0.142704583905764,-0.287254232627791,-1.56727485181526,0.146151847949183,-1.92582099322522,0.213101869376516,-0.856359561924349,2.13892286260173,-3.27938196057666,-0.857602516435376,-0.0421276839748136,0.646992110813265,-1.56215929738309,-0.279088061426895,0.991176847077868,3.50144312701073,TRUE
"fixed_design","RQR",14,-0.989162150896207,0.0865460228673867,-0.282118350068903,-1.56310781155125,0.151615773771927,-1.91745157365935,0.218473548580326,-0.84948901253951,2.13592512223967,-3.25911111064372,-0.860856266581183,-0.0340500825584372,0.648064218571422,-1.54905125230868,-0.279214589233952,0.998994105813227,3.48526980715451,TRUE
"fixed_design","RQR",15,-0.988328470195915,0.0588622317054401,-0.276996743521786,-1.55896550635499,0.157068964946525,-1.9091284119391,0.223835150591245,-0.842646630673928,2.13296356253035,-3.23881449378587,-0.863731199170299,-0.0260659804141977,0.64947219978046,-1.53718336528167,-0.278882701919676,1.00778768322658,3.47144050210413,TRUE
"fixed_design","RQR",16,-0.987494789495623,-0.213352274064433,-0.27188940845966,-1.55484789919234,0.162511414992987,-1.90085105238188,0.229186305334362,-0.835832373523761,2.13003735771625,-3.21869214333303,-0.867488271161993,-0.0177615691026969,0.650770124709075,-1.52462081322038,-0.277856746922629,1.01571998307444,3.45403384127556,TRUE
"fixed_design","RQR",17,-0.986661108795331,-0.479124959863453,-0.266796340355746,-1.55075495302915,0.167943117431326,-1.89261919605783,0.2345267994875,-0.829046198285166,2.12714599554533,-3.19842295964491,-0.870480366568664,-0.00967457706417313,0.652411397573363,-1.51176234486512,-0.276864266753295,1.025681113557,3.44005369819176,TRUE
"fixed_design","RQR",18,-0.98582742809504,0.0702998498637024,-0.261717534683266,-1.54668663083128,0.173364065781551,-1.88443275064356,0.239856626334949,-0.822288062154304,2.12428937697851,-3.18025565362633,-0.873314996620717,-0.0015696507539434,0.654580238711574,-1.49894213087147,-0.275104282463496,1.03429415233869,3.42376469663621,TRUE
"fixed_design","RQR",19,-0.984993747394748,-0.121035963525981,-0.25665298691544,-1.54264289556458,0.178774253563674,-1.87629162381565,0.245175779160997,-0.815557922327328,2.12146740297665,-3.15939762287976,-0.876720911511395,0.00645360730089988,0.656106879535464,-1.48597603087719,-0.274408319825475,1.04353343575752,3.40866348413852,TRUE
"fixed_design","RQR",20,-0.984160066694456,-0.0117477410961426,-0.251602692525491,-1.53862371019491,0.184173674297705,-1.86819572325073,0.25048425124993,-0.808855736000402,2.11867997450066,-3.14172918638421,-0.879602131146639,0.0145224875610609,0.657297119674883,-1.47385927376422,-0.27282123220318,1.0528743030419,3.39397809978711,TRUE
"fixed_design","RQR",21,-0.983326385994164,-0.596935433992934,-0.246566646986639,-1.53462903768812,0.189562321503654,-1.8601449566254,0.255782035886038,-0.80218146036968,2.11592699251144,-3.1243931480625,-0.882617842956104,0.022316100870857,0.659504241898777,-1.45996764648616,-0.271753908203541,1.06210528880348,3.37800864385599,TRUE
"fixed_design","RQR",22,-0.982492705293872,0.214985543157967,-0.241544845772106,-1.53065884101007,0.194940188701532,-1.85213923161625,0.261069126353608,-0.795535052631322,2.11320835796986,-3.10740306299163,-0.885446088206867,0.0301580827880246,0.661158824436132,-1.44758521267972,-0.270630481333104,1.06906816564616,3.36313074811741,TRUE
"fixed_design","RQR",23,-0.981659024593581,-0.262587413475763,-0.236537284355113,-1.52671308312661,0.200307269411352,-1.8441784558999,0.26634551593693,-0.788916469981485,2.11052397183683,-3.08915106845375,-0.888187954771506,0.0381837200595634,0.663150522061082,-1.43499374136409,-0.268883237467365,1.07932443499055,3.34968855379314,TRUE
"fixed_design","RQR",24,-0.980825343893289,0.102529777368393,-0.23154395820888,-1.5227917270036,0.205663557153122,-1.83626253715295,0.27161119792029,-0.782325669616328,2.10787373507324,-3.07055262450958,-0.890735801162174,0.0460045492308762,0.665061558696627,-1.42266407617339,-0.267606140099854,1.08837021399312,3.33505936670858,TRUE
"fixed_design","RQR",25,-0.979991663192997,-0.192720835777753,-0.22656486280663,-1.5188947356069,0.211009045446854,-1.82839138305199,0.276866165587976,-0.775762608732008,2.10525754863997,-3.05252221232629,-0.891584420416524,0.0536853845103504,0.666660545028739,-1.41061743702508,-0.265742591424761,1.09586754916797,3.32179352859791,TRUE
"fixed_design","RQR",26,-0.979157982492705,0.00231068658326203,-0.221599993621583,-1.51502207190235,0.216343727812559,-1.82056490127364,0.282110412224279,-0.769227244524683,2.10267531349792,-3.03346353107101,-0.893046415518731,0.0613421738458004,0.667775044912899,-1.39880266990875,-0.264186671291642,1.10342059845915,3.30924137834108,TRUE
"fixed_design","RQR",27,-0.978324301792413,-0.258413764614456,-0.21664934612696,-1.51117369885582,0.221667597770247,-1.81278299949451,0.287343931113484,-0.762719534190512,2.10012693060799,-3.01401920213163,-0.896090954209511,0.0686366061480358,0.668838669552003,-1.38699185497922,-0.262836390899834,1.11117567097647,3.29583794566849,TRUE
"fixed_design","RQR",28,-0.977490621092122,-0.439537538362615,-0.211712915795983,-1.50734957943316,0.226980648839929,-1.80504558539119,0.292566715539881,-0.756239434925652,2.09761230093107,-2.99432179202651,-0.898402880649521,0.0760658639755507,0.670244681722048,-1.37485945302258,-0.261748220264005,1.11887970311804,3.28267054582756,TRUE
"fixed_design","RQR",29,-0.97665694039183,-0.381394343835644,-0.206790698101873,-1.50354967660022,0.232282874541616,-1.79735256664028,0.297778758787756,-0.749786903926262,2.09513132542804,-2.9759398892923,-0.900517143890658,0.0832035183719073,0.672174577027617,-1.36202472163916,-0.259982030764985,1.12635524883061,3.27182474880762,TRUE
"fixed_design","RQR",30,-0.975823259691538,-0.180226279809857,-0.201882688517852,-1.49977395332287,0.237574268395319,-1.7897038509184,0.302980054141399,-0.743361898388501,2.0926839050598,-2.95709274524062,-0.902213960437684,0.090395277560478,0.673558016599778,-1.35016343132839,-0.258351059183245,1.13357239801249,3.25927288102251,TRUE
"fixed_design","RQR",31,-0.974989578991246,-0.931318117285556,-0.196988882517139,-1.49602237256695,0.242854823921048,-1.78209934590215,0.308170594885098,-0.736964375508524,2.09026994078724,-2.93762149603697,-0.903022297223257,0.097834601261638,0.674663088073324,-1.33724199571438,-0.255996787355869,1.14127459350813,3.24425015863414,TRUE
"fixed_design","RQR",32,-0.974155898290955,0.10322684508267,-0.192109275572957,-1.49229489729833,0.248124534638814,-1.77453895926812,0.313350374303141,-0.730594292482491,2.08788933357126,-2.91840235932883,-0.901912777724065,0.105021488335992,0.675620428467967,-1.32477522972022,-0.254396291417917,1.14834390683599,3.22935331695443,TRUE
"fixed_design","RQR",33,-0.973322217590663,0.00541251373310581,-0.187243863158527,-1.48859149048284,0.253383394068629,-1.76702259869293,0.318519385679816,-0.724251606506559,2.08554198437275,-2.90112814206673,-0.904932086082604,0.112555883606668,0.677212655494142,-1.31420471717049,-0.252979002215979,1.15589514138648,3.21630603123095,TRUE
"fixed_design","RQR",34,-0.972488536890371,0.434579592289409,-0.182392640747069,-1.48491211508637,0.258631395730502,-1.75955017185319,0.32367762229941,-0.717936274776888,2.0832277941526,-2.88324172811194,-0.906232277119903,0.119657598082007,0.679614399962048,-1.30101804804159,-0.251709404301504,1.16164812847056,3.20374958122774,TRUE
"fixed_design","RQR",35,-0.971654856190079,0.166336441105996,-0.177555603811806,-1.48125673407474,0.263868533144444,-1.75212158642548,0.328825077446213,-0.711648254489635,2.08094666387169,-2.86562491895069,-0.90648305502763,0.126784340070122,0.681140801925561,-1.2888060694044,-0.250365843903219,1.1696926350344,3.19337969137616,TRUE
"fixed_design","RQR",36,-0.970821175489787,-0.528406517154795,-0.172732747825958,-1.47762531041383,0.269094799830466,-1.74473675008643,0.333961744404511,-0.705387502840958,2.07869849449094,-2.84809799538113,-0.907991213225817,0.133807942348552,0.683073362898857,-1.27666525830075,-0.249365384108435,1.17719137820138,3.18166166402772,TRUE
"fixed_design","RQR",37,-0.969987494789496,0.0675646382332192,-0.167924068262747,-1.47401780706949,0.27431018930858,-1.73739557051262,0.339087616458594,-0.699153977027014,2.07648318697122,-2.82894504445153,-0.90913948988536,0.141023686410734,0.685320566494308,-1.26535081308224,-0.247807195116715,1.18441315979197,3.17138140663992,TRUE
"fixed_design","RQR",38,-0.969153814089204,0.179028380651017,-0.163129560595393,-1.47043418700757,0.279514695098795,-1.73009795538068,0.344202686892749,-0.692947634243963,2.07430064227342,-2.81166622283249,-0.909547929547968,0.147957839466421,0.68725849105943,-1.25504504258105,-0.245268138696694,1.19142238514547,3.15823932354714,TRUE
"fixed_design","RQR",39,-0.968320133388912,-2.64844717234246,-0.158349220297119,-1.46687441319394,0.284708310721123,-1.72284381236719,0.349306948991265,-0.686768431687961,2.07215076135845,-2.79519374585752,-0.910405158839633,0.154613032668071,0.688737160460011,-1.24465761334185,-0.243778822854321,1.19756461965557,3.1466921892539,TRUE
"fixed_design","RQR",40,-0.96748645268862,0.172707943426668,-0.153583042841143,-1.46333844859443,0.289891029695574,-1.71563304914876,0.354400396038431,-0.680616326555167,2.0700334451872,-2.78058174584788,-0.910930711552925,0.16163431083749,0.690419627129336,-1.23300574768879,-0.241723292119817,1.20492844721839,3.1353065393644,TRUE
"fixed_design","RQR",41,-0.966652771988328,-0.0305374348180358,-0.14883102370069,-1.45982625617491,0.295062845542159,-1.70846557340201,0.359483021318532,-0.67449127604174,2.06794859472054,-2.76485557909709,-0.911863447031305,0.16877727839445,0.69255296143063,-1.22166729105708,-0.240212944692672,1.21050438820575,3.12338370029075,TRUE
"fixed_design","RQR",42,-0.965819091288037,-0.794713699839494,-0.144093158348979,-1.45633779890124,0.300223751780889,-1.70134129280353,0.364554818115858,-0.668393237343837,2.06589611091939,-2.74694588823936,-0.912069334588459,0.175422478671646,0.693794718607226,-1.21054982216925,-0.238675548043482,1.21722363610343,3.11263885980082,TRUE
"fixed_design","RQR",43,-0.964985410587745,0.0695232683675923,-0.139369442259232,-1.45287303973926,0.305373741931774,-1.69426011502993,0.369615779714697,-0.662322167657616,2.06387589474463,-2.73102319002258,-0.912671216942128,0.182229933708273,0.695062482807695,-1.19969164834242,-0.236442014802676,1.22332214457723,3.09968597929116,TRUE
"fixed_design","RQR",44,-0.964151729887453,-1.34655199543422,-0.13465987090467,-1.44943194165484,0.310512809514825,-1.68722194775781,0.374665899399337,-0.656278024179236,2.06188784715714,-2.71427668771322,-0.913289948799676,0.188795873738025,0.696813738155749,-1.1892176420346,-0.234281197655613,1.23069204498939,3.08763235649201,TRUE
"fixed_design","RQR",45,-0.963318049187161,-0.220109297548011,-0.129964439758514,-1.44601446761384,0.315640948050054,-1.68022669866377,0.379705170454066,-0.650260764104853,2.05993186911784,-2.69759017816942,-0.913542439211791,0.195428265573398,0.698542051426854,-1.17836835442544,-0.232363589576625,1.23687726464707,3.07573908197182,TRUE
"fixed_design","RQR",46,-0.96248436848687,-0.105175049366164,-0.125283144293985,-1.44262058058209,0.32075815105747,-1.67327427542443,0.384733586163173,-0.644270344630627,2.0580078615876,-2.68142987535465,-0.914563421837234,0.201920787760193,0.699899199689935,-1.16768958063549,-0.229932624082923,1.24260107235613,3.06451766116913,TRUE
"fixed_design","RQR",47,-0.961650687786578,0.169877386873375,-0.120615979984304,-1.43925024352547,0.325864412057086,-1.66636458571638,0.389751139810946,-0.638306722952715,2.05611572552732,-2.66566649584413,-0.913956866909177,0.208635671540036,0.701554782128993,-1.15730702291749,-0.22776781802217,1.24785415738892,3.05507116025067,TRUE
"fixed_design","RQR",48,-0.960817007086286,0.169838145875428,-0.115962942302693,-1.43590341940982,0.33095972456891,-1.65949753721622,0.394757824681672,-0.632369856267276,2.0542553618979,-2.65006921944138,-0.914620635968322,0.21487595620812,0.703461640221796,-1.14594880322342,-0.225790480471203,1.25319239166561,3.04589754230853,TRUE
"fixed_design","RQR",49,-0.959983326385994,0.00432044860803137,-0.111324026722374,-1.43258007120101,0.336044082112954,-1.65267303760057,0.399753634059639,-0.626459701770467,2.05242667166021,-2.63500106426601,-0.914249691352164,0.221441432141971,0.705544988143882,-1.13450719076743,-0.22369179928575,1.25955049283575,3.03461055388247,TRUE
"fixed_design","RQR",50,-0.959149645685702,-0.182808478431625,-0.106699228716566,-1.42928016186488,0.34111747820923,-1.64589099454603,0.404738561229136,-0.620576216658447,2.05062955577517,-2.62122864841473,-0.913937105979711,0.228071793523149,0.70711824419309,-1.12478768492303,-0.222429623347153,1.26615019177973,3.02419707532002,TRUE
"fixed_design","RQR",51,-0.958315964985411,0.0437902150111195,-0.102088543758492,-1.42600365436729,0.346179906377746,-1.6391513157292,0.409712599474451,-0.614719358127373,2.04886391520365,-2.60852946443493,-0.913581074448257,0.234445027635842,0.708592707217993,-1.11518622020023,-0.220302536101902,1.27283338583685,3.01372805705368,TRUE
"fixed_design","RQR",52,-0.957482284285119,0.177005505929666,-0.0974919673213718,-1.42275051167411,0.351231360138516,-1.63245390882668,0.414675742079872,-0.608889083373405,2.04712965090655,-2.5922964759002,-0.912682154085018,0.241006758431433,0.710324648491942,-1.10501427131822,-0.218139885092663,1.27699019341842,3.00355846922864,TRUE
"fixed_design","RQR",53,-0.956648603584827,-1.23970795858515,-0.0929094948784276,-1.41952069675117,0.356271833011548,-1.62579868151508,0.419627982329687,-0.603085349592698,2.04542666384477,-2.57934745286389,-0.912913388365854,0.2472180018002,0.712647806341297,-1.09518576684261,-0.215608298885824,1.28235167159202,2.99647116533383,TRUE
"fixed_design","RQR",54,-0.955814922884535,0.112073304380104,-0.0883411219028797,-1.41631417256434,0.361301318516855,-1.61918554147101,0.424569313508185,-0.597308113981412,2.04375485497919,-2.56658078764443,-0.912692980692324,0.253566695239976,0.715161343726525,-1.08516889677608,-0.212914097917333,1.28674590028218,2.9866196852208,TRUE
"fixed_design","RQR",55,-0.954981242184243,0.209872304469016,-0.0837868438679504,-1.41313090207947,0.366319810174445,-1.61261439637106,0.429499728899652,-0.591557333735705,2.04211412527071,-2.55435219541368,-0.912555366252838,0.259869417335132,0.717570314185006,-1.07536994752347,-0.210478153851424,1.2914417186161,2.97850295437325,TRUE
"fixed_design","RQR",56,-0.954147561483952,-0.213878023271016,-0.0792466562468605,-1.40997084826243,0.371327301504332,-1.60608515389185,0.434419221788378,-0.585832966051735,2.04050437568023,-2.53817677634323,-0.912259837779189,0.266280705637569,0.720190731272078,-1.06560152661944,-0.20827061097649,1.29790980439838,2.96886647519238,TRUE
"fixed_design","RQR",57,-0.95331388078366,0.328598431161071,-0.0747205545128311,-1.40683397407905,0.376323786026524,-1.59959772170997,0.439327785458651,-0.580134968125659,2.03892550716862,-2.52376705682192,-0.91164858371491,0.272432069307757,0.723241001959355,-1.05577693803669,-0.205693879611873,1.30358394242849,2.96157090102445,TRUE
"fixed_design","RQR",58,-0.952480200083368,0.0917450051362106,-0.0702085341390833,-1.40372024249521,0.381309257261033,-1.59315200750203,0.444225413194758,-0.574463297153637,2.03737742069679,-2.50891314264985,-0.910858121704124,0.27852397097505,0.725389967622778,-1.04684496169844,-0.203269918595855,1.30881236512,2.95180062946473,TRUE
"fixed_design","RQR",59,-0.951646519383076,0.0966103670092325,-0.0657105905988384,-1.40062961647675,0.386283708727871,-1.58674791894464,0.449112098280988,-0.568817910331825,2.03586001722563,-2.49533390924213,-0.910728374612875,0.2848812270759,0.728156404336257,-1.0378252119462,-0.200400074933701,1.31426677494142,2.94492088728352,TRUE
"fixed_design","RQR",60,-0.950812838682785,-0.389514136163915,-0.0612267193653176,-1.39756205898953,0.391247133947046,-1.58038536371439,0.453987834001629,-0.563198764856383,2.03437319771602,-2.48183119525966,-0.909533151302823,0.291193140127383,0.729977414099898,-1.02901280739462,-0.197770448876623,1.31932439105888,2.93797674621538,TRUE
"fixed_design","RQR",61,-0.949979157982493,0.388871285291274,-0.0567569159117415,-1.3945175329994,0.396199526438571,-1.5740642494879,0.45885261364097,-0.557605817923466,2.03291686312887,-2.46675959572547,-0.908202167220372,0.297436457976324,0.732694849525998,-1.0199973038421,-0.194970622896928,1.32535627394948,2.92909200512977,TRUE
"fixed_design","RQR",62,-0.949145477282201,0.117961862953689,-0.0523011757113324,-1.39149600147223,0.401140879722456,-1.56778448394177,0.463706430483297,-0.552039026729236,2.03149091442507,-2.45416804734694,-0.908795856468943,0.303524687563663,0.735253408213935,-1.01033237965741,-0.192496626167006,1.33031910542798,2.920378794313,TRUE
"fixed_design","RQR",63,-0.948311796581909,0.023410074223003,-0.047859494237311,-1.38849742737386,0.406071187318711,-1.5615459747526,0.4685492778129,-0.546498348469848,2.0300952525655,-2.44014895725459,-0.907500477611392,0.30968251769216,0.737053055831394,-1.00162475299,-0.190111748297051,1.33426202925624,2.91301082932122,TRUE
"fixed_design","RQR",64,-0.947478115881617,0.227551411569667,-0.0434318669628984,-1.38552177367015,0.410990442747348,-1.55534862959699,0.473381148914065,-0.540983740341461,2.02872977851105,-2.4281813384323,-0.907276522357205,0.315274479783697,0.739029286788736,-0.992638323448571,-0.187801841403971,1.33925760243927,2.90455026916439,TRUE
"fixed_design","RQR",65,-0.946644435181326,0.0309974028331564,-0.0390182893613161,-1.38256900332696,0.415898639528377,-1.54919235615155,0.478202037071083,-0.535495159540234,2.02739439322263,-2.41604172057371,-0.906349540275013,0.321080940857028,0.741091095290048,-0.983558759451069,-0.185667145797486,1.34397249291625,2.89703899537413,TRUE
"fixed_design","RQR",66,-0.945810754481034,0.0973954416871348,-0.0346187569057849,-1.37963907931014,0.420795771181809,-1.54307706209289,0.483011935568239,-0.530032563262324,2.02608899766113,-2.40411581007935,-0.905668552290062,0.326824865949589,0.743875220105986,-0.974024600779772,-0.183181908030267,1.34755745945257,2.88810153145388,TRUE
"fixed_design","RQR",67,-0.944977073780742,0.144685210129521,-0.0302332650695256,-1.37673196458554,0.425681831227656,-1.5370026550976,0.487810837689825,-0.524595908703889,2.02481349278743,-2.39065498258854,-0.90488583068935,0.332719225362889,0.746249390331003,-0.965511589079543,-0.180848437895731,1.35253294526137,2.8807340499218,TRUE
"fixed_design","RQR",68,-0.94414339308045,0.17936725989988,-0.0258618093257606,-1.37384762211903,0.430556813185927,-1.5309690428423,0.492598736720125,-0.519185153061087,2.02356777956242,-2.37788791332805,-0.904858203668017,0.338725766586012,0.74816063372988,-0.956958748190172,-0.177936106179504,1.35803878199977,2.87156226693207,TRUE
"fixed_design","RQR",69,-0.943309712380158,0.377752596941881,-0.0215043851477104,-1.37098601487646,0.435420710576632,-1.52497613300358,0.497375625943429,-0.513800253530077,2.02235175894701,-2.36504147401198,-0.903674244385996,0.34420269578187,0.750161503482981,-0.948737772361344,-0.175761128067771,1.36218551253917,2.86405892495612,TRUE
"fixed_design","RQR",70,-0.942476031679867,0.27500913859725,-0.0171609880085963,-1.36814710582368,0.440273516919784,-1.51902383325806,0.502141498644026,-0.508441167307016,2.02116533190208,-2.35315592530777,-0.903237001012866,0.349824884305856,0.752600863104792,-0.940752695110395,-0.173869838261417,1.36479114285122,2.85505465064278,TRUE
"fixed_design","RQR",71,-0.941642350979575,0.0216467353128631,-0.0128316133816394,-1.36533085792654,0.445115225735393,-1.51311205128233,0.506896348106202,-0.503107851588063,2.02000839938853,-2.34046405286394,-0.901552060283354,0.355452741812528,0.754894515012081,-0.931982772470288,-0.170830481528693,1.36894629373582,2.84581747992984,TRUE
"fixed_design","RQR",72,-0.940808670279283,0.0776897662212905,-0.00851625674006107,-1.36253723415091,0.449945830543469,-1.507240694753,0.511640167614247,-0.497800263569375,2.01888086236724,-2.32788322433694,-0.90201586533841,0.360986664685867,0.75719891943756,-0.923893893986527,-0.167969999058061,1.37209814579166,2.83681472228179,TRUE
"fixed_design","RQR",73,-0.939974989578991,0.25096817994614,-0.00421491355708239,-1.35976619746264,0.454765324864023,-1.50140967134667,0.516372950452448,-0.492518360447111,2.01778262179912,-2.31616184488255,-0.899998599298426,0.366460781969028,0.759814671384992,-0.916143847008737,-0.165369890135352,1.37498707039182,2.83032919602621,TRUE
"fixed_design","RQR",74,-0.9391413088787,0.0652171099253888,7.24206940755549e-05,-1.35701771082758,0.459573702217067,-1.49561888873995,0.521094689905094,-0.487262099417428,2.01671357864504,-2.30618478615896,-0.899197072644421,0.3721177847502,0.762529615556446,-0.907959433708089,-0.162896582401761,1.37819978218509,2.82275671224348,TRUE
"fixed_design","RQR",75,-0.938307628178408,0.285160654286065,0.00434575054019189,-1.3542917372116,0.464370956122611,-1.48986825460944,0.525805379256473,-0.482031437676484,2.01567363386591,-2.29574181556191,-0.899259851599739,0.377437390423516,0.76535235138141,-0.89938257770297,-0.160943866848685,1.38213652191574,2.81792680909183,TRUE
"fixed_design","RQR",76,-0.937473947478116,-0.287880350571606,0.00860508050804446,-1.35158823958053,0.469157080100665,-1.48415767663175,0.530505011790871,-0.476826332420438,2.01466268842262,-2.28408426018234,-0.897791517522332,0.382737780770638,0.768327108991094,-0.892051017369314,-0.157869617327755,1.38578184302473,2.81292729137849,TRUE
"fixed_design","RQR",77,-0.936640266777824,-0.0592795135501375,0.0128504151244125,-1.34890718090025,0.473932067671241,-1.47848706248348,0.535193580792579,-0.471646740845448,2.01368064327605,-2.27150082789585,-0.897272191277374,0.388156510360378,0.770654700322665,-0.884114372409574,-0.155044892256133,1.38870218949299,2.80573124849058,TRUE
"fixed_design","RQR",78,-0.935806586077532,0.324634988228239,0.0170817589160749,-1.3462485241366,0.478695912354348,-1.47285631984123,0.539871079545884,-0.466492620147672,2.01272739938711,-2.26052270588322,-0.89586614490987,0.393445592787643,0.773539795748943,-0.876270825457249,-0.15151472416602,1.39180038776114,2.79800742095646,TRUE
"fixed_design","RQR",79,-0.934972905377241,0.274187065176115,0.0212991164098105,-1.34361223225544,0.483448607669999,-1.46726535638161,0.544537501335074,-0.461363927523267,2.01180285771668,-2.25000247039426,-0.895071648363119,0.398727496176263,0.776388353225,-0.868507564554005,-0.148368605201749,1.39514189384102,2.79170323375455,TRUE
"fixed_design","RQR",80,-0.934139224676949,0.277687830483946,0.0255024921323981,-1.34099826822263,0.488190147138203,-1.46171407978122,0.549192839444437,-0.456260620168393,2.01090691922566,-2.23787397923401,-0.893857119843029,0.403915255674366,0.779388987976159,-0.860311471019138,-0.145331356017252,1.39794145983476,2.78470299096254,TRUE
"fixed_design","RQR",81,-0.933305543976657,0.52128582700368,0.0296918906106169,-1.33840659500401,0.492920524278972,-1.45620239771667,0.553837087158262,-0.451182655279205,2.01003948487493,-2.22739711629532,-0.891987456916325,0.409015006947885,0.782164161664282,-0.852375349723242,-0.142402746763402,1.40035554208934,2.7790971555575,TRUE
"fixed_design","RQR",82,-0.932471863276365,-0.0906181026066257,0.0338673163712448,-1.33583717556546,0.497639732612316,-1.45073021786456,0.558470237760835,-0.446129990051864,2.0092004556254,-2.2165413633913,-0.890626198187669,0.414381972515524,0.784249512184002,-0.844691470360887,-0.13963588810794,1.40420573643888,2.77362103928513,TRUE
"fixed_design","RQR",83,-0.931638182576073,0.383497775364623,0.0380287739410609,-1.33328997287281,0.502347765658246,-1.4452974479015,0.563092284536446,-0.441102581682527,2.00838973243795,-2.20520169545391,-0.888943485652354,0.419383361359357,0.78680395510843,-0.837088299656144,-0.135946110445793,1.40788372080193,2.76843360769935,TRUE
