"estimand","chains","rhat","ess_bulk","ess_tail","mcse_mean","mcse_over_sd","pass","DGP","replication","sentinel"
"training_t0200_lower",4,1.00068216572377,3000.37749190748,4653.55400541965,0.00715677969377076,0.0183182331849307,TRUE,"S01",147,TRUE
"training_t0200_upper",4,1.00024538823172,4131.34345322165,7517.56398955843,0.00602966589065515,0.0155589041073261,TRUE,"S01",147,TRUE
"training_t0200_midpoint",4,1.00097168552933,3545.99391468239,7285.90479833025,0.00463231283748768,0.0168049356016823,TRUE,"S01",147,TRUE
"training_t0200_width",4,1.00034790889703,3453.71366248381,5980.70549726553,0.00936300340062862,0.0170457673392756,TRUE,"S01",147,TRUE
"terminal_lower",4,1.00068216572377,3000.37749190748,4653.55400541965,0.00715677969377076,0.0183182331849307,TRUE,"S01",147,TRUE
"terminal_upper",4,1.00024538823172,4131.34345322165,7517.56398955843,0.00602966589065515,0.0155589041073261,TRUE,"S01",147,TRUE
"terminal_midpoint",4,1.00097168552933,3545.99391468239,7285.90479833025,0.00463231283748768,0.0168049356016823,TRUE,"S01",147,TRUE
"terminal_width",4,1.00034790889703,3453.71366248381,5980.70549726553,0.00936300340062862,0.0170457673392756,TRUE,"S01",147,TRUE
"future_h01_lower",4,1.00190736400733,3373.23777658866,6821.75893675307,0.00288348013557109,0.01721825767222,TRUE,"S01",147,TRUE
"future_h01_upper",4,1.0000774188808,3903.40420299993,7768.20256154666,0.0032947956180085,0.0160135720210283,TRUE,"S01",147,TRUE
"future_h01_midpoint",4,1.00133326186916,3637.55642086552,7416.90064075914,0.00218208397261859,0.0165910242730585,TRUE,"S01",147,TRUE
"future_h01_width",4,1.00028862707344,3654.4513392586,7240.8443046689,0.00442631109043281,0.0165460384534064,TRUE,"S01",147,TRUE
"future_h05_lower",4,1.00190736400733,3373.23777658866,6821.75893675307,0.00288348013557109,0.01721825767222,TRUE,"S01",147,TRUE
"future_h05_upper",4,1.0000774188808,3903.40420299993,7768.20256154666,0.0032947956180085,0.0160135720210283,TRUE,"S01",147,TRUE
"future_h05_midpoint",4,1.00133326186916,3637.55642086552,7416.90064075914,0.00218208397261859,0.0165910242730585,TRUE,"S01",147,TRUE
"future_h05_width",4,1.00028862707344,3654.4513392586,7240.8443046689,0.00442631109043281,0.0165460384534064,TRUE,"S01",147,TRUE
"future_h10_lower",4,1.00190736400733,3373.23777658866,6821.75893675307,0.00288348013557109,0.01721825767222,TRUE,"S01",147,TRUE
"future_h10_upper",4,1.0000774188808,3903.40420299993,7768.20256154666,0.0032947956180085,0.0160135720210283,TRUE,"S01",147,TRUE
"future_h10_midpoint",4,1.00133326186916,3637.55642086552,7416.90064075914,0.00218208397261859,0.0165910242730585,TRUE,"S01",147,TRUE
"future_h10_width",4,1.00028862707344,3654.4513392586,7240.8443046689,0.00442631109043281,0.0165460384534064,TRUE,"S01",147,TRUE
"future_h20_lower",4,1.00190736400733,3373.23777658866,6821.75893675307,0.00288348013557109,0.01721825767222,TRUE,"S01",147,TRUE
"future_h20_upper",4,1.0000774188808,3903.40420299993,7768.20256154666,0.0032947956180085,0.0160135720210283,TRUE,"S01",147,TRUE
"future_h20_midpoint",4,1.00133326186916,3637.55642086552,7416.90064075914,0.00218208397261859,0.0165910242730585,TRUE,"S01",147,TRUE
"future_h20_width",4,1.00028862707344,3654.4513392586,7240.8443046689,0.00442631109043281,0.0165460384534064,TRUE,"S01",147,TRUE
"mean_lower",1,NA,356.591944464319,641.148183390449,0.0040787985457223,0.0529046057536031,TRUE,"S02",165,FALSE
"mean_upper",1,NA,304.050045823278,503.710489999738,0.0040725576986756,0.0575451450726499,TRUE,"S02",165,FALSE
"mean_midpoint",1,NA,331.132405485172,768.152841953921,0.00286531330940028,0.054871577932859,TRUE,"S02",165,FALSE
"mean_width",1,NA,326.802453516745,775.90150971804,0.00580741929945378,0.0553763971853931,TRUE,"S02",165,FALSE
"observed_loss",1,NA,1388.61595256647,2070.31701870897,0.0394448377565757,0.027178144426575,TRUE,"S02",165,FALSE
"training_t0001_lower",1,NA,1131.48065553991,2195.94263322343,0.00746582352661006,0.0296106221923644,TRUE,"S02",165,FALSE
"training_t0001_upper",1,NA,1059.81955311895,2108.36112463032,0.00833689000287903,0.0309499680139857,TRUE,"S02",165,FALSE
"training_t0001_midpoint",1,NA,1061.522660007,2316.06174335475,0.00571842637298326,0.0307421052289483,TRUE,"S02",165,FALSE
"training_t0001_width",1,NA,1118.45301696619,2183.70005122476,0.0109674124105519,0.0299767885441791,TRUE,"S02",165,FALSE
"training_t0050_lower",1,NA,549.358210638934,1077.3018044399,0.00594809771371389,0.0426559044281319,TRUE,"S02",165,FALSE
"training_t0050_upper",1,NA,393.266320413258,779.128164477496,0.0063941281210684,0.0502580980964202,TRUE,"S02",165,FALSE
"training_t0050_midpoint",1,NA,515.439068274118,1138.53429253879,0.00413512533017499,0.0440554177761074,TRUE,"S02",165,FALSE
"training_t0050_width",1,NA,423.834286494578,1084.48538545621,0.00921946903572417,0.0485762343182471,TRUE,"S02",165,FALSE
"training_t0100_lower",1,NA,719.649622460759,956.537610751702,0.00372213877107439,0.0379337382246722,TRUE,"S02",165,FALSE
"training_t0100_upper",1,NA,525.46099020079,848.75389989391,0.00461709357379753,0.0444947057524812,TRUE,"S02",165,FALSE
"training_t0100_midpoint",1,NA,681.846280585721,1314.5679483478,0.00270913665829332,0.0383537941247269,TRUE,"S02",165,FALSE
"training_t0100_width",1,NA,511.157995484382,1032.28863835092,0.00643307563653019,0.0445692278395756,TRUE,"S02",165,FALSE
"training_t0150_lower",1,NA,532.030769951637,1279.15626125421,0.00566625985101917,0.0432965825976753,TRUE,"S02",165,FALSE
"training_t0150_upper",1,NA,608.495887881802,1049.52482866831,0.00424448132365003,0.0410404849350669,TRUE,"S02",165,FALSE
"training_t0150_midpoint",1,NA,539.750223098932,1247.09900783177,0.00358722616157964,0.0430537054102068,TRUE,"S02",165,FALSE
"training_t0150_width",1,NA,594.293851208237,1197.8696575844,0.00687177503977821,0.0411566659132376,TRUE,"S02",165,FALSE
"training_t0200_lower",1,NA,694.79715290933,1432.16182867233,0.00833668659524811,0.0379592217188062,TRUE,"S02",165,FALSE
"training_t0200_upper",1,NA,1374.19226080497,2140.57091914268,0.00297274732061125,0.0270688954380417,TRUE,"S02",165,FALSE
"training_t0200_midpoint",1,NA,766.737082789542,1556.85994240796,0.00443350333504882,0.0361300578943374,TRUE,"S02",165,FALSE
"training_t0200_width",1,NA,777.333502248577,1659.10612237131,0.00883502798951816,0.0359614897457633,TRUE,"S02",165,FALSE
"terminal_lower",1,NA,694.79715290933,1432.16182867233,0.00833668659524811,0.0379592217188062,TRUE,"S02",165,FALSE
"terminal_upper",1,NA,1374.19226080497,2140.57091914268,0.00297274732061125,0.0270688954380417,TRUE,"S02",165,FALSE
"terminal_midpoint",1,NA,766.737082789542,1556.85994240796,0.00443350333504882,0.0361300578943374,TRUE,"S02",165,FALSE
"terminal_width",1,NA,777.333502248577,1659.10612237131,0.00883502798951816,0.0359614897457633,TRUE,"S02",165,FALSE
"future_h01_lower",1,NA,506.817978454611,1284.73133135793,0.00710882110511613,0.0443431008008068,TRUE,"S02",165,FALSE
"future_h01_upper",1,NA,822.430973086813,1381.60409801445,0.00343040296648129,0.0357369947377262,TRUE,"S02",165,FALSE
"future_h01_midpoint",1,NA,574.032227919692,1283.62807860565,0.00398954320175481,0.041788942540257,TRUE,"S02",165,FALSE
"future_h01_width",1,NA,554.294427150419,1502.04913827822,0.00776210687571129,0.0424900404889064,TRUE,"S02",165,FALSE
"future_h05_lower",1,NA,506.817978454611,1284.73133135793,0.00710882110511613,0.0443431008008068,TRUE,"S02",165,FALSE
"future_h05_upper",1,NA,822.430973086813,1381.60409801445,0.00343040296648129,0.0357369947377262,TRUE,"S02",165,FALSE
"future_h05_midpoint",1,NA,574.032227919692,1283.62807860565,0.00398954320175481,0.041788942540257,TRUE,"S02",165,FALSE
"future_h05_width",1,NA,554.294427150419,1502.04913827822,0.00776210687571129,0.0424900404889064,TRUE,"S02",165,FALSE
"future_h10_lower",1,NA,506.817978454611,1284.73133135793,0.00710882110511613,0.0443431008008068,TRUE,"S02",165,FALSE
"future_h10_upper",1,NA,822.430973086813,1381.60409801445,0.00343040296648129,0.0357369947377262,TRUE,"S02",165,FALSE
"future_h10_midpoint",1,NA,574.032227919692,1283.62807860565,0.00398954320175481,0.041788942540257,TRUE,"S02",165,FALSE
"future_h10_width",1,NA,554.294427150419,1502.04913827822,0.00776210687571129,0.0424900404889064,TRUE,"S02",165,FALSE
"future_h20_lower",1,NA,506.817978454611,1284.73133135793,0.00710882110511613,0.0443431008008068,TRUE,"S02",165,FALSE
"future_h20_upper",1,NA,822.430973086813,1381.60409801445,0.00343040296648129,0.0357369947377262,TRUE,"S02",165,FALSE
"future_h20_midpoint",1,NA,574.032227919692,1283.62807860565,0.00398954320175481,0.041788942540257,TRUE,"S02",165,FALSE
"future_h20_width",1,NA,554.294427150419,1502.04913827822,0.00776210687571129,0.0424900404889064,TRUE,"S02",165,FALSE
"mean_lower",4,1.00125881452713,2314.46964181898,4672.46538348015,0.00125331306758763,0.0207946383189604,TRUE,"S01",50,TRUE
"mean_upper",4,1.00035124287291,2766.45666368294,4413.83352729223,0.00131789663823081,0.0190799259459034,TRUE,"S01",50,TRUE
"mean_midpoint",4,1.00115340850734,2595.55408761845,4740.88525473386,0.000902726491537201,0.019637597073483,TRUE,"S01",50,TRUE
"mean_width",4,1.00050189167857,2533.89891382153,4755.60772281892,0.00181580956208137,0.0198660142766497,TRUE,"S01",50,TRUE
"observed_loss",4,1.0000758502728,4956.6106386914,7001.24555492565,0.0309695838577507,0.0144613908051475,TRUE,"S01",50,TRUE
"training_t0001_lower",4,0.999948324102971,7548.41038241208,11934.4550536733,0.00502425299600879,0.011516654838637,TRUE,"S01",50,TRUE
"training_t0001_upper",4,1.00017648614443,9220.00565453893,11722.4582134812,0.00308438013131586,0.0104294457411842,TRUE,"S01",50,TRUE
"training_t0001_midpoint",4,1.00007165554031,7889.78922337388,11576.9296661611,0.00297406768360986,0.011275196409563,TRUE,"S01",50,TRUE
"training_t0001_width",4,0.999970917527048,8248.48972484225,12749.4059453629,0.00578085620775639,0.0109785108438948,TRUE,"S01",50,TRUE
"training_t0050_lower",4,1.00030533398808,3643.0334236701,7488.43457698092,0.00152677194691999,0.0166562351962369,TRUE,"S01",50,TRUE
"training_t0050_upper",4,1.00008211969076,4300.09306674115,7824.07178389096,0.00188065885522501,0.0152796584166019,TRUE,"S01",50,TRUE
"training_t0050_midpoint",4,1.00018412473237,4238.41134911835,7985.75918747725,0.00117967917556268,0.0153645728527089,TRUE,"S01",50,TRUE
"training_t0050_width",4,1.00003913962343,3836.02448143155,7630.59884641924,0.00247516271565284,0.0161383159535494,TRUE,"S01",50,TRUE
"training_t0100_lower",4,1.00012062941927,5066.04553158864,7741.46969948237,0.00171863393392753,0.0141218755368278,TRUE,"S01",50,TRUE
"training_t0100_upper",4,1.00030787819755,4275.67131098306,6435.99101198053,0.00223801021840008,0.0154559192676732,TRUE,"S01",50,TRUE
"training_t0100_midpoint",4,1.00048738795637,4510.61467919768,7843.91786831345,0.0014255617989966,0.0149061818080884,TRUE,"S01",50,TRUE
"training_t0100_width",4,1.00008161883437,4523.2976419033,7595.53288487088,0.00279232596222167,0.0149318017505972,TRUE,"S01",50,TRUE
"training_t0150_lower",4,1.0007910203937,3720.74580853098,7708.10824202093,0.00175335562012998,0.0163898738156181,TRUE,"S01",50,TRUE
"training_t0150_upper",4,0.999966506385032,4087.82488842519,5931.41783875461,0.00214697167460241,0.0157628908611791,TRUE,"S01",50,TRUE
"training_t0150_midpoint",4,1.00038453969046,3884.34918301129,6560.65074127374,0.00140013065033031,0.0160931534236822,TRUE,"S01",50,TRUE
"training_t0150_width",4,1.0002868749839,3951.51091077318,7240.6337134215,0.00274522494633485,0.0159254972971743,TRUE,"S01",50,TRUE
"training_t0200_lower",4,1.00001968331813,3584.15934225781,5819.6881135939,0.00543567078937174,0.0168699965599769,TRUE,"S01",50,TRUE
"training_t0200_upper",4,1.00008552858382,6236.07402850306,7617.79682735446,0.00292941825138308,0.013109814572772,TRUE,"S01",50,TRUE
"training_t0200_midpoint",4,1.00015119955643,4123.69868929231,7656.96523833559,0.0030525690671283,0.0156753948569139,TRUE,"S01",50,TRUE
"training_t0200_width",4,0.999943987999261,3990.91577237998,6454.00578734927,0.00625904171661363,0.0158565718644301,TRUE,"S01",50,TRUE
"terminal_lower",4,1.00001968331813,3584.15934225781,5819.6881135939,0.00543567078937174,0.0168699965599769,TRUE,"S01",50,TRUE
"terminal_upper",4,1.00008552858382,6236.07402850306,7617.79682735446,0.00292941825138308,0.013109814572772,TRUE,"S01",50,TRUE
"terminal_midpoint",4,1.00015119955643,4123.69868929231,7656.96523833559,0.0030525690671283,0.0156753948569139,TRUE,"S01",50,TRUE
"terminal_width",4,0.999943987999261,3990.91577237998,6454.00578734927,0.00625904171661363,0.0158565718644301,TRUE,"S01",50,TRUE
"future_h01_lower",4,1.00044701662263,4280.55725366326,8431.67528013979,0.0022158528567966,0.0152654560157201,TRUE,"S01",50,TRUE
"future_h01_upper",4,0.999958286858175,6372.89652240563,8183.9006181101,0.0017837059935968,0.012624606027676,TRUE,"S01",50,TRUE
"future_h01_midpoint",4,1.00023518389316,5109.19053683699,8598.0872525428,0.00142890996050547,0.014004994400281,TRUE,"S01",50,TRUE
"future_h01_width",4,1.00016199699001,5033.8718577629,8268.45212253725,0.00283400786811145,0.0140953438753284,TRUE,"S01",50,TRUE
"future_h05_lower",4,1.00044701662263,4280.55725366326,8431.67528013979,0.0022158528567966,0.0152654560157201,TRUE,"S01",50,TRUE
"future_h05_upper",4,0.999958286858175,6372.89652240563,8183.9006181101,0.0017837059935968,0.012624606027676,TRUE,"S01",50,TRUE
"future_h05_midpoint",4,1.00023518389316,5109.19053683699,8598.0872525428,0.00142890996050547,0.014004994400281,TRUE,"S01",50,TRUE
"future_h05_width",4,1.00016199699001,5033.8718577629,8268.45212253725,0.00283400786811145,0.0140953438753284,TRUE,"S01",50,TRUE
"future_h10_lower",4,1.00044701662263,4280.55725366326,8431.67528013979,0.0022158528567966,0.0152654560157201,TRUE,"S01",50,TRUE
"future_h10_upper",4,0.999958286858175,6372.89652240563,8183.9006181101,0.0017837059935968,0.012624606027676,TRUE,"S01",50,TRUE
"future_h10_midpoint",4,1.00023518389316,5109.19053683699,8598.0872525428,0.00142890996050547,0.014004994400281,TRUE,"S01",50,TRUE
"future_h10_width",4,1.00016199699001,5033.8718577629,8268.45212253725,0.00283400786811145,0.0140953438753284,TRUE,"S01",50,TRUE
"future_h20_lower",4,1.00044701662263,4280.55725366326,8431.67528013979,0.0022158528567966,0.0152654560157201,TRUE,"S01",50,TRUE
"future_h20_upper",4,0.999958286858175,6372.89652240563,8183.9006181101,0.0017837059935968,0.012624606027676,TRUE,"S01",50,TRUE
"future_h20_midpoint",4,1.00023518389316,5109.19053683699,8598.0872525428,0.00142890996050547,0.014004994400281,TRUE,"S01",50,TRUE
"future_h20_width",4,1.00016199699001,5033.8718577629,8268.45212253725,0.00283400786811145,0.0140953438753284,TRUE,"S01",50,TRUE
"mean_lower",1,NA,530.594033270073,920.604254723145,0.00326427723735359,0.0436137738289789,TRUE,"S01",151,FALSE
"mean_upper",1,NA,611.603068858342,1201.45943547972,0.00285345943847836,0.0403788241445472,TRUE,"S01",151,FALSE
"mean_midpoint",1,NA,589.486180280916,1217.85213212148,0.00213053619953854,0.0412799086061824,TRUE,"S01",151,FALSE
"mean_width",1,NA,623.271444482737,961.081440748541,0.0041238908218457,0.0401760075303022,TRUE,"S01",151,FALSE
"observed_loss",1,NA,1255.79536410467,2134.98082439646,0.0670499792802872,0.0283164284704175,TRUE,"S01",151,FALSE
"training_t0001_lower",1,NA,1871.8575249111,3062.06304605474,0.00510720214085592,0.0229779899390144,TRUE,"S01",151,FALSE
"training_t0001_upper",1,NA,2023.06662766162,2485.65768031521,0.00877176278402078,0.022367719124385,TRUE,"S01",151,FALSE
"training_t0001_midpoint",1,NA,2141.42367563313,2694.75104770042,0.00486638448246202,0.0216226082411542,TRUE,"S01",151,FALSE
"training_t0001_width",1,NA,1809.03307679192,2927.0845681294,0.0106562815597137,0.0236063103630782,TRUE,"S01",151,FALSE
"training_t0050_lower",1,NA,924.080116066406,1577.31265233609,0.0039151001342151,0.0329910520536958,TRUE,"S01",151,FALSE
"training_t0050_upper",1,NA,800.157201641657,1674.88360901997,0.00411018746449869,0.0352199118658017,TRUE,"S01",151,FALSE
"training_t0050_midpoint",1,NA,895.821933527258,1750.14366749457,0.00274696050559131,0.033433355922598,TRUE,"S01",151,FALSE
"training_t0050_width",1,NA,841.515881442359,1591.84691437673,0.00580700358729881,0.0344573626537415,TRUE,"S01",151,FALSE
"training_t0100_lower",1,NA,1292.74122247536,2029.86820205219,0.00506736673596377,0.027870242715311,TRUE,"S01",151,FALSE
"training_t0100_upper",1,NA,868.553553316784,1636.59224453431,0.00748143262741325,0.0339233766476426,TRUE,"S01",151,FALSE
"training_t0100_midpoint",1,NA,1009.94913072517,1745.08087232681,0.00448070209267848,0.0314673922526128,TRUE,"S01",151,FALSE
"training_t0100_width",1,NA,992.381789077001,1998.51821610036,0.00910994266027238,0.0317571522936149,TRUE,"S01",151,FALSE
"training_t0150_lower",1,NA,766.365021598928,1609.7681058514,0.00587247907143287,0.0359774272022391,TRUE,"S01",151,FALSE
"training_t0150_upper",1,NA,1206.30535841095,2027.002484062,0.00376365369427202,0.0288050435460947,TRUE,"S01",151,FALSE
"training_t0150_midpoint",1,NA,972.398138548353,1945.3876960503,0.00332811637502927,0.0320736178577074,TRUE,"S01",151,FALSE
"training_t0150_width",1,NA,923.366657145361,1722.6404065669,0.00692887120198032,0.0328973633306035,TRUE,"S01",151,FALSE
"training_t0200_lower",1,NA,1026.02051846012,2036.80137466674,0.00554387647964779,0.0312802035399308,TRUE,"S01",151,FALSE
"training_t0200_upper",1,NA,905.17123996813,2040.2066122908,0.00508345800181612,0.0333371636201746,TRUE,"S01",151,FALSE
"training_t0200_midpoint",1,NA,989.819739305673,1942.05961672439,0.00377414502786318,0.0317893347884253,TRUE,"S01",151,FALSE
"training_t0200_width",1,NA,938.214146272565,1598.61833881604,0.00752363467992981,0.0326973059670146,TRUE,"S01",151,FALSE
"terminal_lower",1,NA,1026.02051846012,2036.80137466674,0.00554387647964779,0.0312802035399308,TRUE,"S01",151,FALSE
