"root_path","artifact_class","path","bytes","sha256","promotion_status","disposition","recoverability"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_dlm_skewed_recovery_20260803/application/cache/rqr_dlm_skewed_candidates_20260803_5086fac","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_dlm_skewed_recovery_20260803/application/cache/rqr_dlm_skewed_candidates_20260803_5086fac/job_results/whole_scan_x8__M11__S05_rep0074__four_chain_sentinel__chain03.rds",3158496,"1db26eb57cc09e7a9f9b1f1a4a6a5aa74fcf1410cd2f9377b187485fda22867b","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_dlm_skewed_recovery_20260803/application/cache/rqr_dlm_skewed_candidates_20260803_5086fac","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_dlm_skewed_recovery_20260803/application/cache/rqr_dlm_skewed_candidates_20260803_5086fac/job_results/whole_scan_x8__M11__S05_rep0074__four_chain_sentinel__chain04.rds",3159769,"fcf858c25fe616afa654da4b070a41ffc27e649a5e9bd8fe59dd6ceefd8eadf2","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_dlm_skewed_recovery_20260803/application/cache/rqr_dlm_skewed_candidates_20260803_5086fac","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_dlm_skewed_recovery_20260803/application/cache/rqr_dlm_skewed_candidates_20260803_5086fac/job_results/whole_scan_x8__M11__S05_rep0172__one_chain_standard__chain01.rds",3191300,"ddc4345bfed5be5f5e98c4a7f0e2f8691195734ca95eb487c4af928b637de7cc","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_dlm_skewed_recovery_20260803/application/cache/rqr_dlm_skewed_candidates_20260803_5086fac","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_dlm_skewed_recovery_20260803/application/cache/rqr_dlm_skewed_candidates_20260803_5086fac/job_results/whole_scan_x8__M11__S05_rep0190__one_chain_standard__chain01.rds",3195216,"e41b99d40ea327a9af8444b4551e247e6232eae720e09bee9ce366900be54cac","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_dlm_wave2_m03_recovery_20260731/application/cache/rqr_dlm_wave2_failure_candidates_b4bfb94_execute_20260731","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_dlm_wave2_m03_recovery_20260731/application/cache/rqr_dlm_wave2_failure_candidates_b4bfb94_execute_20260731/chain_evidence_ignored.rds",80027620,"fa3dcd20e58bad75720067102c91125d5dcc68ab4449f70438d07417e89931c3","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_dlm_wave2_m03_recovery_20260731/application/cache/rqr_dlm_wave2_full_stress_5945c94_execute_20260731","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_dlm_wave2_m03_recovery_20260731/application/cache/rqr_dlm_wave2_full_stress_5945c94_execute_20260731/chain_evidence_ignored.rds",33677364,"2dfae25bf64ddf7e95583ad9bbe02504a9234df071816cf17172079b543e7678","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_dlm_wave2_m03_recovery_20260731/application/cache/rqr_dlm_wave2_m03_rex_candidates_c2d560d_execute_20260731","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_dlm_wave2_m03_recovery_20260731/application/cache/rqr_dlm_wave2_m03_rex_candidates_c2d560d_execute_20260731/chain_evidence_ignored.rds",26822188,"d2f7e64b12bfa94a88f67ed707a3df523f6a10b5c7abf526a9a0a6279938fb43","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_dlm_wave2_m03_recovery_20260731/application/cache/rqr_dlm_wave2_m08_candidates_c2d560d_execute_20260731","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_dlm_wave2_m03_recovery_20260731/application/cache/rqr_dlm_wave2_m08_candidates_c2d560d_execute_20260731/chain_evidence_ignored.rds",2104928,"52e7f0ab5a8d293137f007690047b925040c6af068408a3babfe2ce62c085d67","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_dlm_wave2_m03_recovery_20260731/application/cache/rqr_dlm_wave2_targeted_stress_5945c94_execute_20260731","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_dlm_wave2_m03_recovery_20260731/application/cache/rqr_dlm_wave2_targeted_stress_5945c94_execute_20260731/chain_evidence_ignored.rds",8806000,"97e73489d9df00a5fd86750db933c028c3530be24fc6960a5483f3cd61f353dc","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_dlm_wave2_m03_recovery_20260731/application/cache/rqr_dlm_wave2_targeted_stress_e133ad6_execute_20260731","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_dlm_wave2_m03_recovery_20260731/application/cache/rqr_dlm_wave2_targeted_stress_e133ad6_execute_20260731/chain_evidence_ignored.rds",8805784,"00b67bc8f4fa5413d99f88c4ea5ade5804a1cf8180661cdf38f450e93cfd42f4","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/cache/rqr_dlm_exact_promotion_38c0080_20260729_20260729T233057Z","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/cache/rqr_dlm_exact_promotion_38c0080_20260729_20260729T233057Z/horizon_fixed_design/fixed_design_chain_evidence.rds",7434545,"22af21cbeec9c654f0479d13510e43b09c5a754204f0ae0c94564b5a31ec30aa","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/cache/rqr_dlm_exact_promotion_38c0080_20260729_20260729T233057Z","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/cache/rqr_dlm_exact_promotion_38c0080_20260729_20260729T233057Z/m01_wave1/wave1_M01_chain_evidence.rds",91803692,"e865099be92a2db9c3539e77d9447e447adb356807ebe8f316132fb21fb5d2c7","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/cache/rqr_dlm_exact_promotion_38c0080_20260729_20260729T233057Z","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/cache/rqr_dlm_exact_promotion_38c0080_20260729_20260729T233057Z/m01_wave2/wave2_M01_chain_evidence.rds",102015480,"bac69d4dd0e5a33c6cdc67fc21099d279583f9d4db75fe8a3adc3c95a191dbe2","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/cache/rqr_dlm_exact_promotion_38c0080_20260729_20260729T233057Z","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/cache/rqr_dlm_exact_promotion_38c0080_20260729_20260729T233057Z/m02_wave1/wave1_M02_chain_evidence.rds",59438340,"001e2a65641e4d587baa329ef6006f120aeef758fdd6e625a239e6382a135391","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/cache/rqr_dlm_exact_promotion_38c0080_20260729_20260729T233057Z","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/cache/rqr_dlm_exact_promotion_38c0080_20260729_20260729T233057Z/m02_wave2/wave2_M02_chain_evidence.rds",65930516,"f94b14dda54b1bb9f9caf4c6a019c5f2e58769540c012302158fb85a856d18ac","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/cache/rqr_dlm_exact_promotion_rootwise2_ASIS2_20260728_retry2","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/cache/rqr_dlm_exact_promotion_rootwise2_ASIS2_20260728_retry2/horizon_fixed_design/fixed_design_chain_evidence.rds",7434558,"67cca0fb52ba4e3df53b2aeb38a81030f1f9cbc0ea5c2786f430891391c620f6","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/cache/rqr_dlm_exact_promotion_rootwise2_ASIS2_20260728_retry2","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/cache/rqr_dlm_exact_promotion_rootwise2_ASIS2_20260728_retry2/m01_wave1/wave1_M01_chain_evidence.rds",91803738,"969cf933489eb9140cb3bd38ac0cf7213bbe788e312a475e01ff718415e5eb47","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/cache/rqr_dlm_exact_promotion_rootwise2_ASIS2_20260728_retry2","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/cache/rqr_dlm_exact_promotion_rootwise2_ASIS2_20260728_retry2/m01_wave2/wave2_M01_chain_evidence.rds",102015357,"af8e57f1e016a5ef1f2a226d597720e6af1af8204934b32bc813802edcb36558","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/cache/rqr_dlm_exact_promotion_rootwise2_ASIS2_20260728_retry2","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/cache/rqr_dlm_exact_promotion_rootwise2_ASIS2_20260728_retry2/m02_wave1/wave1_M02_chain_evidence.rds",59438332,"467f411b28d09a7e34541d052d6ddeca0ed71c11685aa4421db0bc3beb6f97cb","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/cache/rqr_dlm_exact_promotion_rootwise2_ASIS2_20260728_retry2","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/cache/rqr_dlm_exact_promotion_rootwise2_ASIS2_20260728_retry2/m02_wave2/wave2_M02_chain_evidence.rds",65930490,"999a95c3cd21274b87c40017ac5d6eed73bd561524c5b6bb0b0e58c95a14b840","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/cache/rqr_dlm_exact_recovery_8977421_20260731_20260731T230841Z","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/cache/rqr_dlm_exact_recovery_8977421_20260731_20260731T230841Z/horizon_fixed_design/fixed_design_chain_evidence.rds",7434890,"c95e13fe454557afd68cf448b602ac1864c24cf6c4b822694f6db71e0b1cf39e","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/cache/rqr_dlm_exact_recovery_8977421_20260731_20260731T230841Z","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/cache/rqr_dlm_exact_recovery_8977421_20260731_20260731T230841Z/m01_wave1/wave1_M01_chain_evidence.rds",91803747,"3b3a8279d969fa60bdb926157d2bb331b9d57879cd70445816b0a2d593b753b2","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/cache/rqr_dlm_exact_recovery_8977421_20260731_20260731T230841Z","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/cache/rqr_dlm_exact_recovery_8977421_20260731_20260731T230841Z/m01_wave2/wave2_M01_chain_evidence.rds",102015398,"4e16b435dbd9cba64bf0e61f1f504a2ab4fd3db5d4672b84b53da7966cd6f10e","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/cache/rqr_dlm_exact_recovery_8977421_20260731_20260731T230841Z","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/cache/rqr_dlm_exact_recovery_8977421_20260731_20260731T230841Z/m02_wave1/wave1_M02_chain_evidence.rds",59438333,"baaa26345655b5869c7176d30d4a661a6c8f589d5624b3e5e6bad635bc8f472c","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/cache/rqr_dlm_exact_recovery_8977421_20260731_20260731T230841Z","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/cache/rqr_dlm_exact_recovery_8977421_20260731_20260731T230841Z/m02_wave2/wave2_M02_chain_evidence.rds",65930533,"06f1aef9d236ac5302de515d6cdd5d3c522fb97e5e67fa80fb947ad9d853f1db","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/cache/rqr_dlm_exact_recovery_8977421_20260731_20260731T230841Z","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/cache/rqr_dlm_exact_recovery_8977421_20260731_20260731T230841Z/m03_m08_full_wave/chain_evidence_ignored.rds",33672540,"623dd8a0bade3618648a9d3d3ab2aeee31b077630bc622b960e2d912907f4cf2","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/cache/rqr_dlm_exact_recovery_8977421_20260731_20260731T230841Z","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/cache/rqr_dlm_exact_recovery_8977421_20260731_20260731T230841Z/m03_m08_targeted/chain_evidence_ignored.rds",8807272,"461d3980f0f74a5c69a0dfce7eb06d25c4efb838783c5188d4b5a72ac6c6b67d","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/outputs/rqr_dlm_confirmatory_authorization_868a5a0_20260730","duplicate_legacy_maximum_seed_ledger","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/outputs/rqr_dlm_confirmatory_authorization_868a5a0_20260730/preflight/seed_ledger_maximum.csv",87631830,"3dc8483f4a777ab766704b901997295bed1c89db0590429a70f3116b233e948f","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/outputs/rqr_dlm_main_simulation_20260724","duplicate_legacy_maximum_seed_ledger","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/outputs/rqr_dlm_main_simulation_20260724/preflight-authorized-281802e-20260801/seed_ledger_maximum.csv",87631830,"3dc8483f4a777ab766704b901997295bed1c89db0590429a70f3116b233e948f","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/outputs/rqr_dlm_main_simulation_20260724","duplicate_legacy_maximum_seed_ledger","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/outputs/rqr_dlm_main_simulation_20260724/preflight-m02-seed-binding-recovery-dev-20260802/seed_ledger_maximum.csv",87631830,"3dc8483f4a777ab766704b901997295bed1c89db0590429a70f3116b233e948f","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/outputs/rqr_dlm_main_simulation_20260724","duplicate_legacy_maximum_seed_ledger","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/outputs/rqr_dlm_main_simulation_20260724/preflight-m02-seed-binding-recovery-final-dev-20260802/seed_ledger_maximum.csv",87631830,"3dc8483f4a777ab766704b901997295bed1c89db0590429a70f3116b233e948f","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_confirmatory_868a5a0_20260730","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_confirmatory_868a5a0_20260730/waves/0001__static_gaussian_T200__target0200__sentinel/workers/worker-01/replications/S01/rep0039/sentinel_diagnostics_ignored.rds",3185272,"9335333114c84b9deaccaa8c5d3b198d1c5619a6663232763be4c59d9207b377","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_confirmatory_868a5a0_20260730","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_confirmatory_868a5a0_20260730/waves/0001__static_gaussian_T200__target0200__sentinel/workers/worker-01/replications/S01/rep0147/sentinel_diagnostics_ignored.rds",3222320,"6c55588cd465644c167a9f11c23405a0c9cea589f551acf9431097b2053e9363","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_confirmatory_868a5a0_20260730","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_confirmatory_868a5a0_20260730/waves/0001__static_gaussian_T200__target0200__sentinel/workers/worker-01/replications/S02/rep0165/sentinel_diagnostics_ignored.rds",5039092,"f32036632d5d54c4fc527ba37f3fdd0d2cefa2a28cede3d2744a186d2c14ab52","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_confirmatory_868a5a0_20260730","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_confirmatory_868a5a0_20260730/waves/0001__static_gaussian_T200__target0200__sentinel/workers/worker-02/replications/S01/rep0050/sentinel_diagnostics_ignored.rds",3197616,"4a3d288ae782fa532cd474ad14988629a510fd5d5d1c12de286bd3edf8c7fa89","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_confirmatory_868a5a0_20260730","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_confirmatory_868a5a0_20260730/waves/0001__static_gaussian_T200__target0200__sentinel/workers/worker-02/replications/S01/rep0151/sentinel_diagnostics_ignored.rds",5031920,"32fe8a8d58b2ae471db55fec7aa4852873d4bfa5b281df1bf04c5c5902ca0afe","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_confirmatory_868a5a0_20260730","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_confirmatory_868a5a0_20260730/waves/0001__static_gaussian_T200__target0200__sentinel/workers/worker-02/replications/S02/rep0178/sentinel_diagnostics_ignored.rds",3161308,"50583d6d25630654b259d17995f56e5d107ee109a04697f660decbd25bcc737d","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_confirmatory_868a5a0_20260730","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_confirmatory_868a5a0_20260730/waves/0001__static_gaussian_T200__target0200__sentinel/workers/worker-03/replications/S01/rep0071/sentinel_diagnostics_ignored.rds",1693256,"df187307a1f0d9ee4be281ad84726b3a71e53ce715713e2a9e0f584e7f7d0b49","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_confirmatory_868a5a0_20260730","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_confirmatory_868a5a0_20260730/waves/0001__static_gaussian_T200__target0200__sentinel/workers/worker-03/replications/S01/rep0169/sentinel_diagnostics_ignored.rds",1709988,"94472d33743e3b80a355777fff31295cec2df730b78121420d2e7a2d7d5d404a","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_confirmatory_868a5a0_20260730","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_confirmatory_868a5a0_20260730/waves/0001__static_gaussian_T200__target0200__sentinel/workers/worker-03/replications/S02/rep0179/sentinel_diagnostics_ignored.rds",3170232,"de2e34e6e44c02e1f21d66bcfdcd15a49829992429c2440daab609109591bf1c","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_confirmatory_868a5a0_20260730","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_confirmatory_868a5a0_20260730/waves/0001__static_gaussian_T200__target0200__sentinel/workers/worker-04/replications/S01/rep0072/sentinel_diagnostics_ignored.rds",5049492,"45fdf38713cac41648e8939bf6874f6e5d4d521ad052228e24a39f7dfec481d7","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_confirmatory_868a5a0_20260730","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_confirmatory_868a5a0_20260730/waves/0001__static_gaussian_T200__target0200__sentinel/workers/worker-04/replications/S01/rep0180/sentinel_diagnostics_ignored.rds",5045464,"806d11a1e9535249750193bdbc5b5e63422bb73385e690c1670f4de56975a974","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
