"DGP","replication","method","profile","variable","draws","mean","sd","q05","q50","q95","acf_lag01","acf_lag05","acf_lag10","acf_lag25","acf_lag50","ess_bulk","ess_tail","approximate_ess_bulk_per_second","elapsed_seconds_per_chain_estimate","diagnostic_pass"
"S05",81,"M06","D","mean_midpoint",2000,0.585483996287362,0.113405857060865,0.406523778160304,0.582667728832782,0.784572782892777,0.708367352272842,0.1702242556788,0.0186544932041111,0.0034785908963881,-0.0146336075237975,347.422895584201,641.834232912096,NA,NA,TRUE
"S05",81,"M06","D","mean_width",2000,3.42650995972068,0.216463516182071,3.07569636354221,3.41608782332479,3.79778156010825,0.718157265393495,0.195057388205351,0.0621187572072367,-0.00694867725291298,-0.019392933857841,295.764567026355,575.414710261145,NA,NA,TRUE
"S05",81,"M06","D","observed_loss",2000,137.77880077235,4.19586755089988,131.070358091247,137.68207171317,144.831372557895,0.308022219921431,-0.0185438066648626,0.0205966466323876,-0.00167744464443334,-0.0458203672433533,904.818770137116,1422.34821049393,NA,NA,TRUE
"S05",81,"M06","D","terminal_midpoint",2000,0.277798958038079,0.274447691036921,-0.190734960566268,0.28923896202741,0.720437877790295,0.416219377875588,0.129432957464719,0.034766160997191,-0.0833604884701407,-0.0040702549159168,480.198281024901,1140.70697185401,NA,NA,TRUE
"S05",81,"M06","D","terminal_width",2000,4.52092511007961,0.563764155802543,3.55742473446115,4.53888104438494,5.44102758475667,0.456324862649693,0.144501334540783,0.048051926000558,-0.0673316214337713,-0.0227234010832173,441.643318796788,909.06035164454,NA,NA,TRUE
"S05",172,"M08","A","mean_midpoint",4000,0.794493598475919,0.116512961516118,0.612662894112056,0.790596041664708,0.991415006710537,0.682833429682087,0.181687774334839,0.0725858087292408,-0.0358480328080991,-0.00905885056215855,615.965616885712,1189.11641187018,NA,NA,TRUE
"S05",172,"M08","A","mean_width",4000,2.82374550015121,0.224312859214804,2.46298224058847,2.81690677661025,3.19439902241665,0.70069335414759,0.194137008533256,0.0707235546106868,-0.0136988371430595,-0.0141291530076952,591.173267624557,915.098043733046,NA,NA,TRUE
"S05",172,"M08","A","observed_loss",4000,82.5170317285175,4.31861570687896,75.6469582028436,82.3977773050827,89.8257192186423,0.267943492641762,0.0174576154531239,0.0116279093039115,0.000780220827096884,-0.0154142490568159,1891.87953185788,2833.28180987347,NA,NA,TRUE
"S05",172,"M08","A","terminal_midpoint",4000,1.18976259657355,0.299411829986214,0.699664337533466,1.19507754384666,1.67596633491114,0.242477700708865,0.0175427252212733,-0.00587731249441071,0.00496488321574214,-0.0179532383160917,2197.14939701217,3312.09028733733,NA,NA,TRUE
"S05",172,"M08","A","terminal_width",4000,2.77685444091662,0.592965294180681,1.79818079559377,2.77608510916641,3.75852317140253,0.286919551616098,0.0279125791300877,0.000516093413283027,-0.00726324852463908,-0.00160623010204497,1910.63288018466,3109.2404970494,NA,NA,TRUE
"S05",172,"M08","B","mean_midpoint",4000,0.794216963462559,0.11688181441283,0.611696702107016,0.789309843931969,0.991652551168299,0.665973232671238,0.246487527413907,0.0571702528617542,0.0382410544498824,0.0304777595511809,575.72075414249,1128.79388203375,NA,NA,TRUE
"S05",172,"M08","B","mean_width",4000,2.82780629181973,0.228295432889505,2.45946237595201,2.82634905254716,3.21251342722358,0.70645765670877,0.249156474984957,0.086892893412326,0.0557613782485472,0.0607548774812232,414.956873769343,962.967184903728,NA,NA,TRUE
"S05",172,"M08","B","observed_loss",4000,82.5985834879856,4.39556577398285,75.7058587053117,82.3805379561862,90.1615380300067,0.256853125137146,0.000555110317300059,-0.00308508685456077,0.0190429475614549,0.000852684296113097,2008.79194707295,2685.65442977699,NA,NA,TRUE
"S05",172,"M08","B","terminal_midpoint",4000,1.18577589860998,0.301969687090495,0.690954719200991,1.18759740227556,1.66447860784252,0.242336885620502,0.0125121028195957,-0.00398176392697589,0.0341116028386734,0.00601637971224131,2305.56963795161,2995.88184692555,NA,NA,TRUE
"S05",172,"M08","B","terminal_width",4000,2.75401136853477,0.586791401788934,1.79064705797049,2.76142254768262,3.70353854879028,0.311931625746009,-0.000965150859908753,0.00561200219594002,-0.0153117800935234,0.012745956714573,2060.23141989809,2797.08868271174,NA,NA,TRUE
"S05",172,"M08","C","mean_midpoint",4000,0.795343712538769,0.116506368467819,0.611671087160917,0.790241403138678,0.994657161229677,0.684635685396194,0.212814986031767,0.0665434647286892,-0.0140831974626711,0.019602377046205,626.289894576554,1086.59768944617,NA,NA,TRUE
"S05",172,"M08","C","mean_width",4000,2.828598914988,0.225158537367331,2.47400174546681,2.81967947627917,3.21086750355386,0.722038278772114,0.238326147825252,0.051273908928958,-0.0292240636123163,0.0485843374109488,591.387938505331,780.351431636173,NA,NA,TRUE
"S05",172,"M08","C","observed_loss",4000,82.5310744326323,4.30045377868708,75.8078677991709,82.4459822417718,89.9711100504164,0.282077001938924,0.0229566621976319,-0.0073571675552207,0.018154752766983,0.0048502886462684,1858.43874435137,2689.07584460667,NA,NA,TRUE
"S05",172,"M08","C","terminal_midpoint",4000,1.19400258557585,0.299035122298396,0.726453084688126,1.19064586157739,1.69738960164913,0.224537924594146,0.0148021230950063,-0.0337986348972178,0.0044676618710441,-0.0375555002267464,2151.96866021858,3326.84829446051,NA,NA,TRUE
"S05",172,"M08","C","terminal_width",4000,2.74767830116079,0.586008771533944,1.77309440274677,2.7464682081578,3.73346723607719,0.313650867729142,0.0226521706924652,-0.00533481381867646,0.00790863183769441,-0.00200401316786761,1775.0001601032,2592.97588631759,NA,NA,TRUE
"S05",172,"M08","D","mean_midpoint",4000,0.787697677905914,0.11312638448416,0.607256327145263,0.783697161717904,0.980659260789025,0.651432730232913,0.169981201224783,0.0846119980271405,0.0241714023877002,-0.00549857302060719,520.776895708295,1311.16991455027,NA,NA,TRUE
"S05",172,"M08","D","mean_width",4000,2.82253798637766,0.214876482029913,2.47936279946064,2.81558506206003,3.18984177640708,0.680150097137876,0.204056369330518,0.0967531895890164,0.0226996960467009,-0.0227487127746612,507.711263579959,1284.01299302698,NA,NA,TRUE
"S05",172,"M08","D","observed_loss",4000,82.7018405354665,4.35526644299013,75.8343797660851,82.6135969296045,90.1332474345836,0.269702158084284,0.0395199270721357,0.0405502977259376,0.0193215068034893,-0.00691900922036237,1425.03464053941,2995.28571216634,NA,NA,TRUE
"S05",172,"M08","D","terminal_midpoint",4000,1.19467159087508,0.298410037771723,0.704204680997385,1.19189292991702,1.68754968992961,0.251745078377167,-0.0119529072381041,0.00978617592680637,-0.0167423242273816,0.00266364085523792,2283.03878691853,2899.09352411828,NA,NA,TRUE
"S05",172,"M08","D","terminal_width",4000,2.76430649962767,0.608680607635777,1.74768403609286,2.76467303091125,3.76993353444058,0.314656529735313,0.0320010995707938,0.0221055022147962,-0.0118572179193226,0.0156951226159997,1836.99843922019,2437.33389721331,NA,NA,TRUE
"S06",24,"M02","A","mean_midpoint",4000,1.45224959199212,0.0651600608852421,1.34340565472924,1.45295512383171,1.56098629316881,0.832183476214146,0.405074874015434,0.150564109226816,0.060017993028829,-0.0772672366368589,377.062065365851,796.552843917306,NA,NA,TRUE
"S06",24,"M02","A","mean_width",4000,3.66719363720644,0.131179567323893,3.45563290445443,3.66539180522739,3.8863937871464,0.828241416787688,0.383998358543094,0.175323957208806,0.035242821669658,-0.0352915784413857,347.015916537581,716.942303591767,NA,NA,TRUE
"S06",24,"M02","A","observed_loss",4000,75.1299178250828,2.40775897410177,71.6089508572255,74.8572865391423,79.4336676585754,0.664009073987729,0.226606361460766,0.059492016216504,0.0461512343736881,-0.00892332266698122,625.437535140634,1202.30814294405,NA,NA,TRUE
"S06",24,"M02","A","terminal_midpoint",4000,1.34493285854765,0.132681930719467,1.14465963676338,1.33506803362219,1.57500009379052,0.65348549243242,0.212713054502108,0.071393712766468,0.0173926947770595,-0.0304841180134451,621.729267630376,1589.89736506056,NA,NA,TRUE
"S06",24,"M02","A","terminal_width",4000,3.44796569454811,0.262887960386329,3.05626982123879,3.4318627285875,3.90873944595302,0.64571460237285,0.236273667194025,0.123105730397525,0.020098128765033,-0.0340934911120518,530.98598050009,1624.69613111751,NA,NA,TRUE
"S06",24,"M02","B","mean_midpoint",4000,1.45321077036703,0.0599526821793096,1.3549164788404,1.4532345963687,1.55488689197134,0.805779908325669,0.348556272347431,0.106448370463986,-0.0101607680567179,-0.0299393606522744,437.562318416465,806.701177144418,NA,NA,TRUE
"S06",24,"M02","B","mean_width",4000,3.68282807423374,0.121389309023981,3.48526388797842,3.68103960068485,3.88475578877344,0.810547162346759,0.354133355900606,0.119863805544197,0.0325418101211511,0.015859122692006,405.973805568742,902.483554193146,NA,NA,TRUE
"S06",24,"M02","B","observed_loss",4000,75.0853091393811,2.2757495886745,71.6180871298244,74.9482735182185,79.1800823127395,0.619919502500855,0.201236234098832,0.0494403376633914,-0.03280717292577,-0.00844134016590622,649.182783566741,1580.76169744562,NA,NA,TRUE
"S06",24,"M02","B","terminal_midpoint",4000,1.34415319954147,0.133194077295938,1.140503084274,1.3365322291595,1.57328779749873,0.648199677761353,0.244789110719703,0.125224927138365,0.0467219338651689,-0.00918383671141928,417.443675138614,1380.15392158164,NA,NA,TRUE
"S06",24,"M02","B","terminal_width",4000,3.47135352467631,0.26716711415945,3.0644776508669,3.45340415728589,3.93539175586148,0.647256540128395,0.258154470164757,0.129286720499781,0.0289698335138763,0.0157637241696273,458.8337351506,1294.95312978393,NA,NA,TRUE
"S06",24,"M02","C","mean_midpoint",4000,1.44731482494963,0.0624364755065226,1.34546333814551,1.44708315264755,1.55157726692619,0.825949476630759,0.374028388982718,0.15171127741294,0.0587900600659756,0.0078615249370211,330.737189450935,840.592444202534,NA,NA,TRUE
"S06",24,"M02","C","mean_width",4000,3.67449202292582,0.126766635213084,3.47073266343967,3.67186265127592,3.8848372144854,0.82140297416006,0.402471795481261,0.205633051286045,0.00429267788802564,-0.0506246309174992,335.514611307344,883.038948865797,NA,NA,TRUE
"S06",24,"M02","C","observed_loss",4000,75.1937568510148,2.3611424303222,71.6256884887261,75.0188277754286,79.3759734237993,0.642609253085085,0.256137877014256,0.114827504997006,0.0261685500701164,0.0100431314830332,443.441897735354,1411.45143411926,NA,NA,TRUE
"S06",24,"M02","C","terminal_midpoint",4000,1.32959115868972,0.130256673373337,1.1278180306844,1.31942720487527,1.55522735630578,0.626743016147685,0.23210099057726,0.069844980393543,0.0348977780235675,-0.0226929366099576,535.869510444214,1413.12684296347,NA,NA,TRUE
"S06",24,"M02","C","terminal_width",4000,3.4443571053315,0.262059258396709,3.03724904769213,3.42483930219702,3.90850651645067,0.638913699805922,0.24245021814443,0.0877155501080338,-0.00303821003873532,-0.0400703673691232,570.892804868595,1366.66188013123,NA,NA,TRUE
"S06",24,"M02","D","mean_midpoint",4000,1.4501467617735,0.0617757688666027,1.35082966822058,1.44867680029046,1.55372940625287,0.822359545870658,0.360265439826744,0.134251302320499,-0.00402727970272898,0.0147318508857477,405.119952305016,666.909225776436,NA,NA,TRUE
"S06",24,"M02","D","mean_width",4000,3.67454786449583,0.126152569634162,3.47913068106349,3.67155917567792,3.88817657704993,0.821834410660806,0.367425772415985,0.130941294818782,-0.00523483781137096,0.00151732750348621,422.576038021086,781.258847818628,NA,NA,TRUE
"S06",24,"M02","D","observed_loss",4000,75.2095343826769,2.31927360541427,71.6476411689524,75.0383814733578,79.2546989852893,0.633055981054294,0.243965773553638,0.0712532711972853,-0.0233915562808663,0.0187869531750089,577.862547825452,1221.95802667834,NA,NA,TRUE
"S06",24,"M02","D","terminal_midpoint",4000,1.34508840188518,0.128883167697897,1.15021040885771,1.33836896094278,1.57010862479745,0.649896494978586,0.206476175794901,0.0730493978266213,0.0227842369014962,0.0105615903099051,599.978030903497,1536.66443875549,NA,NA,TRUE
"S06",24,"M02","D","terminal_width",4000,3.47244208856481,0.260661284119457,3.06975113092564,3.45617898423961,3.91897762832833,0.648240501960886,0.231760297214769,0.115422708183046,0.0221157730841996,0.0042031523662234,496.604439557233,1426.09352418457,NA,NA,TRUE
"S06",149,"M02","A","mean_midpoint",4000,-0.0668587078172517,0.0589017980124132,-0.164673082089584,-0.0673928349530177,0.029062940262456,0.844779406927799,0.439680819087253,0.198854729404687,-0.0082914585004311,-0.0445859463738466,332.892175826143,631.283241257541,NA,NA,TRUE
"S06",149,"M02","A","mean_width",4000,3.07562056514006,0.115836468084849,2.88026607013423,3.07606029290887,3.26301489114577,0.840960733661802,0.42723540011361,0.213641304895014,0.0149897826659879,-0.0312023502525967,309.207978091534,634.941002728951,NA,NA,TRUE
"S06",149,"M02","A","observed_loss",4000,77.1317542643719,2.13017665881424,73.8297328212043,76.9859629402626,80.8849402674576,0.621109158765021,0.269292770628573,0.125824229057194,0.00312556321897288,-0.0568651517608883,520.548462233821,1127.91560416411,NA,NA,TRUE
"S06",149,"M02","A","terminal_midpoint",4000,-0.153499864032493,0.112229807176997,-0.34741349852123,-0.147761907560869,0.0201389603064267,0.564669937405978,0.220451869495276,0.108248289635656,0.0042476325247667,-0.0291005161122029,578.428292705293,797.372765251012,NA,NA,TRUE
"S06",149,"M02","A","terminal_width",4000,3.22170619043082,0.220140045442738,2.84965933603569,3.23783195434022,3.56008731496148,0.564351542646858,0.188030827585689,0.0997182712363719,0.0163599107456772,-0.0237797495168772,577.762683473215,841.996469465577,NA,NA,TRUE
"S06",149,"M02","B","mean_midpoint",4000,-0.070199202476014,0.0596001957087972,-0.16743352804674,-0.071278638721028,0.0291686277076396,0.846758038819919,0.46546846302594,0.22068706795616,0.0193601173347372,-0.0805512661442991,315.501530564451,593.07729895572,NA,NA,TRUE
"S06",149,"M02","B","mean_width",4000,3.07721296346286,0.116757774200623,2.88621541755779,3.07582170559397,3.26987137377943,0.838248405440571,0.428126151008981,0.174027332178832,0.0284304164047083,-0.0531606915564853,346.983765005902,867.741264828686,NA,NA,TRUE
"S06",149,"M02","B","observed_loss",4000,77.1644078525358,2.11950729049697,73.8552227246205,77.0306305643753,80.8394647864907,0.622196363320487,0.281943187427543,0.128309588936771,0.00324543521851306,-0.0515911382079327,502.778744759631,863.072410052941,NA,NA,TRUE
"S06",149,"M02","B","terminal_midpoint",4000,-0.155337242825552,0.108168178940596,-0.33938899647338,-0.151710358262645,0.0119966896040744,0.565219776709509,0.162528617901476,0.054557207655657,0.0246786017994759,-0.0734107314640272,763.248916923089,1379.94166252661,NA,NA,TRUE
"S06",149,"M02","B","terminal_width",4000,3.23282717028966,0.21381298958937,2.86446032463681,3.24116311845107,3.56848711563399,0.551454719109602,0.140136555719268,0.0479272508728789,0.0230686282707626,-0.0653498591609497,812.745772981142,1599.01568591535,NA,NA,TRUE
"S06",149,"M02","C","mean_midpoint",4000,-0.0712141843211477,0.0568130030017463,-0.165328964630321,-0.0713242931996236,0.0249568785295028,0.824838068522904,0.429019926259292,0.189520512786926,-0.0296224326484963,0.0394094112274382,337.58869458115,776.358918894876,NA,NA,TRUE
"S06",149,"M02","C","mean_width",4000,3.07438696531078,0.112092672087244,2.89316072796477,3.07285336609219,3.2646463683064,0.822174052922446,0.391206349118436,0.145376737418737,0.0170638845123344,0.00931286978445742,361.146445229488,669.752322025332,NA,NA,TRUE
"S06",149,"M02","C","observed_loss",4000,77.1767267489883,2.09861598919806,73.9760122028207,77.0497898326051,80.8470554709123,0.598664549466024,0.247813064384106,0.0967137295725052,-0.00974886359451778,0.0141760155728297,534.617103235689,832.163412825721,NA,NA,TRUE
"S06",149,"M02","C","terminal_midpoint",4000,-0.163136333687444,0.111662920337672,-0.360835619656895,-0.157529855864248,0.00958554778574373,0.584453910682988,0.200122552360672,0.0585281311818336,-0.0197196803740248,0.048581820717872,652.147630755085,1035.16915405999,NA,NA,TRUE
"S06",149,"M02","C","terminal_width",4000,3.21726206018498,0.226145614652728,2.81950162330907,3.23082321353695,3.570025523987,0.578961438091233,0.145178693983791,0.0572122350315951,-0.00296617213782235,0.0373084122741524,667.495121127494,1315.96995305737,NA,NA,TRUE
"S06",149,"M02","D","mean_midpoint",4000,-0.070170938423507,0.0579600489379518,-0.165873659002166,-0.0710919985487318,0.0259393869865509,0.830894521846986,0.395507410714451,0.146156982956998,0.00935020851864033,-0.0425549837287495,393.523821362503,669.109605492728,NA,NA,TRUE
"S06",149,"M02","D","mean_width",4000,3.07429639457809,0.11483354660516,2.89177023087857,3.07453494636175,3.26132094950929,0.834504816017087,0.40895904838972,0.148957205755725,0.0173179503340912,-0.00402361985991732,359.61860399819,745.496824900982,NA,NA,TRUE
"S06",149,"M02","D","observed_loss",4000,77.1846731894058,2.12588305978804,73.8857820284754,77.0736555359106,80.8048878905849,0.635597135634062,0.233676185033492,0.0694220246954975,0.0186762921280743,-0.0500648332572564,602.792353622195,918.855752019729,NA,NA,TRUE
"S06",149,"M02","D","terminal_midpoint",4000,-0.159689357416548,0.108806579099443,-0.345839023282915,-0.154403869286922,0.00854370522726068,0.540275277669956,0.130680457650354,0.0476703105867985,0.00165643437616953,-0.00958969189859352,812.362400649279,1325.10306196109,NA,NA,TRUE
"S06",149,"M02","D","terminal_width",4000,3.21285180601634,0.219531770139621,2.83277001328326,3.22073625182222,3.55389457686284,0.55695347118833,0.168210825976923,0.0620671139880006,-0.0184916736036707,-0.00702370779592473,743.403408969045,1108.47574640492,NA,NA,TRUE
"S05",18,"M01","A","log_q_1",6000,-1.59650336838065,0.3047624783049,-2.09758467352717,-1.58655032509899,-1.11019491896454,0.736737086613659,0.411055278456006,0.24935284634692,0.130404225882781,0.0585049513875365,232.570769459742,902.058506420213,NA,NA,TRUE
"S05",18,"M01","A","mean_midpoint",6000,-2.06196924789502,0.153275110577688,-2.31078334208867,-2.0630716712159,-1.80225656876227,0.622986351374152,0.316307490870485,0.174772692630421,0.0614577427836468,0.0544655305555649,339.165924379229,1431.02587716933,NA,NA,TRUE
"S05",18,"M01","A","mean_width",6000,3.12210200912002,0.289387107876832,2.67193086314498,3.10920752257193,3.62011344575629,0.69670052126211,0.344323129760171,0.203488548760625,0.105361858137623,0.0627094288820909,275.500857448963,1251.68340543832,NA,NA,TRUE
"S05",18,"M01","A","observed_loss",6000,83.9965242882472,7.90460376987716,71.7962770488691,83.5735635494805,97.0915460023311,0.431062288923572,0.136364902765793,0.0738997409665706,0.00260658104517859,0.00862270236927791,1203.86830868843,1563.1595186376,NA,NA,TRUE
