"family","target","endpoint","index","observed","mean_error","median_error","q025_error","q975_error","rmse"
"fixed_design","RQR","lower",32,TRUE,-0.164982017540367,-0.136462920651853,-1.20658386931566,0.698512542057166,0.54714681289918
"fixed_design","RQR","lower",33,TRUE,-0.165644030463339,-0.137026789411997,-1.20478632446984,0.69572970149799,0.54600141366063
"fixed_design","RQR","lower",34,TRUE,-0.16630394628109,-0.137677577746899,-1.20344304282253,0.693012196934862,0.544859916197335
"fixed_design","RQR","lower",35,TRUE,-0.16696176499362,-0.138521277144467,-1.20145416915221,0.69025184899791,0.54372231877382
"fixed_design","RQR","lower",36,TRUE,-0.167617486600928,-0.139161055477341,-1.19975870573249,0.687323174799674,0.542588619607984
"fixed_design","RQR","lower",37,TRUE,-0.168271111103014,-0.139917754674106,-1.19799799589771,0.684184300328137,0.541458816870733
"fixed_design","RQR","lower",38,TRUE,-0.168922638499879,-0.140550784766961,-1.19569229893139,0.681230456880352,0.540332908685628
"fixed_design","RQR","lower",39,TRUE,-0.169572068791522,-0.141302137543908,-1.19360701402438,0.678108730690624,0.539210893128517
"fixed_design","RQR","lower",40,TRUE,-0.170219401977944,-0.141781640990018,-1.19149817285927,0.675297466945922,0.538092768227177
"fixed_design","RQR","lower",41,TRUE,-0.170864638059144,-0.142475172627532,-1.18954044744236,0.672564445531228,0.536978531960958
"fixed_design","RQR","lower",42,TRUE,-0.171507777035124,-0.143180049750292,-1.18719978932593,0.669789887387978,0.53586818226042
"fixed_design","RQR","lower",43,TRUE,-0.172148818905882,-0.143871356678269,-1.18478030894305,0.666723417319149,0.534761717006978
"fixed_design","RQR","lower",44,TRUE,-0.172787763671417,-0.144661305882905,-1.18236263586832,0.663809594263566,0.533659134032543
"fixed_design","RQR","lower",45,TRUE,-0.173424611331732,-0.14521974862654,-1.18053970645487,0.660719581920126,0.532560431119168
"fixed_design","RQR","lower",46,TRUE,-0.174059361886825,-0.145899506859961,-1.17845870180779,0.657385475165284,0.531465605998691
"fixed_design","RQR","lower",47,TRUE,-0.174692015336697,-0.146702181770058,-1.17666856121332,0.654391665390085,0.530374656352381
"fixed_design","RQR","lower",48,TRUE,-0.175322571681347,-0.147508294817664,-1.17467902362583,0.651588074457441,0.529287579810587
"fixed_design","RQR","lower",49,TRUE,-0.175951030920776,-0.148283951973387,-1.17317507676628,0.648965875600108,0.528204373952383
"fixed_design","RQR","lower",50,TRUE,-0.176577393054983,-0.14910860187352,-1.17135064850376,0.645682015193701,0.527125036305217
"fixed_design","RQR","lower",51,TRUE,-0.177201658083969,-0.149818873775909,-1.16910010541775,0.642340940709363,0.526049564344564
"fixed_design","RQR","lower",52,TRUE,-0.177823826007734,-0.150538263035782,-1.16720053497241,0.639418430467944,0.524977955493578
"fixed_design","RQR","lower",53,TRUE,-0.178443896826277,-0.151148656852944,-1.16557887279948,0.635794854990833,0.523910207122741
"fixed_design","RQR","lower",54,TRUE,-0.179061870539598,-0.151743993257667,-1.16350755561891,0.632619572796542,0.522846316549519
"fixed_design","RQR","lower",55,TRUE,-0.179677747147698,-0.15217477727032,-1.1617473987523,0.629301912007168,0.521786281038022
"fixed_design","RQR","lower",56,TRUE,-0.180291526650577,-0.152922558567699,-1.15925694611058,0.627221468099968,0.520730097798657
"fixed_design","RQR","lower",57,TRUE,-0.180903209048234,-0.153581454509462,-1.15660955841686,0.62398460993585,0.519677763987787
"fixed_design","RQR","lower",58,TRUE,-0.181512794340669,-0.154006762765683,-1.15377471745598,0.621451087862185,0.518629276707395
"fixed_design","RQR","lower",59,TRUE,-0.182120282527883,-0.154815559540797,-1.15196337636187,0.618520005796644,0.517584633004744
"fixed_design","RQR","lower",60,TRUE,-0.182725673609876,-0.155571763582026,-1.15030116604658,0.615794369966741,0.516543829872044
"fixed_design","RQR","lower",61,TRUE,-0.183328967586647,-0.156105810500478,-1.14860249996234,0.612808226860147,0.515506864246115
"fixed_design","RQR","lower",62,TRUE,-0.183930164458197,-0.156635429773466,-1.14625438371319,0.609440001258623,0.514473733008057
"fixed_design","RQR","lower",63,TRUE,-0.184529264224525,-0.157250616292024,-1.14373296850305,0.606635252446072,0.513444432982922
"fixed_design","RQR","lower",64,TRUE,-0.185126266885632,-0.157918554316653,-1.14124091061521,0.603688528818912,0.512418960939384
"fixed_design","RQR","lower",65,TRUE,-0.185721172441518,-0.158531205406021,-1.13953420423082,0.600925981196907,0.511397313589414
"fixed_design","RQR","lower",66,TRUE,-0.186313980892182,-0.159316407467161,-1.13784662083794,0.598378037218347,0.510379487587958
"fixed_design","RQR","lower",67,TRUE,-0.186904692237624,-0.16016066213178,-1.13578419164853,0.595858448434161,0.509365479532616
"fixed_design","RQR","lower",68,TRUE,-0.187493306477845,-0.160934220921889,-1.13375657590338,0.593326669091829,0.508355285963321
"fixed_design","RQR","lower",69,TRUE,-0.188079823612844,-0.161540166113916,-1.13194524137286,0.590441954151644,0.507348903362028
"fixed_design","RQR","lower",70,TRUE,-0.188664243642622,-0.162382484537552,-1.13011737720151,0.587445039631774,0.506346328152395
"fixed_design","RQR","lower",71,TRUE,-0.189246566567179,-0.163320744895193,-1.12825268469752,0.584820297630876,0.505347556699476
"fixed_design","RQR","lower",72,TRUE,-0.189826792386514,-0.164274660763991,-1.1259766031931,0.582051079946216,0.504352585309411
"fixed_design","RQR","lower",73,TRUE,-0.190404921100627,-0.164958462918649,-1.12396649576884,0.579285879508213,0.503361410229121
"fixed_design","RQR","lower",74,TRUE,-0.19098095270952,-0.165658641078238,-1.12217591258643,0.577088776248424,0.502374027646007
"fixed_design","RQR","lower",75,TRUE,-0.19155488721319,-0.166417432992056,-1.11969775532518,0.57440435763177,0.501390433687645
"fixed_design","RQR","lower",76,TRUE,-0.192126724611639,-0.167100994435865,-1.11712137002585,0.571796927508913,0.500410624421496
"fixed_design","RQR","lower",77,TRUE,-0.192696464904867,-0.167816980815341,-1.11527804820216,0.569382343219194,0.499434595854607
"fixed_design","RQR","lower",78,TRUE,-0.193264108092873,-0.168530735452704,-1.11270028979549,0.567091516142386,0.498462343933324
"fixed_design","RQR","lower",79,TRUE,-0.193829654175658,-0.169017698900458,-1.11024880321314,0.564765349557041,0.497493864542999
"fixed_design","RQR","lower",80,TRUE,-0.194393103153221,-0.169432493868941,-1.10906828799329,0.562287451040878,0.496529153507712
"fixed_design","RQR","lower",81,TRUE,-0.194954455025563,-0.16992678956754,-1.1070100429358,0.559842483627499,0.495568206589988
"fixed_design","RQR","lower",82,TRUE,-0.195513709792684,-0.170624032628442,-1.10418325621444,0.556942746354474,0.494611019490516
"fixed_design","RQR","lower",83,TRUE,-0.196070867454583,-0.171305948216138,-1.10282913278146,0.554296351111046,0.493657587847877
"fixed_design","RQR","lower",84,TRUE,-0.196625928011261,-0.171940610380635,-1.10025379591725,0.551733736888536,0.492707907238278
"fixed_design","RQR","lower",85,TRUE,-0.197178891462716,-0.172533723403697,-1.09779704269372,0.549049100344955,0.491761973175275
"fixed_design","RQR","lower",86,TRUE,-0.197729757808951,-0.173190970337833,-1.09570570671941,0.546326479287668,0.490819781109519
"fixed_design","RQR","lower",87,TRUE,-0.198278527049964,-0.174028638603506,-1.09446635116169,0.543774480029852,0.489881326428491
"fixed_design","RQR","lower",88,TRUE,-0.198825199185755,-0.174822957701747,-1.09202201579248,0.541612905408925,0.488946604456248
"fixed_design","RQR","lower",89,TRUE,-0.199369774216326,-0.17560367072866,-1.08975796448141,0.538633478190123,0.488015610453171
"fixed_design","RQR","lower",90,TRUE,-0.199912252141675,-0.175912421070064,-1.0866926562218,0.535734459805479,0.487088339615717
"fixed_design","RQR","lower",91,TRUE,-0.200452632961801,-0.17673879180442,-1.08499590061303,0.533154085086932,0.486164787076174
"fixed_design","RQR","lower",92,TRUE,-0.200990916676707,-0.176934901141844,-1.08249393267575,0.530791753999218,0.485244947902422
"fixed_design","RQR","lower",93,TRUE,-0.201527103286392,-0.177390037224692,-1.08060968974381,0.528521120386681,0.484328817097699
"fixed_design","RQR","lower",94,TRUE,-0.202061192790854,-0.178243439513148,-1.07835245468685,0.525519565146016,0.483416389600364
"fixed_design","RQR","lower",95,TRUE,-0.202593185190096,-0.178933524527927,-1.07586169366717,0.522654571286787,0.482507660283678
"fixed_design","RQR","lower",96,TRUE,-0.203123080484116,-0.179595458875723,-1.07421294326744,0.520195157923668,0.481602623955573
"fixed_design","RQR","lower",97,TRUE,-0.203650878672914,-0.180410341767035,-1.07187127342703,0.517530895534192,0.480701275358441
"fixed_design","RQR","lower",98,TRUE,-0.204176579756491,-0.180982276611566,-1.07005110372658,0.515001220568704,0.479803609168915
"fixed_design","RQR","lower",99,TRUE,-0.204700183734846,-0.181762844038256,-1.06850042302099,0.512376050753686,0.478909619997662
"fixed_design","RQR","lower",100,TRUE,-0.20522169060798,-0.182441075020084,-1.06639926386037,0.509771113538868,0.478019302389177
"fixed_design","RQR","lower",101,TRUE,-0.205741100375893,-0.183047840196547,-1.06486938336468,0.507151832789096,0.477132650821586
"fixed_design","RQR","lower",102,TRUE,-0.206258413038584,-0.183902705763129,-1.06286764062354,0.504714720112171,0.476249659706449
"fixed_design","RQR","lower",103,TRUE,-0.206773628596054,-0.184562054638875,-1.06035919596635,0.502373792772044,0.475370323388568
"fixed_design","RQR","lower",104,TRUE,-0.207286747048301,-0.184925922511414,-1.05877727745097,0.4996700857414,0.474494636145806
"fixed_design","RQR","lower",105,TRUE,-0.207797768395328,-0.185605871497726,-1.05627128935691,0.497675887567786,0.473622592188906
"fixed_design","RQR","lower",106,TRUE,-0.208306692637134,-0.186145421676282,-1.05502360785484,0.494949753492899,0.472754185661311
"fixed_design","RQR","lower",107,TRUE,-0.208813519773717,-0.186613224579466,-1.05290100266708,0.492380329251113,0.471889410639001
"fixed_design","RQR","lower",108,TRUE,-0.20931824980508,-0.187298230186795,-1.05112795747597,0.489994727806393,0.471028261130322
"fixed_design","RQR","lower",109,TRUE,-0.20982088273122,-0.187797008069681,-1.04902222616975,0.487124784468716,0.470170731075831
"fixed_design","RQR","lower",110,TRUE,-0.21032141855214,-0.188653637855063,-1.04680993408243,0.484698244376063,0.469316814348139
"fixed_design","RQR","lower",111,TRUE,-0.210819857267837,-0.188791009032701,-1.04471220002731,0.482270136453609,0.468466504751763
"fixed_design","RQR","lower",112,TRUE,-0.211316198878314,-0.189548371402691,-1.04264863031047,0.479927823409544,0.467619796022984
"fixed_design","RQR","lower",113,TRUE,-0.211810443383569,-0.190375388084343,-1.04095695835399,0.477352318727871,0.466776681829706
"fixed_design","RQR","lower",114,TRUE,-0.212302590783603,-0.191147441132942,-1.03871236407845,0.474751282174374,0.465937155771325
"fixed_design","RQR","lower",115,TRUE,-0.212792641078414,-0.191688409134652,-1.03703068299103,0.47245192025244,0.465101211378606
"fixed_design","RQR","lower",116,TRUE,-0.213280594268005,-0.192298103868866,-1.03503068052471,0.47026019720295,0.464268842113556
"fixed_design","RQR","lower",117,TRUE,-0.213766450352374,-0.192482837720767,-1.03268370285423,0.46781745298066,0.463440041369311
"fixed_design","RQR","lower",118,TRUE,-0.214250209331521,-0.192835978098996,-1.03088155365485,0.465450964354516,0.462614802470027
"fixed_design","RQR","lower",119,TRUE,-0.214731871205448,-0.193426942278125,-1.02928018307155,0.46301737503396,0.46179311867078
"fixed_design","RQR","lower",120,TRUE,-0.215211435974153,-0.193994479680438,-1.02808461338855,0.460589016217669,0.460974983157459
"fixed_design","RQR","lower",121,TRUE,-0.215688903637636,-0.194468339923039,-1.02645773847247,0.458110817414278,0.460160389046683
"fixed_design","RQR","lower",122,TRUE,-0.216164274195898,-0.195129165887524,-1.02424487673277,0.455883075191891,0.459349329385712
"fixed_design","RQR","lower",123,TRUE,-0.216637547648938,-0.195517766822459,-1.02161205035542,0.45365241193088,0.458541797152367
"fixed_design","RQR","lower",124,TRUE,-0.217108723996756,-0.195863399652223,-1.01939700788233,0.451493794222742,0.457737785254958
"fixed_design","RQR","lower",125,TRUE,-0.217577803239354,-0.196355139190457,-1.01795770751016,0.449441012826629,0.456937286532213
"fixed_design","RQR","lower",126,TRUE,-0.21804478537673,-0.196927661722208,-1.01615808314119,0.446691769837812,0.456140293753223
"fixed_design","RQR","lower",127,TRUE,-0.218509670408884,-0.197486232209237,-1.01385462294672,0.444466518892848,0.455346799617382
"fixed_design","RQR","lower",128,TRUE,-0.218972458335817,-0.198109104355053,-1.01139744278214,0.441941670067808,0.454556796754339
"fixed_design","RQR","lower",129,TRUE,-0.219433149157529,-0.198847417497005,-1.00980164968141,0.439737184906034,0.45377027772396
"fixed_design","RQR","lower",130,TRUE,-0.219891742874019,-0.199347453337083,-1.00839414268898,0.437299639242256,0.452987235016287
"fixed_design","RQR","lower",131,TRUE,-0.220348239485287,-0.199874792626757,-1.00682102349639,0.434858008240197,0.452207661051511
"fixed_design","RQR","lower",132,TRUE,-0.220802638991334,-0.200618704935264,-1.00500166897097,0.432302216371049,0.451431548179953
"fixed_design","RQR","lower",133,TRUE,-0.22125494139216,-0.20089727255104,-1.00411872421602,0.430166435904115,0.450658888682039
"fixed_design","RQR","lower",134,TRUE,-0.221705146687764,-0.20176523939766,-1.0026244584454,0.428034921327072,0.449889674768299
"fixed_design","RQR","lower",135,TRUE,-0.222153254878146,-0.202406321254099,-1.00104746057659,0.425769758743609,0.44912389857936
"fixed_design","RQR","lower",136,TRUE,-0.222599265963308,-0.202773179987218,-0.999385634639041,0.423452579333037,0.44836155218595
"fixed_design","RQR","lower",137,TRUE,-0.223043179943248,-0.20329109964922,-0.99708257319041,0.421284067077638,0.447602627588906
"fixed_design","RQR","lower",138,TRUE,-0.223484996817966,-0.203900511488911,-0.995077437609321,0.419157916550064,0.446847116719199
"fixed_design","RQR","lower",139,TRUE,-0.223924716587462,-0.204511635772963,-0.993224036903469,0.417179565160922,0.446095011437947
"fixed_design","RQR","lower",140,TRUE,-0.224362339251738,-0.20483475913353,-0.99143336885855,0.415147232079444,0.445346303536456
"fixed_design","RQR","lower",141,TRUE,-0.224797864810792,-0.205292389035264,-0.989567684012868,0.412952885668318,0.444600984736248
"fixed_design","RQR","lower",142,TRUE,-0.225231293264624,-0.205912278764246,-0.987959437590703,0.410740620919676,0.443859046689113
"fixed_design","RQR","lower",143,TRUE,-0.225662624613235,-0.206460840584432,-0.986440037483707,0.408561175845661,0.443120480977156
"fixed_design","RQR","lower",144,TRUE,-0.226091858856625,-0.206823736804523,-0.985343197583756,0.406187039528037,0.442385279112858
"fixed_design","RQR","lower",145,TRUE,-0.226518995994793,-0.207435320762408,-0.983724310957412,0.403863477621315,0.441653432539137
"fixed_design","RQR","lower",146,TRUE,-0.226944036027739,-0.207874832452853,-0.98243208908903,0.401382466122648,0.440924932629425
"fixed_design","RQR","lower",147,TRUE,-0.227366978955464,-0.208373323907014,-0.980839629695579,0.399669476796114,0.440199770687743
"fixed_design","RQR","lower",148,TRUE,-0.227787824777968,-0.208915164078721,-0.979277901199592,0.397605320451071,0.439477937948787
"fixed_design","RQR","lower",149,TRUE,-0.22820657349525,-0.209701275272082,-0.977099755622146,0.395233279051184,0.438759425578028
"fixed_design","RQR","lower",150,TRUE,-0.228623225107311,-0.210447522355441,-0.974856862810527,0.392967617495916,0.438044224671801
"fixed_design","RQR","lower",151,TRUE,-0.22903777961415,-0.210859144858745,-0.972837535801882,0.390492223908514,0.437332326257421
"fixed_design","RQR","lower",152,TRUE,-0.229450237015768,-0.21135490236851,-0.970975703532392,0.388248304502373,0.436623721293295
"fixed_design","RQR","lower",153,TRUE,-0.229860597312164,-0.211773989909824,-0.968843230810545,0.386410468161279,0.435918400669041
"fixed_design","RQR","lower",154,TRUE,-0.230268860503339,-0.212286210156197,-0.967039776166401,0.383985851511811,0.435216355205618
"fixed_design","RQR","lower",155,TRUE,-0.230675026589292,-0.213213685232368,-0.96576349836134,0.382064987619154,0.434517575655463
"fixed_design","RQR","lower",156,TRUE,-0.231079095570025,-0.213338592668333,-0.96354806386975,0.380024469546955,0.433822052702633
"fixed_design","RQR","lower",157,TRUE,-0.231481067445535,-0.213837221634423,-0.962006850150112,0.377746369252624,0.433129776962952
"fixed_design","RQR","lower",158,TRUE,-0.231880942215824,-0.214271740730752,-0.960594868644856,0.375892329926908,0.432440738984171
"fixed_design","RQR","lower",159,TRUE,-0.232278719880891,-0.214672069775849,-0.95911787408626,0.373992656068354,0.431754929246133
"fixed_design","RQR","lower",160,TRUE,-0.232674400440737,-0.215254251634816,-0.95727260147226,0.372172631770657,0.431072338160941
"fixed_design","RQR","lower",161,TRUE,-0.233067983895362,-0.215752532534242,-0.954946343427393,0.370399928106001,0.430392956073139
"fixed_design","RQR","lower",162,TRUE,-0.233459470244765,-0.216110414581297,-0.953569261395161,0.368019560719633,0.429716773259895
"fixed_design","RQR","lower",163,TRUE,-0.233848859488946,-0.216909664820536,-0.951674915218329,0.365772413219313,0.429043779931197
"fixed_design","RQR","lower",164,TRUE,-0.234236151627906,-0.217637700420053,-0.94994392210323,0.36337318272309,0.42837396623005
"fixed_design","RQR","lower",165,TRUE,-0.234621346661645,-0.218007334483403,-0.948136387183945,0.361572716993064,0.427707322232684
"fixed_design","RQR","lower",166,TRUE,-0.235004444590162,-0.218452264061247,-0.946200547467333,0.35965084371526,0.427043837948769
"fixed_design","RQR","lower",167,TRUE,-0.235385445413458,-0.219103908721754,-0.944414366722701,0.357556476239048,0.426383503321634
"fixed_design","RQR","lower",168,TRUE,-0.235764349131532,-0.219813370026536,-0.943031592296247,0.355311277115174,0.425726308228497
"fixed_design","RQR","lower",169,TRUE,-0.236141155744385,-0.220324268993614,-0.941464094507953,0.353202787229928,0.425072242480699
"fixed_design","RQR","lower",170,TRUE,-0.236515865252016,-0.220831826499168,-0.939900447581315,0.350828440775833,0.424421295823948
"fixed_design","RQR","lower",171,TRUE,-0.236888477654426,-0.221312073302134,-0.938959179161343,0.348909949313406,0.423773457938567
"fixed_design","RQR","lower",172,TRUE,-0.237258992951615,-0.221667383894611,-0.938218340959352,0.346842961636847,0.423128718439754
"fixed_design","RQR","lower",173,TRUE,-0.237627411143582,-0.222088538603444,-0.937158598561649,0.344671734413521,0.422487066877837
"fixed_design","RQR","lower",174,TRUE,-0.237993732230327,-0.222631651670755,-0.936185649844313,0.342359049122203,0.421848492738555
"fixed_design","RQR","lower",175,TRUE,-0.238357956211851,-0.223147113627218,-0.935009627965931,0.340520453902912,0.42121298544333
"fixed_design","RQR","lower",176,TRUE,-0.238720083088154,-0.223434072482458,-0.933503351261418,0.337877615262893,0.42058053434955
"fixed_design","RQR","lower",177,TRUE,-0.239080112859235,-0.22377855726729,-0.931702466788292,0.335724346222845,0.419951128750865
"fixed_design","RQR","lower",178,TRUE,-0.239438045525094,-0.223999093289982,-0.929964895420997,0.334319747620468,0.41932475787748
"fixed_design","RQR","lower",179,TRUE,-0.239793881085733,-0.224546399599606,-0.928060637191554,0.33276538886736,0.418701410896467
"fixed_design","RQR","lower",180,TRUE,-0.240147619541149,-0.225080760000709,-0.926145638328438,0.330381413755385,0.418081076912068
"fixed_design","RQR","lower",181,TRUE,-0.240499260891345,-0.22527706082808,-0.92444370468617,0.328733377630816,0.417463744966022
"fixed_design","RQR","lower",182,TRUE,-0.240848805136318,-0.225564471319421,-0.922286752486852,0.327353352040943,0.416849404037886
"fixed_design","RQR","lower",183,TRUE,-0.241196252276071,-0.226326689233895,-0.919898168981939,0.325435021462616,0.416238043045368
"fixed_design","RQR","lower",184,TRUE,-0.241541602310601,-0.22668629537012,-0.91806578249894,0.323381794131682,0.415629650844668
"fixed_design","RQR","lower",185,TRUE,-0.241884855239911,-0.227029611276272,-0.916091224662489,0.321268074395612,0.41502421623082
"fixed_design","RQR","lower",186,TRUE,-0.242226011063999,-0.227543008442218,-0.913971322349017,0.319812602155569,0.414421727938047
"fixed_design","RQR","lower",187,TRUE,-0.242565069782865,-0.227936417039096,-0.911999585978103,0.317723573619479,0.413822174640118
"fixed_design","RQR","lower",188,TRUE,-0.24290203139651,-0.228153260261082,-0.910286333204817,0.31551453446227,0.413225544950717
"fixed_design","RQR","lower",189,TRUE,-0.243236895904934,-0.22864496725927,-0.908587855933016,0.313810469650445,0.412631827423808
"fixed_design","RQR","lower",190,TRUE,-0.243569663308136,-0.229033463250983,-0.90709713342609,0.312613257469145,0.41204101055402
"fixed_design","RQR","lower",191,TRUE,-0.243900333606116,-0.22919783456767,-0.905657958762736,0.310446988199748,0.411453082777027
"fixed_design","RQR","lower",192,TRUE,-0.244228906798875,-0.22948544905419,-0.903813984015557,0.308727487431433,0.410868032469943
"fixed_design","RQR","lower",193,TRUE,-0.244555382886412,-0.230038563113347,-0.902531185915843,0.307322706899695,0.410285847951715
"fixed_design","RQR","lower",194,TRUE,-0.244879761868728,-0.230396797995902,-0.900282018452854,0.305588206572568,0.409706517483528
"fixed_design","RQR","lower",195,TRUE,-0.245202043745823,-0.230722155309151,-0.898505508891674,0.303785550219712,0.409130029269217
"fixed_design","RQR","lower",196,TRUE,-0.245522228517697,-0.231030344748164,-0.897042430682186,0.301430475746811,0.408556371455679
"fixed_design","RQR","lower",197,TRUE,-0.245840316184348,-0.231496691083701,-0.895052199995711,0.29942138072187,0.407985532133296
"fixed_design","RQR","lower",198,TRUE,-0.246156306745778,-0.232066962585512,-0.89321071620796,0.297792599114001,0.407417499336365
"fixed_design","RQR","lower",199,TRUE,-0.246470200201987,-0.232618352545495,-0.891514389574009,0.295902737034412,0.406852261043528
"fixed_design","RQR","lower",200,TRUE,-0.246781996552975,-0.233104408753334,-0.889664830937841,0.294408596226056,0.406289805178215
"fixed_design","RQR","lower",201,TRUE,-0.247091695798741,-0.233374496565894,-0.888519700218737,0.292736071364422,0.405730119609086
"fixed_design","RQR","lower",202,TRUE,-0.247399297939285,-0.23359448627425,-0.887229342224622,0.290570500673302,0.405173192150485
"fixed_design","RQR","lower",203,TRUE,-0.247704802974608,-0.234083513752053,-0.885392516686882,0.289163902724468,0.404619010562897
"fixed_design","RQR","lower",204,TRUE,-0.248008210904709,-0.234472695779974,-0.883918651537591,0.287508624493241,0.404067562553405
"fixed_design","RQR","lower",205,TRUE,-0.248309521729589,-0.234583127726764,-0.882149735412878,0.285735101387697,0.403518835776167
"fixed_design","RQR","lower",206,TRUE,-0.248608735449248,-0.23477992263139,-0.881107793025465,0.284456960653346,0.402972817832882
"fixed_design","RQR","lower",207,TRUE,-0.248905852063685,-0.234809803198647,-0.879679109524237,0.28329950699582,0.402429496273271
"fixed_design","RQR","lower",208,TRUE,-0.249200871572901,-0.235271768844719,-0.877251078421513,0.282015183800442,0.401888858595563
"fixed_design","RQR","lower",209,TRUE,-0.249493793976895,-0.235536944737769,-0.876341644903481,0.280529378088513,0.401350892246981
"fixed_design","RQR","lower",210,TRUE,-0.249784619275668,-0.235778474641172,-0.875150807883974,0.279078632842114,0.40081558462424
"fixed_design","RQR","lower",211,TRUE,-0.250073347469219,-0.236436260884863,-0.874779612403775,0.277185295544842,0.400282923074044
"fixed_design","RQR","lower",212,TRUE,-0.250359978557549,-0.236804979304657,-0.873025656144382,0.275062388070518,0.399752894893594
"fixed_design","RQR","lower",213,TRUE,-0.250644512540657,-0.237217330509458,-0.871461625491843,0.273630330828332,0.399225487331093
"fixed_design","RQR","lower",214,TRUE,-0.250926949418544,-0.237669805393129,-0.870500390957489,0.272047781889214,0.398700687586264
"fixed_design","RQR","lower",215,TRUE,-0.251207289191209,-0.238201751001261,-0.868707585764386,0.270191418013126,0.398178482810868
"fixed_design","RQR","lower",216,TRUE,-0.251485531858653,-0.238326305382913,-0.866942455187424,0.268706666031846,0.397658860109231
"fixed_design","RQR","lower",217,TRUE,-0.251761677420875,-0.238652677328798,-0.866006753755697,0.267108796345178,0.397141806538765
