"provider","family","target","estimand","n_chains","n_draws_per_chain","rhat","ess_bulk","ess_tail","mcse_mean","sd","mcse_over_sd","pass"
"posterior","fixed_design","RQR","width_0515",4,6000,1.00077241638723,3807.60083257173,6424.21565204858,0.00285975752653997,0.176381171740666,0.0162135079289794,TRUE
"posterior","fixed_design","RQR","midpoint_0515",4,6000,1.00074191101555,4398.65232416374,7682.03588008122,0.00134713914227421,0.0892231296786123,0.0150985416800184,TRUE
"posterior","fixed_design","RQR","lower_0600",4,6000,1.00131019453634,5066.13975270776,7167.38793667455,0.00233040139631422,0.16496660204876,0.0141265041976522,TRUE
"posterior","fixed_design","RQR","upper_0600",4,6000,1.00151287647764,5067.22967844111,8358.89568708234,0.000615203918425297,0.0434565489295424,0.01415675965026,TRUE
"posterior","fixed_design","RQR","width_0600",4,6000,1.00137974296203,4599.79846110969,6893.69243399282,0.00251853253480025,0.170155618776985,0.0148013480418837,TRUE
"posterior","fixed_design","RQR","midpoint_0600",4,6000,1.00126327055841,5569.99779679309,7817.63402393445,0.00115146464665305,0.0855160339810324,0.0134648976694645,TRUE
"posterior","fixed_design","RQR","lower_0686",4,6000,1.00187023846608,5437.70990205235,7352.25318510645,0.00216571423624881,0.158161645492438,0.0136930431490254,TRUE
"posterior","fixed_design","RQR","upper_0686",4,6000,1.00118406744288,5090.94437433656,8443.60186947368,0.000598916956717963,0.0424204698414846,0.0141185837628856,TRUE
"posterior","fixed_design","RQR","width_0686",4,6000,1.00192642998799,4864.80031108822,6818.55168522808,0.00236179398097963,0.163907856711599,0.014409278654258,TRUE
"posterior","fixed_design","RQR","midpoint_0686",4,6000,1.00170980199817,5992.14154406696,8025.15929217438,0.00106709778561069,0.0817976455057015,0.0130455807011745,TRUE
"posterior","fixed_design","RQR","lower_0772",4,6000,1.00224467193873,5364.66044183656,7606.18239331694,0.00203253600655282,0.147628546692563,0.0137679063574715,TRUE
"posterior","fixed_design","RQR","upper_0772",4,6000,1.00079321171541,4865.50593750245,8690.77542065016,0.000598763520523067,0.0415318551185614,0.0144169702705013,TRUE
"posterior","fixed_design","RQR","width_0772",4,6000,1.00231229087992,4783.86758499487,7141.162679724,0.00223967210396715,0.153896370847091,0.0145531183850492,TRUE
"posterior","fixed_design","RQR","midpoint_0772",4,6000,1.00196100258778,5997.98373180824,8655.87046482188,0.0009936778242493,0.0764101966631243,0.0130045186067274,TRUE
"posterior","fixed_design","RQR","lower_0857",4,6000,1.00234110045065,5412.11223607101,8156.28235632108,0.00183587672881141,0.134131424032843,0.0136871485712541,TRUE
"posterior","fixed_design","RQR","upper_0857",4,6000,1.00047658274465,4360.84755050642,9206.23036078165,0.00066199472946923,0.0435726011619038,0.0151929127896092,TRUE
"posterior","fixed_design","RQR","width_0857",4,6000,1.00245534187256,4725.45881716904,7953.87183901897,0.00206425380055076,0.141519554748887,0.0145863503048295,TRUE
"posterior","fixed_design","RQR","midpoint_0857",4,6000,1.00187242391445,6013.29801488672,9375.09261752785,0.000911472427087798,0.0702706136906855,0.0129708903795815,TRUE
"posterior","fixed_design","RQR","lower_0943",4,6000,1.00194075129843,6027.75187038966,9957.02764845543,0.00160899105140916,0.124626874321603,0.0129104662230164,TRUE
"posterior","fixed_design","RQR","upper_0943",4,6000,1.00042493399794,3830.42138359358,8703.58941044086,0.000837535353334365,0.0517830594976946,0.0161739256324098,TRUE
"posterior","fixed_design","RQR","width_0943",4,6000,1.00214893027565,4865.12790418255,8838.15228257391,0.00193206429439628,0.13468797318488,0.0143447425090006,TRUE
"posterior","fixed_design","RQR","midpoint_0943",4,6000,1.00130022245765,6510.81574358009,11739.7101248107,0.000840157214193295,0.0676125653772613,0.0124260514226228,TRUE
"posterior","fixed_design","RQR","lower_1029",4,6000,1.0010475916066,7129.40326203697,12073.753793045,0.00159265789234556,0.134651486662992,0.0118280008027812,TRUE
"posterior","fixed_design","RQR","upper_1029",4,6000,1.00057933085422,3572.62743521409,8639.74699687293,0.00113031394713589,0.067495571478126,0.0167464905086729,TRUE
"posterior","fixed_design","RQR","width_1029",4,6000,1.00135674806245,5051.82418606871,9435.21052416896,0.0020952495019621,0.148964135000654,0.0140654628172943,TRUE
"posterior","fixed_design","RQR","midpoint_1029",4,6000,1.00059947534539,7399.47226810171,12681.4245704902,0.000881318055017858,0.0761298833293019,0.0115765060509247,TRUE
"posterior","fixed_design","RQR","lower_1114",4,6000,1.0007083035801,6955.17238158451,11770.9863386014,0.00210569236698811,0.175702232914884,0.0119844371471829,TRUE
"posterior","fixed_design","RQR","upper_1114",4,6000,1.000742573623,3543.62490567269,8497.09296773358,0.00151100058685889,0.0898419103966252,0.0168184378558767,TRUE
"posterior","fixed_design","RQR","width_1114",4,6000,1.00089971346419,4876.59834239079,9329.56984766942,0.00279122611432836,0.19442693445087,0.0143561699525416,TRUE
"posterior","fixed_design","RQR","midpoint_1114",4,6000,1.00046760018696,7339.591817985,12228.0438055562,0.00116830931980302,0.100104762861239,0.0116708664643908,TRUE
"posterior","fixed_design","RQR","lower_1200",4,6000,1.00078899638902,6166.89627591557,10552.3978816768,0.00314540049025638,0.246860219554618,0.012741625588486,TRUE
"posterior","fixed_design","RQR","upper_1200",4,6000,1.00087255053902,3588.01889057775,8237.2779847914,0.00198041160497793,0.118452563127784,0.016719027032294,TRUE
"posterior","fixed_design","RQR","width_1200",4,6000,1.00090462137142,4318.95384181786,8884.38838875358,0.00411017453448244,0.270085260474393,0.0152180630933472,TRUE
"posterior","fixed_design","RQR","midpoint_1200",4,6000,1.00072519624424,6705.81070083051,11723.4135775825,0.00169542498555335,0.138740682114756,0.0122200998273241,TRUE
"posterior","fixed_design","ET","mean_lower_observed",4,6000,1.00038768875728,4211.81914261168,7833.786730332,0.00160819459707369,0.104220217151178,0.0154307354276656,TRUE
"posterior","fixed_design","ET","mean_upper_observed",4,6000,1.0004219127309,3439.45610436614,6978.00496159318,0.000788473827646648,0.0460919591620028,0.0171065374955172,TRUE
"posterior","fixed_design","ET","mean_width_observed",4,6000,1.00044472546775,3686.23938227055,6692.62499021592,0.00186921479492243,0.113360039696766,0.0164891861358068,TRUE
"posterior","fixed_design","ET","mean_midpoint_observed",4,6000,1.00034496643257,4573.00827022776,8437.46749903192,0.0008473439619077,0.0572759681821456,0.0147940574171183,TRUE
"posterior","fixed_design","ET","observed_mean_tilted_loss",4,6000,1.00040299756336,7889.88264250653,12295.9445298399,0.0198511784808685,1.74240131610166,0.0113930001644411,TRUE
"posterior","fixed_design","ET","lower_0001",4,6000,1.00073138448161,5404.74659138,8489.81667042215,0.00376633168816307,0.273747177629096,0.0137584311216758,TRUE
"posterior","fixed_design","ET","upper_0001",4,6000,1.00068470489966,4468.27385908097,6820.41909305198,0.00203401461015372,0.134133391804862,0.0151641182168332,TRUE
"posterior","fixed_design","ET","width_0001",4,6000,1.00102884176792,4593.72393128702,7636.68362698066,0.00453318038759498,0.305777672324423,0.0148250863221478,TRUE
"posterior","fixed_design","ET","midpoint_0001",4,6000,1.00038292158111,5863.66135670759,9309.70586720676,0.00199675062377288,0.15195277491856,0.0131405999320713,TRUE
"posterior","fixed_design","ET","lower_0087",4,6000,1.00062427100521,5450.358238353,8382.83387131679,0.00283814440699957,0.20689508820402,0.0137177950024645,TRUE
"posterior","fixed_design","ET","upper_0087",4,6000,1.00079889583271,4390.54548786569,6789.74313001826,0.00155128037753287,0.101166845274104,0.0153338811082801,TRUE
"posterior","fixed_design","ET","width_0087",4,6000,1.00102594560887,4607.38365536616,7794.22975911864,0.00340764634393182,0.229940345481845,0.0148196974166974,TRUE
"posterior","fixed_design","ET","midpoint_0087",4,6000,1.00026317982477,5829.57288388688,9432.95956767648,0.00151830106245477,0.115334354954429,0.0131643434695124,TRUE
"posterior","fixed_design","ET","lower_0172",4,6000,1.00035490129318,5214.79900426337,8465.59764172383,0.00224918119454357,0.161742089302023,0.0139059734188524,TRUE
"posterior","fixed_design","ET","upper_0172",4,6000,1.0009947746771,4180.17713590126,6709.79268133042,0.00121402303154959,0.0775740863989979,0.0156498527782246,TRUE
"posterior","fixed_design","ET","width_0172",4,6000,1.00088373297929,4447.44144750276,8029.26690212416,0.00267764798266494,0.178070121828863,0.0150370424592528,TRUE
"posterior","fixed_design","ET","midpoint_0172",4,6000,1.0000874616787,5579.17753783411,9684.49254354004,0.00120943338750001,0.0903431186874506,0.0133871113270303,TRUE
"posterior","fixed_design","ET","lower_0258",4,6000,1.00016399532517,4764.02533973543,8681.28960984789,0.00202485020345626,0.139985286846737,0.0144647358952314,TRUE
"posterior","fixed_design","ET","upper_0258",4,6000,1.00118497286342,3924.65435326387,6958.15695267982,0.00102091324742872,0.0636776275595976,0.0160325264391048,TRUE
"posterior","fixed_design","ET","width_0258",4,6000,1.00061023431277,4122.67415116778,8079.17409541297,0.00236967512003701,0.152218632934229,0.0155675758897461,TRUE
"posterior","fixed_design","ET","midpoint_0258",4,6000,1.00001438699739,5175.67817513618,9766.8126789376,0.00107738299951965,0.0776706658880923,0.0138711698580252,TRUE
"posterior","fixed_design","ET","lower_0344",4,6000,1.0002429559371,4396.0262423716,7804.67012639574,0.00208943851440097,0.138512705977639,0.0150848147803732,TRUE
"posterior","fixed_design","ET","upper_0344",4,6000,1.00122846591399,3762.92693892042,8053.3081973125,0.000964173535425115,0.0587182187288985,0.0164203471477344,TRUE
"posterior","fixed_design","ET","width_0344",4,6000,1.00040958231605,3858.77021692448,7168.69114324868,0.00240560428804719,0.149393443019632,0.0161024757139513,TRUE
"posterior","fixed_design","ET","midpoint_0344",4,6000,1.00000596091019,4855.13335328498,8984.97105525478,0.00108680199397051,0.0757443018296181,0.0143483003700424,TRUE
"posterior","fixed_design","ET","lower_0429",4,6000,1.00046312503715,4212.11860066709,7318.49626910329,0.00226792452276436,0.146845463419462,0.0154442940895359,TRUE
"posterior","fixed_design","ET","upper_0429",4,6000,1.00113138350041,3904.27603295857,8046.90362848184,0.000943549076894001,0.0588497651419353,0.0160331833885543,TRUE
"posterior","fixed_design","ET","width_0429",4,6000,1.0003977248006,3747.60847729071,6837.74075256673,0.00258335774627228,0.157954276699354,0.0163550984516194,TRUE
"posterior","fixed_design","ET","midpoint_0429",4,6000,1.00006716246412,4704.01642210531,8247.71653459875,0.00115722965208559,0.0792215507937376,0.0146075107150903,TRUE
"posterior","fixed_design","ET","lower_0515",4,6000,1.00050333303064,4130.23934595469,7154.83786068427,0.00243751949204331,0.156011814357288,0.0156239417000886,TRUE
"posterior","fixed_design","ET","upper_0515",4,6000,1.00097389202599,4101.26673989074,7898.59746174596,0.000939965111630343,0.0600606617519694,0.0156502623216522,TRUE
"posterior","fixed_design","ET","width_0515",4,6000,1.00048029765212,3720.98127496584,6411.45394340933,0.00275527108396914,0.167650530168713,0.0164346100259654,TRUE
"posterior","fixed_design","ET","midpoint_0515",4,6000,1.00021646431424,4637.75996408178,7820.6266181538,0.00122723107629984,0.0833475229872252,0.014724265728784,TRUE
"posterior","fixed_design","ET","lower_0600",4,6000,1.00044936018399,4081.13585973088,6851.70433840175,0.0025315444646536,0.1608826630147,0.0157353466011579,TRUE
"posterior","fixed_design","ET","upper_0600",4,6000,1.00080157023704,4298.93480771893,7880.47020744908,0.00092032236830511,0.0601378930433756,0.0153035352874985,TRUE
"posterior","fixed_design","ET","width_0600",4,6000,1.00059447632504,3706.10130714591,6431.33101668688,0.00284622505538682,0.172719094677789,0.0164789252786237,TRUE
"posterior","fixed_design","ET","midpoint_0600",4,6000,1.00031755235042,4603.42797125915,7429.52897677732,0.00126371235868105,0.0853927824972364,0.0147988193114792,TRUE
"posterior","fixed_design","ET","lower_0686",4,6000,1.00057302716005,4038.63314950476,6779.12708223508,0.002527477173354,0.159669601832952,0.0158294199042236,TRUE
"posterior","fixed_design","ET","upper_0686",4,6000,1.00059199598438,4334.62001094087,7800.66596136722,0.0008938361870034,0.0588026633994077,0.0152006071720282,TRUE
"posterior","fixed_design","ET","width_0686",4,6000,1.00069104767033,3674.44595913841,6322.31874159723,0.00283677166865393,0.171337611440451,0.0165566196750669,TRUE
"posterior","fixed_design","ET","midpoint_0686",4,6000,1.00041795653053,4562.51307329054,7254.04547279519,0.00125633844744258,0.0844803125742861,0.0148713754620385,TRUE
"posterior","fixed_design","ET","lower_0772",4,6000,1.00074048784382,4008.94043948384,6572.77533344609,0.00242382468925287,0.152529792305179,0.0158908279662725,TRUE
"posterior","fixed_design","ET","upper_0772",4,6000,1.00033537892028,4079.85554099244,7885.42750782715,0.000902890318905268,0.0576916319889258,0.0156502821601334,TRUE
"posterior","fixed_design","ET","width_0772",4,6000,1.00077415700204,3610.42974343018,6281.61994371804,0.00274099324733997,0.164159597617454,0.0166971245490465,TRUE
"posterior","fixed_design","ET","midpoint_0772",4,6000,1.00054774835805,4521.11561517063,7202.85125993433,0.00120967776912529,0.0809922070240236,0.0149357304063399,TRUE
"posterior","fixed_design","ET","lower_0857",4,6000,1.00088903003022,4040.99825472262,6875.08411681963,0.00224856740826164,0.142191499515317,0.015813655639938,TRUE
"posterior","fixed_design","ET","upper_0857",4,6000,1.00021472317759,3596.57701573781,7248.3792914159,0.00101029219492659,0.0604323833956975,0.0167177287764977,TRUE
"posterior","fixed_design","ET","width_0857",4,6000,1.00078174907291,3528.5624229418,6230.02239442146,0.00261876271684703,0.155102200348243,0.016884110676491,TRUE
"posterior","fixed_design","ET","midpoint_0857",4,6000,1.00069976413927,4520.24696562065,7658.02342402368,0.00114784746041898,0.0769485192218329,0.0149170831619238,TRUE
"posterior","fixed_design","ET","lower_0943",4,6000,1.00091488710059,4273.5286003018,7730.53735039466,0.00206554621932826,0.134591767437899,0.0153467500921356,TRUE
"posterior","fixed_design","ET","upper_0943",4,6000,1.00018761713527,3220.94442405822,6729.40592025623,0.00126549384445101,0.0713821917391474,0.0177284251662588,TRUE
"posterior","fixed_design","ET","width_0943",4,6000,1.00062970726671,3475.60889092594,6629.65634505168,0.0025834040269233,0.152072065570674,0.0169880248369657,TRUE
"posterior","fixed_design","ET","midpoint_0943",4,6000,1.00081559716381,4656.86237592383,8632.50201938908,0.00111882593768226,0.076313185610601,0.0146609780306019,TRUE
"posterior","fixed_design","ET","lower_1029",4,6000,1.00068734725235,4888.63537117275,9495.84176129629,0.00200782421409476,0.140365330900953,0.0143042744330618,TRUE
"posterior","fixed_design","ET","upper_1029",4,6000,1.00042217266783,3086.41255230577,6117.65830454681,0.00167696511222754,0.0924992216624575,0.0181295051146162,TRUE
"posterior","fixed_design","ET","width_1029",4,6000,1.00034634579745,3546.73717635268,7430.45346362328,0.00280513858785361,0.166863930707161,0.0168109343700916,TRUE
"posterior","fixed_design","ET","midpoint_1029",4,6000,1.00082932577069,4997.58864814256,9944.90792240097,0.00119788240253217,0.0846662460534665,0.0141482876396304,TRUE
"posterior","fixed_design","ET","lower_1114",4,6000,1.0003756798198,5694.37195347633,9839.60664806599,0.0022323597171884,0.168528937451616,0.0132461507854062,TRUE
"posterior","fixed_design","ET","upper_1114",4,6000,1.00065271567848,3096.20069830137,6196.22967185142,0.00221913190448227,0.122743660872881,0.0180794013206149,TRUE
"posterior","fixed_design","ET","width_1114",4,6000,1.00026470545992,3706.2287080646,7317.55180195556,0.00339754146008408,0.206706137149898,0.0164365775826979,TRUE
"posterior","fixed_design","ET","midpoint_1114",4,6000,1.00075905460554,5343.01112293706,10349.5556805151,0.00143958730346688,0.105129195458092,0.0136935063299401,TRUE
"posterior","fixed_design","ET","lower_1200",4,6000,1.00015921822206,6024.5648879312,9173.62073539351,0.00284604163000295,0.220953683841754,0.0128807159062407,TRUE
"posterior","fixed_design","ET","upper_1200",4,6000,1.00079807576361,3136.71681392066,6313.28053081665,0.00289896113160754,0.161646228332875,0.0179339856024216,TRUE
"posterior","fixed_design","ET","width_1200",4,6000,1.00023236660975,3869.14258297904,7824.79362749899,0.00437593163862689,0.271958913835275,0.0160904144560505,TRUE
"posterior","fixed_design","ET","midpoint_1200",4,6000,1.00065913259342,5524.58721962888,10243.5462111284,0.00185511203346901,0.13778462927746,0.0134638532846311,TRUE
"posterior","fixed_design","SH","mean_lower_observed",4,6000,1.00044496724373,5387.25457457533,10342.1888559544,0.000972689965553364,0.0713906816564805,0.0136248869317956,TRUE
"posterior","fixed_design","SH","mean_upper_observed",4,6000,1.00095850276254,1749.52395308271,3544.71658151177,0.00191726986704299,0.0797735557108004,0.0240339025878899,TRUE
"posterior","fixed_design","SH","mean_width_observed",4,6000,1.00055989469622,2347.22666376614,4733.79139193651,0.00219265882957129,0.105988922357035,0.0206876226383837,TRUE
"posterior","fixed_design","SH","mean_midpoint_observed",4,6000,1.00115758184015,2974.22398542336,5994.06031580209,0.000996833625194409,0.0540537870408646,0.0184415131624506,TRUE
"posterior","fixed_design","SH","observed_mean_tilted_loss",4,6000,1.00021847393611,5536.42467376824,7832.93168029495,0.0248467735996214,1.78070993146729,0.0139532964693176,TRUE
"posterior","fixed_design","SH","lower_0001",4,6000,1.00052414444228,6273.39959841273,9591.44126014053,0.00253518731114174,0.199629809170479,0.0126994426417387,TRUE
"posterior","fixed_design","SH","upper_0001",4,6000,1.00110119183433,2325.97998321064,3927.89694881366,0.00503248377687726,0.234537862437538,0.0214570207324948,TRUE
"posterior","fixed_design","SH","width_0001",4,6000,1.00104584618463,2484.7444096118,4389.95708059253,0.00631447798321251,0.311637284554275,0.0202622673735715,TRUE
"posterior","fixed_design","SH","midpoint_0001",4,6000,1.00065373627721,3941.83471934334,5972.74913679001,0.00246433250250538,0.152153164712454,0.0161963933327486,TRUE
"posterior","fixed_design","SH","lower_0087",4,6000,1.00048299955909,6601.10610892481,9690.17284107132,0.00182652768110283,0.147834889837832,0.012355186810816,TRUE
"posterior","fixed_design","SH","upper_0087",4,6000,1.00076763750665,2167.01708700433,4010.01166564888,0.0038610634171475,0.175353564133535,0.0220187336152873,TRUE
"posterior","fixed_design","SH","width_0087",4,6000,1.00076596941902,2446.71513027367,4414.21119542317,0.00471933427710552,0.231263975553681,0.0204066987338029,TRUE
"posterior","fixed_design","SH","midpoint_0087",4,6000,1.00059440182783,3807.46258062509,5799.66710139024,0.00186362058055833,0.113715684743247,0.016388421568811,TRUE
"posterior","fixed_design","SH","lower_0172",4,6000,1.00040884831521,6750.63066500363,10318.5145668585,0.0013717166507172,0.112524904757781,0.012190338251518,TRUE
"posterior","fixed_design","SH","upper_0172",4,6000,1.00038067532626,2068.88249068766,4070.87421767952,0.0029745466551659,0.132831862035618,0.0223933219754782,TRUE
"posterior","fixed_design","SH","width_0172",4,6000,1.00046026984982,2424.34873854536,4988.27486935891,0.00356661038773255,0.174277724221843,0.0204650961771368,TRUE
"posterior","fixed_design","SH","midpoint_0172",4,6000,1.0004331872154,3498.92798474327,5868.41384660264,0.00148213488013079,0.0869476715692398,0.0170462860405699,TRUE
"posterior","fixed_design","SH","lower_0258",4,6000,1.00033716516461,6149.11576761589,10813.3282898957,0.00121905444680654,0.0955858561301946,0.012753502413015,TRUE
"posterior","fixed_design","SH","upper_0258",4,6000,1.00026038175028,2015.97820279231,4145.01675061714,0.00242755084527886,0.1076617208677,0.0225479476429878,TRUE
"posterior","fixed_design","SH","width_0258",4,6000,1.00096243370451,2485.37893298139,5377.86186596711,0.00287239565762994,0.142732786976943,0.0201242876179105,TRUE
"posterior","fixed_design","SH","midpoint_0258",4,6000,1.00020499398617,3435.86777490552,6312.31105852443,0.00124763021980294,0.0725995103056285,0.0171851051687633,TRUE
"posterior","fixed_design","SH","lower_0344",4,6000,1.00032406593035,5446.19177482831,10216.2913958509,0.001284359158254,0.0949004535230869,0.0135337515319834,TRUE
"posterior","fixed_design","SH","upper_0344",4,6000,1.00063684978858,2123.27402542499,4106.03345678036,0.00216446383213831,0.0986242260589847,0.0219465735613865,TRUE
"posterior","fixed_design","SH","width_0344",4,6000,1.00124465373946,2637.59328927311,5362.63760757523,0.00262723843446951,0.134998477307431,0.0194612449478709,TRUE
"posterior","fixed_design","SH","midpoint_0344",4,6000,1.00007346924829,3527.87466003461,5605.42165328815,0.00117737988850568,0.0693561086241103,0.0169758643018271,TRUE
"posterior","fixed_design","SH","lower_0429",4,6000,1.00039318423161,5088.00068011623,10282.3908141492,0.00142312397475019,0.101732986066979,0.0139888155235435,TRUE
"posterior","fixed_design","SH","upper_0429",4,6000,1.00064066103169,2370.5727560855,4046.04864105991,0.00205882452873911,0.0986804604250003,0.0208635480608025,TRUE
"posterior","fixed_design","SH","width_0429",4,6000,1.00090635057259,2791.29728540574,5127.38680565239,0.00264372476989455,0.139936175352427,0.0188923612013575,TRUE
"posterior","fixed_design","SH","midpoint_0429",4,6000,1.0001582554335,3688.30918548895,5724.21852548351,0.0011905070951259,0.0717508436802716,0.0165922382798858,TRUE
"posterior","fixed_design","SH","lower_0515",4,6000,1.00040344526041,4946.46549265371,9458.44005451783,0.00154326922829045,0.108773079597338,0.0141879703507835,TRUE
"posterior","fixed_design","SH","upper_0515",4,6000,1.00078288306147,2514.49654657028,4081.99936561344,0.00204632981084033,0.100446789953113,0.0203722768223406,TRUE
"posterior","fixed_design","SH","width_0515",4,6000,1.00091961091844,2934.70284536149,5436.65473148692,0.00270499432883133,0.146584996908423,0.0184534187391717,TRUE
"posterior","fixed_design","SH","midpoint_0515",4,6000,1.00022104292157,3876.622584833,6026.33190836241,0.0012095176305243,0.0747581426924603,0.0161790754419891,TRUE
"posterior","fixed_design","SH","lower_0600",4,6000,1.00044381285726,4895.80276666934,9289.17436908063,0.00159954334975281,0.112160024127415,0.0142612607495137,TRUE
"posterior","fixed_design","SH","upper_0600",4,6000,1.0008120416751,2622.31158488593,4030.5842407083,0.00199796919650695,0.100013209385669,0.0199770531190778,TRUE
"posterior","fixed_design","SH","width_0600",4,6000,1.00089440930511,3037.8413754852,5258.02212912614,0.00270929218424332,0.149072309303181,0.0181743490585713,TRUE
"posterior","fixed_design","SH","midpoint_0600",4,6000,1.00041447581339,4004.58866540733,6350.22889696328,0.00120412999067873,0.0757338641672013,0.0158994923066425,TRUE
"posterior","fixed_design","SH","lower_0686",4,6000,1.00048386746073,4888.21559958268,8868.7709710258,0.00158197159564192,0.110803981697424,0.014277208918014,TRUE
"posterior","fixed_design","SH","upper_0686",4,6000,1.00088079473845,2645.27815527352,4133.74172217885,0.00192602305119716,0.0971784962234524,0.0198194366659931,TRUE
"posterior","fixed_design","SH","width_0686",4,6000,1.00073279433381,3077.61661454196,5703.55815613775,0.00264332070371141,0.146278700201389,0.0180704415617052,TRUE
