"endpoint_rmse_all","endpoint_rmse_over_oracle_width","mean_width_ratio","endpoint_summary_joint_inclusion","lower_bias_over_oracle_width","upper_bias_over_oracle_width","static_edge_center_rmse_ratio"
0.163860589488615,0.0615963440866757,1.01819398643072,1,-0.0290283523192906,-0.0108343658885696,1.47309696877028
0.0708443484147154,0.0307935251277578,0.953991327428377,1,0.0327825406326223,-0.0132261319390003,1.99038713192188
0.0840981451483937,0.0389063876502349,0.953881080845986,1,0.0361589552716842,-0.00995996388232937,1.00166546360778
0.134155820286631,0.0545562133093512,1.03453056945777,0.999166666666667,-0.0287408879268102,0.00582433276431169,
0.0716952304430397,0.0337131039090783,0.980603599296547,1,0.0264559174884302,0.00706720548700617,
0.0465289042920576,0.02328689549269,1.01354518860575,1,-0.00208271768994144,0.0115180061573431,
